Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Yorvit Villanueva,RL,CHA,2B,100,21,81,56,13,89,37,26,44,27,37,61,56,66,57,20,$8K  7650,Charlotte Jakes jokers,6871,0.20866899999999997,0.3070525,0.4704676666666665,510.61,900.0384970139712,0.9622886434860631,99.21186729184798,86.97839953564271,-5.848196141449813,-2.608559506399075,0.6016058504464932,0.5095951511959463,-0.07448553054090201,0.7775201666666665,0.0,17.020333333333333,1.5432758865122964,1.0700290153171017
Aaron Workman,AAA,CH1,1B,100,36,73,81,48,44,61,74,57,77,61,50,44,39,50,7,$98K  98000,Chicago Go-Go's,6869,0.27243749999999983,0.32673,0.3941874999999999,517.5251666666667,909.4785568714142,0.9192601996939388,89.87703666122317,81.79581629916935,-17.077038702425263,1.1700140080876351,-0.17973480515050733,1.2260579075881,-0.009799408246802224,0.7209174999999999,0.0,17.25083888888889,-7.797312730379066,-0.526872336871402
Akeel Kent,LoA,CH1,2B,100,20,69,81,15,33,41,27,57,53,70,69,53,68,56,6,$27K  26250,Chicago Go-Go's,6869,0.22461666666666674,0.3258909999999999,0.3452331666666666,508.79400000000004,787.8659672029316,0.973240646976673,67.20785578471833,57.45061290116824,-37.086524210525205,-1.1720747676958743,0.10552687414633026,2.096402357259413,-0.029818821179620314,0.6711241666666665,0.0,16.9598,1.3509361577553696,-1.7992439053265996
Al Javier,AAA,CH1,DH,100,24,75,80,89,77,59,65,88,23,17,11,20,67,56,45,$59K  59000,Chicago Go-Go's,6869,0.27415071428571425,0.3664199999999998,0.5109766666666667,540.3533333333334,952.0005114637315,0.7899438976181031,123.19397427513236,110.15764715408456,19.744268825896125,-6.029588129678112,0.12099931233517511,-3.3341998019134262,-1.6302303673353442,0.8773966666666666,0.0,18.011777777777777,-13.058991926800157,1.5454358368637875
Al Urena,ML,CH1,2B,100,28,78,62,82,69,57,77,43,80,62,77,53,42,58,0,$343K  343000,Chicago Go-Go's,6869,0.2753940000000001,0.33472,0.4722160000000002,557.0483333333334,975.1842271611094,0.9632015550580297,109.02928056538933,104.36134709289585,5.960738655652278,0.7575367896329638,1.6512908655940608,3.1585969418426023,-0.003564603450995206,0.8069360000000002,0.0,18.56827777777778,1.6721265897824236,3.035512234844577
Albie Ceda,ML,CH1,2B,100,25,83,77,68,37,71,66,63,74,86,79,55,56,51,4,$360K  360000,Chicago Go-Go's,6869,0.265155,0.3312906666666668,0.36881,569.1275,1005.9728314168751,0.9340247047271526,89.42353077102982,91.16675248000391,-12.523471113228464,6.603108527730004,1.93083613275446,3.2153836096263295,0.005104822573894909,0.7001006666666668,0.0,18.970916666666668,1.7249191210851769,1.8132936258686458
Andres Vega,LoA,CH1,C,100,20,57,57,35,11,5,18,17,38,39,4,22,67,44,63,$27K  26250,Chicago Go-Go's,6869,0.20842999999999987,0.2677242857142858,0.24107499999999996,443.02,567.9131046533585,0.963959447537556,11.798839211327747,27.531023822503016,-110.32962248569584,-3.917676980966874,-2.1467641362814236,-1.741847400322302,-8.792492453877413,0.5087992857142858,0.6644910614836803,14.767333333333333,2.921363707064601,-9.840702059694632
Arodys Fernandez,LoA,CH1,LF,100,20,72,95,43,74,41,33,61,36,11,49,31,47,33,11,$27K  26250,Chicago Go-Go's,6869,0.2493308333333334,0.34940500000000035,0.4601058333333334,510.76166666666666,865.505872471258,0.7920252445565673,104.25110470798408,93.46628861519476,-4.417562626270199,-4.069754642573631,-1.3318052241617544,-2.7573170809065335,0.025227894590690116,0.8095108333333337,0.0,17.025388888888887,-4.452190702012643,0.1339055923022626
Arthur Gil,LoA,CH1,LF,100,20,78,79,40,79,24,34,59,15,26,44,24,42,29,12,$27K  26250,Chicago Go-Go's,6869,0.24941250000000004,0.3428066666666668,0.504828333333333,505.52,893.9780434779823,0.624228488605254,98.51418349455972,90.29448093563836,-4.9353364152147154,-4.5284434844615244,-1.6449495854196319,-4.417741494935234,-0.18797065180011904,0.8476349999999998,0.0,16.85066666666667,-4.598652487026658,-0.1642375945243266
Benny Jose,AAA,CH1,SS,100,29,77,73,39,71,53,37,61,29,48,80,70,83,84,0,$59K  59000,Chicago Go-Go's,6869,0.2467067976190478,0.3137808333333333,0.3900206666666668,476.87,926.1268555000424,0.9544986470328972,83.29359342453928,72.87444255178407,-14.841698744863397,-5.0744278841380535,-0.23471226417171176,2.262998298783583,-0.010949455353407035,0.7038015000000001,0.0,15.895666666666665,4.764027034465239,0.3030309161949365
Brendan Beltre,AAA,CH1,C,100,33,67,65,67,38,69,55,78,24,41,16,26,68,66,46,$82K  82000,Chicago Go-Go's,6869,0.26064000000000004,0.3250322857142854,0.37796166666666664,430.7603333333334,806.3063633944839,0.7185410925041793,84.30995479507659,69.94901521115203,-13.259226909302434,-5.1592005677934,-0.020573154162398733,-2.342573239722358,-0.026041470764022003,0.7029939523809521,-3.275845197888401,14.35867777777778,4.147666478366688,-0.557417776717822
Brutus Lowell,AA,CH1,SS,100,22,85,71,69,36,53,44,38,53,61,76,64,75,62,17,$38K  37500,Chicago Go-Go's,6869,0.25619200000000003,0.31318250000000003,0.34711400000000014,506.20333333333326,966.8752305880189,0.9615792589342894,70.38633993506168,66.12034381576292,-25.841466010967782,-2.3600164226439344,0.7851976291025905,2.0905773365167875,0.00034852310594928797,0.6602965000000002,0.0,16.873444444444445,4.9736380174280805,-0.4297495381752988
Cody Mateo,RL,CH1,CF,100,21,75,85,5,0,6,6,21,42,73,63,40,38,34,8,$8K  7650,Chicago Go-Go's,6869,0.18410999999999988,0.23259999999999995,0.20199000000000011,527.2466666666667,723.4385072197765,0.8439362359662559,-4.116666303499728,12.199214833371455,-112.31473858072414,-0.024065745651911916,-11.528513436679962,-9.527720387509088,-0.11584862885774452,0.43459000000000003,0.0,17.57488888888889,1.2404638326813726,-10.386499946382177
Corey Simpson,RL,CH1,2B,100,19,61,77,38,20,43,11,20,57,88,71,43,45,37,0,$8K  7650,Chicago Go-Go's,6869,0.23340500000000008,0.264965,0.30233,545.4883333333333,681.1792575735599,0.851093332721014,14.376173594331581,41.366383323267655,-103.97665740238021,3.6572377672620773,-3.4320221522297474,-0.23974306100696108,-0.1634560206437118,0.567295,0.0,18.182944444444445,1.168002842204321,-8.18495421924188
Damian Hutton,LoA,CH1,SS,100,20,71,88,65,46,59,11,45,54,56,77,61,86,59,13,$27K  26250,Chicago Go-Go's,6869,0.2426883333333334,0.3125259999999999,0.36404599999999987,469.81566666666663,844.023618645966,0.9702501616587714,75.37379487504872,62.481140533271045,-34.08633674502084,-3.7341798976037603,0.05128803504934536,0.2974466980569712,-0.010674849211265363,0.6765719999999997,0.0,15.660522222222221,4.3416852811006486,-1.7659230194890887
Dan Lewis,---,CH1,2B,100,32,74,63,34,32,50,38,35,78,75,70,62,45,48,0,$54K  53750,Chicago Go-Go's,6869,0.2548066666666666,0.2943766666666666,0.38013500000000017,530.11,842.3567555677146,0.9489308298564547,68.90145928114488,65.04160073427207,-35.56142116723905,4.2977666317879475,-0.9723593796434619,1.2576663922143587,-0.03937804331004011,0.6745116666666668,0.0,17.670333333333335,1.444370294183324,-1.0977296410272352
Dave Greene,RL,CH1,1B,100,21,77,75,27,26,13,29,25,64,47,47,24,53,31,6,$8K  7650,Chicago Go-Go's,6869,0.2275316666666666,0.28500666666666663,0.3388949999999999,531.4416666666666,775.6865819972008,0.576924885526433,59.16164024447961,41.49727972823258,-65.6692293723713,-4.452453702875663,-4.631721157264673,-4.825128505901899,-0.2798199788742719,0.6239016666666666,0.0,17.71472222222222,-6.6502621913340265,-6.438685054460437
Dave Whiten,AA,CH1,SS,100,21,88,89,40,63,47,52,54,64,35,76,58,68,61,14,$38K  37500,Chicago Go-Go's,6869,0.24449500000000007,0.3102099999999999,0.4078783333333331,494.80666666666673,1010.4512508995831,0.9638006949121454,86.06261805082359,80.29013683807308,-11.20621482799754,-4.604973989090136,0.831462208176508,1.8397808863451504,-0.013350806557228447,0.718088333333333,0.0,16.493555555555556,5.197794500512259,0.778090893296627
David James,ML,CH1,C,100,35,52,55,54,45,41,51,62,41,24,2,21,44,51,68,$360K  360000,Chicago Go-Go's,6869,0.2599959999999999,0.34738000000000013,0.36411666666666664,430.105,645.8902388215065,0.8624364548171769,72.11723480257396,61.78342405995109,-30.605143291234814,-5.000540505086402,-0.43308409642913304,-5.496683570679296,-7.918251775047934,0.7114966666666668,1.7497989820952686,14.336833333333335,3.322480652374005,-2.1864572842599705
David Riley,AA,CH1,1B,100,23,68,90,66,91,95,70,70,34,28,15,17,68,53,38,$57K  57000,Chicago Go-Go's,6869,0.27625333333333335,0.34630033333333343,0.5169549999999998,530.6033333333334,914.3678970076144,0.6415315090519631,119.50833459046966,108.28634756387788,19.02629084515022,-4.549990745859026,-0.14020506472915378,-2.5254823788895004,-0.9348680025403384,0.8632553333333333,0.0,17.686777777777777,-7.839230941423306,2.1970513088085175
Dean Friedrich,---,CH1,LF,100,24,88,55,24,73,27,30,55,30,22,55,31,60,39,7,$38K  37500,Chicago Go-Go's,6869,0.22639199999999998,0.3097600000000001,0.4415850476190475,515.471,913.8149426002055,0.8230847711458907,86.55383862903149,84.13467945300916,-9.2670480395622,-4.043658558838855,-0.8958883102825361,-3.792713774500946,-0.10138664731582894,0.7513450476190475,0.0,17.182366666666667,-4.7006941491780125,-0.4658247249824833
Deion Collins,RL,CH1,DH,100,19,44,95,46,73,66,51,67,22,18,3,19,54,45,20,$8K  7650,Chicago Go-Go's,6869,0.25576571428571426,0.33432200000000023,0.46179250000000016,484.49300000000005,686.7358491942286,0.28972567824813644,99.9566344537701,92.54972725754635,-5.292647014713549,-4.688382840393783,-0.4474584897287015,-9.20736957942902,-11.969208380462398,0.7961145000000004,0.0,16.149766666666668,-9.420244844913974,-1.255726928237264
Eddie Williams,HiA,CH1,C,100,22,67,89,67,57,63,62,73,53,9,29,24,54,50,68,$27K  26250,Chicago Go-Go's,6869,0.2641625000000001,0.33462000000000003,0.4198275,445.00333333333333,834.650891173631,0.9658488393921604,99.78129132018023,86.60085381060675,-3.603306213374458,-5.1250835270076935,-0.07634472791288716,-3.1606133817292963,-4.516681077974917,0.7544475,2.2611756487376384,14.833444444444444,4.293471662415797,0.9574105919896203
Elian Nieves,ML,CH1,SS,100,30,82,94,57,42,65,82,78,70,75,79,83,87,82,9,$7.0M  7000000,Chicago Go-Go's,6869,0.26037183333333336,0.33238666666666666,0.38648000000000016,614.441,1076.2945508807898,0.9759227393005351,95.87762864272744,89.94940476296858,-4.742967576877685,2.8431626162527452,2.246593530577146,4.621141473440233,0.0005434419125674522,0.7188666666666668,0.0,20.481366666666666,5.536494603296243,2.8966160254068085
Elroy Jay,LoA,CH1,C,100,20,56,86,20,7,13,9,13,15,13,9,16,58,38,45,$27K  26250,Chicago Go-Go's,6869,0.19442999999999994,0.26259,0.19403000000000004,516.05,552.5046881474555,0.7538555202922939,-3.2652099709165183,20.58973490550437,-104.69397697776881,-3.6929341860317697,-1.9692027027724097,3.31273714572864,-11.82382196821374,0.45662,-2.414773540227068,17.201666666666668,2.8421023052852648,-8.813576062640095
Erubiel Ontiveros,---,CH1,C,100,25,81,65,60,51,80,65,50,29,14,16,17,65,50,45,$54K  53750,Chicago Go-Go's,6869,0.28159249999999997,0.344345,0.43970583333333324,510.38733333333334,904.9785447120667,0.7031616222710824,86.24342094073909,80.07410438897037,-11.300511930062711,-5.485686641023165,-0.0026492790829797767,-4.985817211690838,-2.7332937694137573,0.7840508333333333,-3.955293576912903,17.012911111111112,4.655239427531208,-0.4091215273156587
Evan Bassitt,RL,CH1,1B,100,19,68,92,12,60,20,26,55,21,30,22,21,28,21,2,$8K  7650,Chicago Go-Go's,6869,0.23564833333333318,0.32308000000000014,0.4888599999999999,506.83833333333337,787.332745006308,0.33138794523398146,84.59624234338054,65.63095888781419,-16.455740100422876,-4.491974088401099,-0.36115089853358723,-4.830476853351731,-9.025880332638641,0.8119400000000001,0.0,16.894611111111114,-6.750109267886728,-1.5757153352780215
Flash Henry,LoA,CH1,LF,100,20,73,89,41,65,40,34,32,59,80,54,34,58,43,12,$27K  26250,Chicago Go-Go's,6869,0.2451223333333334,0.2864966666666667,0.4086900000000002,497.964,856.5044496096671,0.8419320092538835,84.5108530877571,87.30844514827612,-12.992872877336985,3.4304835914893888,-1.7549677656454556,-2.27502020420336,-0.024254058031595367,0.6951866666666668,0.0,16.5988,-4.40588708646948,0.035831094567119984
Germany Medlen,ML,CH1,1B,100,33,79,97,25,93,76,71,86,58,24,48,28,45,44,12,$3.9M  3900000,Chicago Go-Go's,6869,0.27767333333333327,0.3540416666666667,0.5137533333333333,562.67,990.0079866275191,0.8238038656103456,122.4947542797917,105.75203784053019,11.67925339646513,-4.761675165818682,1.0540700419415479,-0.09510351061334045,-0.009202700391036543,0.867795,0.0,18.755666666666666,-8.487722793445808,1.7225386996638832
Geronimo Guzman,---,CH1,2B,100,29,77,82,48,58,43,49,51,53,45,62,53,41,46,5,$54K  53750,Chicago Go-Go's,6869,0.2606816666666667,0.32914799999999994,0.41671166666666665,528.134,929.2734272629023,0.9413580226752485,91.96797075523024,74.65414354356894,-9.634494776071662,-4.978711022985401,0.346848436743795,1.3605202488643564,-0.009799408246802279,0.7458596666666666,0.0,17.604466666666667,1.5934043677347431,0.5992136481239712
Gio Mateo,ML,CH1,SS,100,35,80,49,64,48,76,58,48,58,46,60,76,64,73,13,$0  0,Chicago Go-Go's,6869,0.2650275000000001,0.31659000000000015,0.38229959523809504,458.255,961.4781648404896,0.9625743680623275,86.76443495703349,76.48141211828309,-15.499960676180995,-5.758966853802474,0.9832326244075555,2.1248647032343198,0.013705950419546654,0.6988895952380951,0.0,15.275166666666667,4.945875333541613,0.10955633893900539
Hee Sop Chiba,ML,CH1,3B,100,34,78,76,61,72,64,52,70,64,80,69,77,56,59,5,$4.8M  4760000,Chicago Go-Go's,6869,0.256207,0.3257716666666667,0.43496600000000013,573.1755555555555,1027.5298987589777,0.9587416443828392,98.25924881625177,97.2481238198828,-4.780490748531346,4.244060444321908,1.4676882430668405,3.576496577178813,0.007305303262363314,0.7607376666666668,0.0,19.105851851851853,1.7618825424536655,2.4096608078099777
Henry Ruf,RL,CH1,CF,100,20,75,92,6,13,15,20,16,50,84,63,45,45,32,2,$8K  7650,Chicago Go-Go's,6869,0.20968000000000003,0.25267,0.2613049999999999,551.92,785.6220806352794,0.8904145945112153,9.960278054352885,23.3799856975757,-111.0982815762586,2.9545742811067948,-9.824519446421665,-5.960361613067112,0.01987509450334618,0.5139749999999998,0.0,18.397333333333332,1.3470886156297657,-9.510483472774483
Ichiro Shin,---,CH1,LF,100,32,87,92,35,26,60,53,59,63,50,46,43,45,46,13,$54K  53750,Chicago Go-Go's,6869,0.2603541666666666,0.32142499999999996,0.35120999999999986,527.6514285714286,967.9988536164165,0.9393050900114283,66.31137780089104,62.62952474834811,-32.20675724611458,-4.24565586061182,-0.23923798598937965,1.1653795392160224,-0.019300174582773905,0.6726349999999999,0.0,17.588380952380952,-4.979417971277863,-2.2857166432550278
Jerrod Mathewson,---,CH1,SS,100,29,88,69,38,24,34,6,3,39,13,62,41,67,61,0,$54K  53750,Chicago Go-Go's,6869,0.22823999999999997,0.2522999999999999,0.3326833333333336,489.3738095238095,811.4566391184926,0.9267150412560947,18.8535610967339,32.52370613592046,-71.66130288707517,-3.8882446708307215,-5.16090116272622,-2.430704155063362,0.23050488077195733,0.5849833333333335,0.0,16.312460317460314,4.17415966624739,-5.794767699661146
Jerry Snavely,RL,CH1,LF,100,20,64,58,40,13,19,13,21,68,84,65,40,43,40,9,$8K  7650,Chicago Go-Go's,6869,0.2254233333333334,0.26639999999999997,0.26895500000000006,555.3416666666667,658.2622104082257,0.9040206990005476,21.13447720623916,44.30854117877096,-99.27153274414654,4.751067667709567,-2.267113601932874,5.067885663489434,-0.03786274335680283,0.535355,0.0,18.511388888888888,-3.386122481523794,-7.491429914108943
Jim Williams,AA,CH1,2B,100,21,84,78,33,9,31,51,33,56,69,85,67,61,56,4,$38K  37500,Chicago Go-Go's,6869,0.23072100000000006,0.2870100000000001,0.2650766666666666,506.32,920.9822105206549,0.9563714512283187,54.72657341404974,48.12386996536774,-46.4460998295715,-0.09063821392886189,0.5781027654971417,3.2740179628656425,-0.01772736499023664,0.5520866666666667,0.0,16.877333333333333,1.5791876037734136,-2.5002101489288577
Joc Davenport,HiA,CH1,RF,100,22,79,75,79,91,43,39,41,77,100,56,38,63,46,1,$27K  26250,Chicago Go-Go's,6869,0.26098000000000005,0.31940999999999975,0.5188305,545.0758333333333,969.9859730452299,0.9044539304177264,117.89437087719448,116.17078641692702,7.846410695960298,9.61363057280993,2.1925238422133106,2.475895860600878,-0.0030902108806710295,0.8382404999999997,0.0,18.169194444444443,-4.989639779039249,3.337701523438415
Julio Sardinas,AA,CH1,SS,100,22,71,97,31,9,36,36,33,56,98,86,71,95,78,29,$38K  37500,Chicago Go-Go's,6869,0.23008833333333314,0.2799416666666666,0.27136333333333323,456.91700000000003,821.5051464512944,0.973079828243565,48.633892469422754,52.79778359492698,-44.86323600631987,3.6280569636904487,-0.8263165820750005,1.3980074348739449,0.36730253365496573,0.5513049999999998,0.0,15.230566666666668,4.225849518782378,-2.054170864905841
Kirk Reynolds,HiA,CH1,SS,100,20,62,77,44,46,39,34,43,54,80,66,49,65,50,7,$27K  26250,Chicago Go-Go's,6869,0.24381500000000003,0.30533916666666666,0.36075499999999994,491.0291666666667,772.07354943268,0.9487825119448252,63.11442315045013,60.899395743406664,-31.885748120109962,2.7554935780514875,-0.5403432714217854,2.5821283011008114,-0.26708213181705576,0.6660941666666667,0.0,16.36763888888889,3.9715717563409463,-0.6257949352281778
Leon Strickland,LoA,CH1,DH,100,20,63,91,41,40,37,31,41,23,31,6,12,57,34,17,$27K  26250,Chicago Go-Go's,6869,0.23885999999999996,0.3074333333333334,0.36599999999999994,493.1125,730.0315549653023,0.28974970388126803,58.57922388575182,54.94490036994086,-52.646553152949025,-4.293151879193535,-1.9113285362344161,-4.080266804023962,-2.010106058690363,0.6734333333333333,0.0,16.437083333333334,-10.01415027387246,-5.502820873974813
Leonel Cerveza,RL,CH1,C,100,20,68,81,14,20,22,7,19,29,0,4,14,42,31,36,$8K  7650,Chicago Go-Go's,6869,0.21114999999999987,0.24956000000000003,0.25824,550.8041666666667,643.9486345648766,0.33858207128759854,4.008781011659477,21.806572798847967,-98.4025416190208,-3.7920681435184638,-2.8922193946085852,-7.629163395224353,-2.2634667043545704,0.5078,-4.5983853289244845,18.360138888888887,3.3124929761567725,-9.348199876411918
Lisalverto Elcano,ML,CH1,C,100,25,98,74,50,63,85,69,61,63,61,4,20,80,67,73,$0  0,Chicago Go-Go's,6869,0.26253171428571415,0.3258845714285716,0.44183500000000014,550.23,1061.4261596016586,0.9646962777226394,99.9254775285579,94.30436881052746,-6.923008452208585,-2.9516969726030826,-0.7468312010528182,-1.8236453711951033,-1.145726204830772,0.7677195714285717,4.509147734229788,18.341,5.460011109062029,1.674299671286653
Livan Alvarez,---,CH1,LF,100,25,88,98,26,22,8,50,22,74,94,58,47,48,36,9,$38K  37500,Chicago Go-Go's,6869,0.23865000000000022,0.28026199999999996,0.335097,501.9153333333334,959.4016609471291,0.940262446452464,57.54393748381033,53.60154368039038,-52.70737301215436,8.037687746418447,-0.8321900811229702,1.5198024124115237,-0.013386040404410278,0.615359,0.0,16.730511111111113,-4.935193729151899,-3.1602182322725794
Lucas Matthes,HiA,CH1,SS,100,21,74,93,53,71,47,41,67,59,73,62,53,75,58,0,$27K  26250,Chicago Go-Go's,6869,0.25071,0.31912166666666675,0.40113000000000004,515.1030000000001,943.6099880933762,0.957447896387354,90.1277393327708,86.02977815678241,-8.463855155167288,1.1168133894417194,0.034061305045922356,1.0196021329161096,-0.02420624975311659,0.7202516666666667,0.0,17.1701,4.85396084410173,1.5820582358988293
Malcolm Taylor,RL,CH1,RF,100,23,76,46,23,32,16,18,41,34,36,44,22,49,39,13,$8K  7650,Chicago Go-Go's,6869,0.22781499999999988,0.281841,0.3197916666666667,540.653,724.2353804297745,0.6445048628258438,36.42922828144211,37.655198357801225,-72.35943562043528,-3.827253822827459,-2.116152476102172,-3.663318043550703,-2.2503569554622356,0.6016326666666667,0.0,18.021766666666668,-3.725490640070857,-6.60714298666568
Marc Choate,ML,CH1,SS,100,30,74,94,47,42,63,65,72,93,59,81,76,84,67,8,$378K  378000,Chicago Go-Go's,6869,0.2472673333333334,0.3186549999999999,0.3660815833333333,500.61,965.0693711601198,0.9707135481830194,80.85066954923238,74.65600707231118,-17.972409619077904,-0.826653889256418,-0.4347715594259752,1.648377864071195,-0.02277296975644272,0.6847365833333332,0.0,16.687,4.964348617078805,0.4536206121878985
Marc Greenwood,RL,CH1,LF,100,19,57,92,28,69,26,27,62,28,26,30,20,29,28,22,$8K  7650,Chicago Go-Go's,6869,0.22765499999999989,0.33142666666666687,0.4876508333333333,500.68,713.1295849438757,0.16273563346367026,93.6560758278543,89.97331839389096,-5.213427524193436,-3.9814735789777678,1.26450310118111,-6.321247188422649,-9.580221682622952,0.8190775000000001,0.0,16.689333333333334,-3.6683620624684967,-0.2514882217346218
Mason Riley,LoA,CH1,CF,100,24,67,87,23,25,36,36,37,56,73,54,51,53,47,0,$27K  26250,Chicago Go-Go's,6869,0.2521133333333333,0.281535,0.3662083333333333,496.055,787.5746878478676,0.9247625135949266,59.910656576211025,50.701873700358085,-57.233829633203726,1.8247049419871515,0.09146734929055494,-0.013348417608556262,-0.028693227668151466,0.6477433333333333,0.0,16.53516666666667,1.3504367075580719,-3.783331018446418
Matt Belle,HiA,CH1,LF,100,22,89,87,62,0,33,26,21,68,81,73,41,47,41,4,$27K  26250,Chicago Go-Go's,6869,0.23338000000000012,0.2729933333333332,0.26586400000000004,522.485,899.9183178730309,0.9090203838345282,49.549633397419385,52.43114155881364,-63.31630633556413,3.484379995860487,0.537245596401089,1.413647873688491,-0.01334641682299322,0.5388573333333333,0.0,17.41616666666667,-4.629209454079377,-4.599168612923894
Matt Witt,AAA,CH1,2B,100,22,87,83,29,20,62,50,52,56,55,74,62,56,46,16,$55K  54500,Chicago Go-Go's,6869,0.2561446666666667,0.3141728571428572,0.2876849999999998,512.08,971.5596838220954,0.9632219499402219,58.07205642199269,52.6853407243993,-39.01300874244246,-4.224541143416158,1.1178138177365835,2.0316478738850265,-0.019300174582773916,0.601857857142857,0.0,17.069333333333333,1.6659116663616174,-2.2648114848282344
Michael Weems,RL,CH1,3B,100,23,77,67,26,27,21,15,36,35,8,47,42,58,44,0,$8K  7650,Chicago Go-Go's,6869,0.22052000000000002,0.27598,0.33809000000000006,534.4786666666666,775.3648098055273,0.922757187891595,34.96618828322294,31.099002702175145,-82.50870055371371,-3.807054230973983,-1.5221645265390509,-1.6014568026555853,0.02326618429868311,0.6140700000000001,0.0,17.815955555555554,1.3295007026843746,-6.931486748075118
Mike Alexander,---,CH1,SS,100,28,75,79,26,23,16,50,46,71,42,78,65,89,73,11,$54K  53750,Chicago Go-Go's,6869,0.2368499999999999,0.2983591666666667,0.3064799999999999,460.7975,838.1446158476174,0.9632409240552523,48.56736169054052,50.760927601986374,-45.89815957279865,-3.85086250033932,0.4652350994840017,2.2107277735317616,-0.006396330653141036,0.6048391666666666,0.0,15.359916666666667,4.311443497158525,-2.808700806709024
Mookie Williams,HiA,CH1,2B,100,21,70,83,38,22,27,19,46,57,76,70,46,49,45,21,$27K  26250,Chicago Go-Go's,6869,0.23116249999999997,0.3063966666666666,0.3154199999999999,524.6819166666668,768.7384382635355,0.9531609008926866,28.442574911668395,41.83896043856135,-88.07378824496114,1.474092391216332,-0.28857087068335685,-0.011617154859680658,-0.02875073730745168,0.6218166666666665,0.0,17.489397222222223,1.3181386115629894,-6.833924489896039
Patrick Bryne,LoA,CH1,RF,100,22,59,91,8,57,34,30,41,26,39,53,40,63,44,6,$27K  26250,Chicago Go-Go's,6869,0.21222000000000002,0.287476619047619,0.4379233333333332,484.9866666666666,725.6278629321605,0.9265021301968469,66.03786240126678,56.90110754913853,-25.218550747099425,-3.448505723390082,0.9006823287115467,-0.1882641115192908,-0.3954543478545228,0.7253999523809522,0.0,16.16622222222222,-3.732653615906176,-1.6551439708784115
Paulo Abreu,HiA,CH1,LF,100,23,84,60,34,44,30,42,50,51,66,72,57,48,48,0,$27K  26250,Chicago Go-Go's,6869,0.23973400000000017,0.31170249999999994,0.383388,514.4591666666666,929.621595710516,0.9530691636816065,72.8056457685683,71.42214162957313,-28.386408306168796,-1.6114750705778424,0.8742229648708144,1.538027432383065,-0.0378052337175029,0.6950905,0.0,17.148638888888886,-4.78200409316109,-1.6220314370601001
Phil Jenkins,---,CH1,SS,100,36,75,82,86,54,75,49,13,64,54,74,88,76,89,11,$3.2M  3200000,Chicago Go-Go's,6869,0.24853833333333333,0.28562991666666665,0.36758916666666686,526.304,957.142701074481,0.9747933553771514,75.12051879352619,63.83082116205953,-22.977727221765022,-4.959102258118513,3.472669973591916,7.094742461984864,0.9677239320881296,0.6532190833333336,0.0,17.543466666666664,4.923573565197948,0.16377859798614863
Rett Barr,HiA,CH1,C,100,23,72,96,58,70,95,84,60,37,64,8,20,67,59,39,$57K  57000,Chicago Go-Go's,6869,0.2796973333333333,0.34063583333333336,0.4608266666666665,518.8366666666667,952.9987445026636,0.41135067022448435,114.47179495730909,99.06589820259347,2.268841160412196,-2.0082201699396585,-0.03651377561594639,-1.4439291705616788,-1.0312050989799104,0.8014624999999999,-5.9252483006228225,17.294555555555558,4.902256916165966,1.5207412687485828
Rob Casian,RL,CH1,2B,100,19,61,90,26,80,34,39,32,30,53,60,56,63,53,6,$8K  7650,Chicago Go-Go's,6869,0.24256500000000006,0.28490333333333334,0.4533033333333332,481.205,813.8000776339322,0.9579545716764645,95.2229475507351,82.28855086498858,-8.110145503001972,-2.7004559764722003,1.689774221938802,1.5209641531679057,-0.13159702130352371,0.7382066666666666,0.0,16.040166666666668,1.3954047970403503,0.8210265137756544
Roy Peterson,ML,CH1,SS,100,28,86,76,57,18,42,22,56,70,44,84,85,91,93,7,$3.6M  3600000,Chicago Go-Go's,6869,0.22915666666666656,0.2923500000000001,0.2644091666666666,479.4533333333334,928.2274324297905,0.9681694874276816,47.1422667191448,48.43830198632674,-42.845777157649785,-6.61271234719681,3.8873434746074986,6.786057147066898,-0.02016578781208911,0.5567591666666667,0.0,15.98177777777778,4.774832471346659,-2.2088898239162655
Russell Turner,RL,CH1,3B,100,19,60,83,21,31,22,20,39,29,19,53,33,61,39,4,$8K  7650,Chicago Go-Go's,6869,0.22767999999999997,0.2908899999999999,0.3078666666666669,533.705,665.9483490418643,0.8230847711458907,35.3952235764302,37.856002215530545,-66.28091708221886,-4.433241494567106,1.3919094634156377,1.3468457675477032,-0.34882497924119066,0.5987566666666668,0.0,17.790166666666668,1.1418867438989442,-5.083356248283627
Salvador Tavarez,HiA,CH1,C,100,21,64,73,60,48,62,23,34,19,34,15,27,78,59,81,$27K  26250,Chicago Go-Go's,6869,0.2552100000000001,0.3316899999999999,0.3861516666666666,404.58035714285717,723.801019134,1.0314111671289605,73.1851361992409,67.13483111917787,-24.777063100281296,-4.191883052675649,-0.4940883608165248,1.2398252147577749,-0.32690083391600194,0.7178416666666665,4.857218025484522,13.486011904761906,3.7232562712654316,-0.5707354341721683
