Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Ringo Shawler,RL,CIN,DH,100,20,69,81,32,33,32,23,53,31,39,13,18,53,42,22,$8K  7650,Cincinnati Rivermen,2805,0.23837659090909089,0.3237800000000001,0.3157146666666667,493.06,733.8152794241905,0.6743856313937474,63.62161853938369,53.703830477253184,-34.88801085574696,-4.378533816372844,-0.5913408968134253,0.0,-0.873559490247781,0.6394946666666668,0.0,16.435333333333332,-10.066053215695343,-3.3157064585032305
Rodney Geltz,RL,CIN,1B,100,21,76,91,28,43,21,20,29,17,10,40,27,36,33,2,$8K  7650,Cincinnati Rivermen,2805,0.2213099999999999,0.28424999999999995,0.3517749999999998,518.6880952380952,788.507032930851,0.5998619212730966,60.76913513376315,54.08999109026909,-29.52175202770505,-4.820912490923673,-4.480458387668249,-6.3647867815307855,0.13790214635404932,0.6360249999999997,0.0,17.289603174603172,-6.760176894125951,-3.041635036156846
Terrence Anderson,AAA,CIN,RF,100,21,75,92,35,65,65,59,59,53,50,58,62,71,65,4,$55K  54500,Cincinnati Rivermen,2805,0.25485057575757575,0.31239166666666685,0.4132648138528139,500.631,953.8236488103867,0.9653859168999412,93.6405285651468,79.53535502221712,-10.353527744896791,-4.790639621086536,0.17525169797154783,0.3997424244864415,0.019094398986197785,0.7256564805194807,0.0,16.6877,-4.906500251082236,-0.29866267126138657
Tommy Olerud,ML,CIN,SS,100,31,81,77,48,65,50,48,71,70,92,97,83,87,91,31,$7.3M  7250000,Cincinnati Rivermen,2805,0.2365266666666662,0.32488999999999935,0.42936499999999983,542.0066666666667,1012.8812845945358,0.9667455603294246,97.73673352468617,97.26148222863623,-5.830039313294018,6.30084593416938,6.565663085604628,11.256434930096548,0.13153202184018004,0.7542549999999992,0.0,18.066888888888887,5.210294673840204,3.528086605300405
Tony Fassero,HiA,CIN,C,100,25,79,86,43,34,55,37,30,52,55,52,57,64,57,25,$38K  37500,Cincinnati Rivermen,2805,0.24563428571428564,0.2775111666666667,0.33550750000000007,499.72,891.825097322464,0.9525694799313598,63.87646773665898,67.10859735905422,-26.408741381491083,-3.2891021812540897,-1.9378190553872168,-0.6608711076752007,0.043402344794838905,0.6130186666666668,-9.388129604051544,16.657333333333334,4.587577661123786,-1.8648048858209156
Troy Wells,RL,CIN,CF,100,19,55,46,17,15,22,20,41,49,58,61,48,47,39,2,$8K  7650,Cincinnati Rivermen,2805,0.19968000000000008,0.2684606666666668,0.24836000000000003,563.5166666666667,609.1572273373604,0.8717051813993324,26.458698861248745,28.85987076384108,-81.78743397679509,-0.6321399325165656,1.8043339354551193,2.700152574200842,-0.43281446987540206,0.5168206666666668,0.0,18.78388888888889,1.0445082773274357,-6.036400239731254
Virgil Alvarado,LoA,CIN,CF,100,20,73,75,37,20,41,33,44,51,84,71,56,49,42,1,$27K  26250,Cincinnati Rivermen,2805,0.23965888888888892,0.29674666666666666,0.3289099999999999,509.6991666666667,835.6576298475266,0.9478862519930495,59.34939674947288,59.808798828474295,-41.55862059903958,2.5819915464075716,-1.5877491015153407,0.7191146658719282,-0.026859552089388377,0.6256566666666665,0.0,16.98997222222222,1.4328834530993253,-1.9991299240946885
Vladimir Manuel,AAA,CIN,2B,100,23,90,74,12,36,45,57,55,67,58,84,83,66,86,2,$55K  54500,Cincinnati Rivermen,2805,0.23719599999999982,0.3012883333333335,0.33911999999999987,505.37166666666667,999.6536991596222,0.9666976850038623,65.92562047040614,60.870989866860484,-30.527587617202215,-2.3572123302928785,1.8279931306598463,4.737410490793355,0.011920290934053791,0.6404083333333334,0.0,16.84572222222222,1.7140838462956485,-0.9663299545465898
Yamid Germen,LoA,CIN,C,100,20,51,44,31,38,37,27,47,12,29,7,15,57,52,43,$27K  26250,Cincinnati Rivermen,2805,0.23543642857142857,0.31744333333333347,0.3393383333333334,455.1466666666667,565.5549368858337,0.6756899619905777,63.839993526896485,56.29793522156617,-26.95010105339335,-4.3411361201511856,-0.7692928287766011,-1.0111424297177238,-1.8744758302595503,0.6567816666666668,-2.819982292008657,15.171555555555557,2.909233214433301,-1.717615578066498
Zeke Martin,AA,CIN,2B,100,20,65,53,74,29,49,56,56,67,66,78,62,53,51,8,$38K  37500,Cincinnati Rivermen,2805,0.26519099999999995,0.3180233333333335,0.35974589285714287,474.52083333333326,823.878836274147,0.959733116581692,76.6106364904687,68.6135440446723,-19.55015510757495,-0.7645478789783609,0.9410987647666403,2.3934121899254026,-0.0025361137023950237,0.6777692261904764,0.0,15.817361111111108,1.4126866191257665,-0.06967020299917559
Aaron Wight,AAA,COL,2B,100,23,77,54,22,36,38,37,39,45,35,58,53,62,57,2,$55K  54500,Colorado Rutting Jackalopes,2816,0.23426642857142863,0.28722000000000003,0.3446660000000001,482.96666666666664,821.2862362861633,0.96703839347104,62.39117798074606,58.76733213901038,-32.69248160906433,-3.1576894431456846,-0.4689640432775631,0.2855592280120287,-0.010615437367574166,0.6318860000000002,0.0,16.098888888888887,1.4082411458953417,-1.8200087394593647
Aledmys Craig,RL,COL,RF,100,22,85,82,13,39,43,30,41,66,53,49,30,55,41,9,$8K  7650,Colorado Rutting Jackalopes,2816,0.20804476190476184,0.2838016666666667,0.32043666666666665,485.2558333333334,863.3946979045868,0.7935758469026605,52.18339384754611,55.91937673258891,-34.7862532771059,-3.866843014923374,-2.979380878932701,-1.0718892727100822,0.017284691617757312,0.6042383333333333,0.0,16.175194444444443,-4.441330750537999,-2.821217655169069
Alex Guerrero,AAA,COL,2B,100,24,80,70,54,2,41,44,43,72,65,74,74,58,54,16,$55K  54500,Colorado Rutting Jackalopes,2816,0.2575691666666666,0.300517,0.27484000000000003,468.8283333333334,894.6228511333466,0.9664821071825558,55.383735743992105,55.34370344594191,-36.46965862026782,-0.6468605248209465,0.5606515278120943,1.7398294519362367,-0.02685955208938823,0.575357,0.0,15.627611111111113,1.5339897996113625,-1.8358939059534944
Alex Maduro,LoA,COL,3B,97,20,74,69,23,38,44,52,40,70,23,65,55,67,52,13,$27K  26250,Colorado Rutting Jackalopes,2816,0.2524371031746031,0.2876531666666666,0.33435749999999986,485.2983333333333,830.508895277977,0.9575543993073948,62.9595816635343,64.24094602607133,-28.331418385432116,-3.3659708400306654,0.3635084926063722,2.0143165068232722,0.007661611849306895,0.6220106666666665,0.0,16.17661111111111,1.424055033055516,-1.2177825134030404
Alex Mecir,AAA,COL,SS,100,27,74,74,46,32,10,40,29,69,33,78,68,79,81,5,$55K  54500,Colorado Rutting Jackalopes,2816,0.230132,0.27545109523809524,0.3047916666666668,471.2020952380953,824.8416541814804,0.9640771652813428,50.15173050727712,56.11917801239131,-35.75750734611392,-6.729980656881108,-2.256616878946837,1.2183518310712362,-0.00029813758237781575,0.5802427619047621,0.0,15.70673650793651,4.243012624390332,-2.1487752935035824
Alex Peguero,AA,COL,SS,100,24,79,84,24,16,29,17,44,45,39,56,48,62,57,7,$38K  37500,Colorado Rutting Jackalopes,2816,0.20601,0.29125,0.2553949999999998,448.37933333333336,809.7443630695343,0.9432694242727414,29.842665289631064,37.08708120425613,-63.19276530421623,-3.5837393533890265,-0.3331511138304142,-0.383463029540267,-0.007593497297682404,0.5466449999999998,0.0,14.94597777777778,4.165351661880321,-4.842809343483084
Alfredo Cortes,ML,COL,3B,100,32,74,79,30,81,45,54,69,47,51,60,63,72,66,10,$1.9M  1915000,Colorado Rutting Jackalopes,2816,0.25214116666666664,0.31980708333333335,0.41181999999999985,485.6581666666667,945.4993146657944,0.9654350137136534,94.21818429349861,84.8308017984993,-9.4798481662876,-4.073992572477291,1.1553735862298322,2.186469936157202,0.036278301701418214,0.7316270833333332,0.0,16.188605555555558,1.6212265340634335,0.6493339427241289
Alfredo Guzman,ML,COL,RF,94,22,77,79,54,98,48,50,74,60,22,62,41,66,55,0,$327K  327000,Colorado Rutting Jackalopes,2816,0.26312700000000006,0.3218683333333335,0.5189895000000001,510.725,951.5450426340103,0.8809094924811887,115.39930474271597,105.88439677419312,5.24917583956495,-4.5504815325988055,1.2928829973285236,2.41372186336177,0.01619599411793542,0.8408578333333336,0.0,17.024166666666666,-4.894779025895114,1.5362173122937242
Andre Veal,HiA,COL,LF,100,24,82,94,32,29,23,20,41,43,76,54,47,53,46,10,$27K  26250,Colorado Rutting Jackalopes,2816,0.21947400000000009,0.26941283333333327,0.33354666666666666,507.64666666666665,882.5377825498581,0.9321647018942575,50.56659488099804,53.99364100176459,-46.65074308261144,0.5878071314819572,-0.2871689703494243,0.4285959551289182,-0.014781700667212684,0.6029594999999999,0.0,16.921555555555553,-4.539803408178282,-3.351519397882746
Andre Wehner,HiA,COL,DH,100,25,94,88,49,26,32,28,49,38,10,27,22,37,37,10,$27K  26250,Colorado Rutting Jackalopes,2816,0.2510956666666667,0.3408000000000002,0.3457049999999999,478.275,917.2940911650658,0.551808246533134,62.986485844396945,55.70430180756262,-52.549954936648106,-6.782396376063779,-2.4196162975891644,0.0,-1.7230265327222072,0.6865050000000001,0.0,15.942499999999999,-12.582909343828064,-5.641479512735382
B.J. Gil,AA,COL,2B,100,25,86,72,14,23,23,18,20,67,85,68,61,48,48,6,$38K  37500,Colorado Rutting Jackalopes,2816,0.21458000000000013,0.2707749999999999,0.3268500000000001,501.3710952380952,871.2654235363007,0.9436702064434624,41.73152544958252,50.9236010629678,-61.636827283550645,3.097513162812716,-2.199534347871027,-0.697558615121875,-0.02736737398618625,0.597625,0.0,16.71236984126984,1.4939393407686912,-4.135459480107384
Bill Stang,AA,COL,CF,100,25,83,74,48,36,47,49,33,69,79,72,54,47,54,11,$38K  37500,Colorado Rutting Jackalopes,2816,0.24843191666666675,0.288175,0.3396233333333334,503.9633333333333,924.5059156417847,0.9636777861821252,70.14831644358632,76.14068935194,-25.755832250628732,2.7066473540077465,-0.20850591881247799,1.6194010381094937,-0.02228270015081067,0.6277983333333335,0.0,16.79877777777778,1.5852296221566953,-0.3069829911887026
Braden Grabow,ML,COL,3B,84,29,75,56,55,52,55,53,56,61,62,78,78,88,72,15,$2.6M  2620000,Colorado Rutting Jackalopes,2816,0.2727536666666666,0.3212700000000002,0.38801000000000047,602.3175,936.8229324817657,0.9701414792424313,69.94684955948406,53.42826909833849,-38.36703516239688,-0.8798907312625882,0.6981662951511167,1.8535330379462798,8.771008434283134e-05,0.7092800000000007,0.0,20.077250000000003,1.6063493355311484,-1.583385869373852
Brent Pavlik,AA,COL,LF,100,22,94,88,43,57,52,46,56,59,86,56,48,42,45,0,$38K  37500,Colorado Rutting Jackalopes,2816,0.24867520299145313,0.3187420790255496,0.4035755512820512,575.5315151515151,1053.618319272995,0.9344519886315793,90.45786875422858,91.33052923874459,-12.536771340747134,4.882826044600527,0.23674959370060594,0.6052257164520983,-0.020568534663018154,0.7223176303076008,0.0,19.184383838383837,-5.419847321363143,0.6768853852982176
Brett Buckner,HiA,COL,C,100,25,70,67,40,27,30,18,31,44,24,5,20,59,59,53,$27K  26250,Colorado Rutting Jackalopes,2816,0.23253000000000001,0.27220500000000014,0.3352414285714287,452.5166666666667,683.6286370754242,0.8095557649953947,44.929982403035744,48.23965852550125,-41.890900730666324,-4.133988361714844,-3.39917463304618,-6.633845426661345,-2.6345617629139575,0.6074464285714288,-1.304419516760392,15.08388888888889,3.51660821540856,-3.5641926939987054
Brett Little,LoA,COL,C,100,23,61,79,25,7,17,29,24,28,23,6,25,65,56,70,$27K  26250,Colorado Rutting Jackalopes,2816,0.21906999999999985,0.281804,0.23937999999999987,444.2971428571429,617.7636104822159,0.8031163227339468,36.145473494023925,34.33740545381554,-67.32009345819893,-3.255714440648329,-2.634526499214693,-4.172339598930273,-2.236560724533169,0.5211839999999999,2.0539128947857703,14.809904761904761,3.17779635021716,-5.5138568168060145
Brian Nen,AA,COL,C,100,28,57,83,69,40,64,56,70,51,0,7,18,65,58,52,$67K  67000,Colorado Rutting Jackalopes,2816,0.26445450000000004,0.3368311666666666,0.3969949999999999,441.415,710.7766218185425,0.6907823633471571,85.02461698960884,74.48586520327544,-13.433628352791182,-4.564943084492387,-0.1472449691027838,-4.035819787540919,-3.01540005613877,0.7338261666666666,-1.5750070694072011,14.713833333333335,3.656258342687976,-0.5280683068134356
Bryan Spangenberg,AAA,COL,1B,100,23,91,85,80,51,61,55,65,87,51,63,43,62,61,17,$57K  57000,Colorado Rutting Jackalopes,2816,0.2589642857142858,0.3301465000000002,0.3959960317460315,571.3695,1026.2570338249207,0.9193881676000825,88.38392530222592,76.02307821034515,-12.216985748669842,-6.497887143446028,2.249642773788119,3.5764853366059604,0.007674029737027316,0.7261425317460317,0.0,19.045650000000002,-8.798499947058646,-0.4929865141364859
Charlie Kratz,AAA,COL,C,100,25,77,68,59,56,41,53,65,62,27,34,34,58,65,59,$57K  57000,Colorado Rutting Jackalopes,2816,0.2563318333333333,0.32286666666666675,0.39555678571428565,477.11733333333336,863.5194480419159,0.9334865678210993,81.0600891789833,73.25346424173061,-15.494405992716702,-5.544013989336641,-0.11689859243929794,-1.134533837044426,-0.7919302833544001,0.7184234523809524,-0.052845864633239995,15.903911111111114,4.44197246935142,-0.1894762391179515
Charlie Suppan,ML,COL,C,100,26,55,99,78,92,77,52,56,71,45,9,24,80,67,41,$343K  343000,Colorado Rutting Jackalopes,2816,0.29346199999999945,0.35187999999999986,0.5540214166666663,358.935,795.3190695047379,0.6066256073966292,104.47943990578285,94.79221431612754,2.969974111376628,-2.6740633046945943,-0.4291600030130943,1.0851754280156278,0.22016011994457596,0.9059014166666661,-4.455257827081159,11.964500000000001,4.091147476876223,1.308399467677092
Charlie Tomlin,ML,COL,C,100,30,76,98,59,59,56,91,66,32,70,7,21,83,72,49,$5.2M  5200000,Colorado Rutting Jackalopes,2816,0.3016566666666664,0.3569583333333334,0.47099999999999975,439.67833333333334,958.17400431633,0.7436601416433641,97.65637231149937,90.13587557551689,-3.5060350705921537,-1.1479340989413491,-0.5537118297294719,1.2584294490835526,2.1144020998997606,0.8279583333333331,-3.0080319592940516,14.655944444444444,4.928878623026389,1.3285347869899498
Chipper Wise,RL,COL,2B,100,21,67,64,22,30,19,15,29,38,40,45,29,33,28,1,$8K  7650,Colorado Rutting Jackalopes,2816,0.22038999999999992,0.29344999999999993,0.3476618333333336,550.8566666666667,683.6922741532326,0.589235063052259,49.59554858294649,46.52826938637523,-71.85873435486033,-3.8390879960420428,-1.395193970167358,-5.9880350649563985,-0.38464331184694234,0.6411118333333335,0.0,18.36188888888889,1.1723118555439516,-6.26424878247353
Cookie Bonilla,AAA,COL,2B,100,20,81,97,87,31,69,54,47,77,84,77,62,46,62,0,$55K  54500,Colorado Rutting Jackalopes,2816,0.2558993333333333,0.32366133333333325,0.36582916666666676,549.8115,986.7793321609497,0.9677243791643023,76.79788329328805,81.85092646626148,-20.483063291881972,5.3091233922213625,1.4926847322955112,2.6981286287773356,0.0004858263674963984,0.6894905,0.0,18.32705,1.6920084570661005,0.76028185783931
Cooper Tillman,RL,COL,3B,100,22,86,64,35,37,26,25,49,46,78,56,46,66,48,16,$8K  7650,Colorado Rutting Jackalopes,2816,0.23290627777777767,0.32209063492063483,0.3484275000000001,497.093,906.9405443668365,0.9251436504748989,67.40695511649618,70.95422188392916,-28.13383325158391,0.745525950834281,0.06681029104311643,0.7003111869032218,0.012140671263012503,0.670518134920635,0.0,16.569766666666666,1.5551106727826416,-0.8630744412860485
Derrick McClellan,HiA,COL,SS,100,19,53,87,55,36,48,38,54,54,74,60,51,65,58,8,$27K  26250,Colorado Rutting Jackalopes,2816,0.26307,0.33459999999999995,0.3561599999999999,496.7563333333333,729.7001637220383,0.964536988112359,75.65759187716073,77.7855294100266,-17.776577351436195,0.5891442739412409,0.31401721583896586,0.8176406642236316,0.1958384840089317,0.6907599999999998,0.0,16.558544444444443,3.753601665236822,0.3973487701763849
Destin Palmer,LoA,COL,RF,99,20,67,70,9,45,14,17,30,34,37,48,41,55,46,7,$27K  26250,Colorado Rutting Jackalopes,2816,0.20767944444444436,0.27854499999999993,0.35334499999999985,507.44599999999997,715.2397352457047,0.86523547620181,49.59991045791804,56.56251421723697,-32.15263515045428,-3.153839837617629,-3.314799698018093,-4.323906517870613,-0.017003688051802926,0.6318899999999998,0.0,16.914866666666665,-3.6792167450910727,-2.660317906973867
Dick Nippert,LoA,COL,1B,100,23,72,62,7,68,36,30,74,23,19,28,26,29,30,18,$27K  26250,Colorado Rutting Jackalopes,2816,0.229345,0.3223300000000001,0.43230743589743603,520.5085714285715,789.2099518179893,0.5367574131040563,88.08375678136535,80.89793558066518,-11.715482401733288,-5.5511706103318295,-1.8640446180357284,-10.12052923825507,-0.40129467147473136,0.7546374358974361,0.0,17.350285714285715,-6.766203290620622,-1.6935799183499134
Dick Orie,HiA,COL,3B,100,24,84,80,19,29,31,23,37,43,40,51,46,58,49,5,$27K  26250,Colorado Rutting Jackalopes,2816,0.21325,0.26270599999999983,0.32813000000000003,461.83333333333337,859.6551135778427,0.9168778970037419,50.04951362667536,47.34501011133314,-44.760320545360486,-3.1594311344985333,-0.7118977463382402,-0.3654857935311563,-0.014781700667212785,0.5908359999999999,0.0,15.394444444444446,1.4740314018824463,-3.1664869660999995
Donnie Nye,LoA,COL,2B,100,20,56,84,24,22,30,22,32,46,56,46,38,39,35,0,$27K  26250,Colorado Rutting Jackalopes,2816,0.20384999999999992,0.275296,0.3177875,529.21,648.785911500454,0.6057614316475138,43.54329844412665,39.64605280370367,-70.31645467696879,-1.0342846812994466,-0.31927323034769073,0.9822238375783339,-0.42332421636346784,0.5930835,0.0,17.640333333333334,1.1124586959884328,-5.202334907123163
Doug Bogar,RL,COL,LF,100,19,63,90,46,17,15,22,45,59,78,53,35,40,30,0,$8K  7650,Colorado Rutting Jackalopes,2816,0.24111483333333322,0.3046366666666668,0.32255347619047625,554.2125,721.9077981710434,0.6350083978083342,51.97934510765407,50.727596050902406,-56.973322585230505,2.2172907549601035,1.707102027292212,2.996713882075291,-0.025145386601595952,0.627190142857143,0.0,18.47375,-3.7135174803037216,-3.7291278826790197
Doug Darnell,HiA,COL,SS,100,21,68,93,68,41,77,57,47,62,69,72,76,80,82,16,$27K  26250,Colorado Rutting Jackalopes,2816,0.2607648571428572,0.32391900000000007,0.3666583333333332,455.61166666666674,914.7002229690552,0.9667074568245749,84.98364849423407,76.91047476284814,-17.012100535154303,-0.830683866805209,1.2026585757346375,3.4973676656398394,0.027555062771304765,0.6905773333333333,0.0,15.187055555555558,4.705248060540407,0.5590692387630579
Edwin Douglas,AA,COL,SS,100,24,75,62,53,40,23,18,38,58,43,63,72,85,77,0,$38K  37500,Colorado Rutting Jackalopes,2816,0.22050749999999994,0.2750641666666667,0.31360000000000005,498.3683333333333,841.2333418130875,0.9683462607583992,49.22879076622772,51.50448060755714,-33.558103823962576,-4.827926134080328,-0.5521782596066925,0.07398747190682087,-0.0010980902676794636,0.5886641666666668,0.0,16.612277777777777,4.327332005211355,-1.7509628260532561
Esmerling Palmeiro,LoA,COL,RF,100,21,68,81,27,17,6,8,7,57,54,66,53,53,49,10,$27K  26250,Colorado Rutting Jackalopes,2816,0.20012499999999997,0.24695766666666674,0.2956999999999999,507.7166666666667,702.0530555844307,0.9419545424041731,22.318960817720853,28.774749842244535,-66.2880630791723,-2.730640325380528,-0.7052462932786107,-0.5374577663079825,0.014546074477669632,0.5426576666666667,0.0,16.92388888888889,-3.6113840307841083,-5.668783013164988
Gerald Boyd,AA,COL,LF,100,22,71,83,59,52,50,43,50,59,71,83,65,56,46,9,$38K  37500,Colorado Rutting Jackalopes,2816,0.2596311666666667,0.311485,0.38714499999999996,479.965,906.7992630004883,0.9513099987017685,79.45883607689666,78.48455507946191,-15.693035027601027,-0.3390692682261568,1.199785204696968,2.6412945171359996,-0.02056853466301835,0.69863,0.0,15.998833333333334,-4.66460526234819,-0.2072823179382409
Gerson Brunette,HiA,COL,C,100,26,64,96,43,5,22,14,40,29,14,16,34,75,72,79,$27K  26250,Colorado Rutting Jackalopes,2816,0.21349999999999994,0.27751999999999993,0.24247999999999986,435.5616666666667,661.4441035985947,1.013633155506542,28.196863714891915,32.434486012900074,-75.771947956868,-4.51889953472343,-0.8509251610849694,1.106394762345945,1.0811078600292652,0.5199999999999998,4.031555444621798,14.518722222222225,3.402490244848738,-5.768366140786867
Grover Witt,RL,COL,3B,100,21,69,46,18,34,21,16,22,21,24,46,40,56,45,1,$8K  7650,Colorado Rutting Jackalopes,2816,0.21105999999999997,0.2847899999999999,0.34753,495.98566666666665,695.778345644474,0.7892403395720453,43.16450008983568,49.63374075937513,-53.14016528780339,-3.6739287344590266,-3.2757561932487747,-2.163892620877683,0.12617723348730397,0.6323199999999999,0.0,16.532855555555553,1.1930355720927197,-4.157787627022441
Guillermo Gonzalez,RL,COL,CF,100,20,67,87,11,6,6,10,29,43,87,62,38,38,30,5,$8K  7650,Colorado Rutting Jackalopes,2816,0.1955950000000001,0.2739449999999999,0.23777000000000004,540.2683333333333,694.3807274699211,0.6000425543750579,5.958113883406571,20.03606121405698,-117.41784000450532,2.341694153927468,-0.6913181086152876,-2.8734765520899783,-0.015289522564011058,0.5117149999999999,0.0,18.008944444444445,1.1906391074587126,-9.952989892295406
Henry Taylor,ML,COL,3B,92,27,63,68,65,90,85,72,67,37,42,66,68,75,72,9,$3.4M  3395000,Colorado Rutting Jackalopes,2816,0.30357000000000034,0.3564599999999994,0.5820975000000006,551.74,932.2567882537842,0.9718559217806937,110.89139538484179,104.44344645647978,12.510399335041132,-4.793712383531813,1.5171958287296725,3.2347729337667324,0.027005575546740303,0.9385574999999999,0.0,18.391333333333332,1.5985198701196572,3.118566635622978
J.T. Walker,AAA,COL,SS,100,24,82,55,39,62,69,51,87,57,77,72,65,68,62,15,$55K  54500,Colorado Rutting Jackalopes,2816,0.2552972222222223,0.3306802777777778,0.39854375000000025,509.7608333333334,991.8589842319489,0.9801281664549416,96.10536689639301,91.54547628721983,-4.629285466071973,1.556722166030734,1.0631236244298647,2.3824177388581065,0.013174054048044486,0.7292240277777781,0.0,16.99202777777778,5.102155268682864,2.1573071891872915
Jack Rose,ML,COL,LF,92,27,83,91,44,54,76,71,73,80,85,86,85,59,49,18,$5.0M  4970000,Colorado Rutting Jackalopes,2816,0.2544933333333331,0.33036833333333304,0.39374166666666693,679.4966666666666,1082.9212975502014,0.9488886105096065,71.88257718381713,61.519096379232934,-35.66926314232873,4.31625294419508,3.069477831916891,6.127393776557895,-0.005322129717103463,0.72411,0.0,22.649888888888885,-5.570582806328196,-0.8210644310353168
Jade Combs,LoA,COL,CF,83,19,70,85,21,27,21,21,33,51,77,60,43,50,40,15,$27K  26250,Colorado Rutting Jackalopes,2816,0.20008999999999993,0.26866166666666663,0.33452250000000006,500.9358333333333,764.7609579563141,0.8978698274407979,47.51630306357687,53.35009169124793,-53.34460212008924,1.135591781242573,1.2510294368029298,-1.0293231908567952,-0.025145386601595866,0.6031841666666666,0.0,16.69786111111111,1.311318515014256,-3.550736959671756
Jarred Doster,RL,COL,CF,100,22,76,63,26,29,15,15,14,43,73,60,57,72,67,7,$8K  7650,Colorado Rutting Jackalopes,2816,0.20154,0.2539500000000002,0.34223000000000015,487.415,788.6628375053406,0.9683462607583992,47.05464060031785,51.56749347594811,-48.16434564518169,-0.18203836946435395,-2.7160873255847053,-2.2117296851880144,0.05319591083981875,0.5961800000000004,0.0,16.24716666666667,1.3523025334453713,-3.321892926697826
Jed Keppel,HiA,COL,RF,100,19,69,92,60,63,64,47,85,45,94,63,63,53,41,20,$27K  26250,Colorado Rutting Jackalopes,2816,0.2644313333333333,0.35184699999999985,0.43627083333333355,511.495,961.1600991487503,0.9458686917560828,105.49391221208039,99.10929901686728,-0.3408068147635727,3.4757819008345363,1.546361466268173,2.6760466202867765,-0.0033846319477980444,0.7881178333333334,0.0,17.049833333333332,-4.944239193152008,1.8058108989124932
Jim King,AAA,COL,3B,100,26,68,93,44,29,36,24,53,76,90,64,67,52,53,3,$55K  54500,Colorado Rutting Jackalopes,2816,0.24057266666666663,0.3213272222222222,0.34087,482.2366666666666,832.52228474617,0.965049250859262,63.94101906122215,71.1439468197131,-28.76689276801022,5.79548235708996,-0.22374794085192373,-0.5998559025583197,-0.025145386601596292,0.6621972222222222,0.0,16.074555555555555,1.4275073469584534,-0.6117133816514687
Jimmie Pittinger,RL,COL,C,100,22,70,76,18,22,49,38,49,35,21,14,23,64,58,63,$8K  7650,Colorado Rutting Jackalopes,2816,0.24163666666666664,0.31477866666666676,0.32492133333333323,451.25,720.4763196706772,0.8076142740598569,62.75820843236269,47.163241795457914,-33.19245822830214,-4.80724824748595,-0.6231567171128695,-5.5589815552996,-2.1304204173829717,0.6396999999999999,0.8429988153276409,15.041666666666666,3.7061539077709735,-2.415715042780448
Joaquin Brito,ML,COL,LF,100,32,86,64,53,63,65,69,78,55,79,61,73,51,60,24,$7.0M  7000000,Colorado Rutting Jackalopes,2816,0.2584241666666667,0.33446833333333337,0.4285400000000002,598.7105833333334,1067.2456645965576,0.9568585976150036,97.62628959883452,97.7319172026521,-4.325591984350799,2.280470304036026,1.165306503055764,2.082752814690538,-0.008344069786994814,0.7630083333333335,0.0,19.957019444444445,-5.4899468343444315,1.4619251945579241
Jorge Piedra,AAA,COL,2B,100,21,84,79,75,19,67,45,50,75,99,88,64,48,57,11,$55K  54500,Colorado Rutting Jackalopes,2816,0.25572500000000004,0.313782,0.2965586666666667,521.5235,971.5109840631485,0.9636986362789886,64.07641303613315,72.56193102967144,-30.008548135418376,10.577527743591327,2.8505137077347804,6.058900887631978,-0.007940361797580847,0.6103406666666666,0.0,17.384116666666667,1.6658281619738489,0.5722664894322399
Kohl Reichert,AA,COL,2B,100,19,69,86,7,32,32,49,55,57,97,80,60,48,44,13,$38K  37500,Colorado Rutting Jackalopes,2816,0.2422802597402597,0.31389500000000004,0.3413305000000001,465.1726666666666,839.668172955513,0.951446313189566,69.6680100990111,68.05154260932174,-36.92019533182524,3.904427190581957,1.4308403625588548,2.4659910858272442,-0.025145386601595848,0.6552255000000001,0.0,15.505755555555554,1.4397602416932664,-1.3711698382145576
Kyle Daal,ML,COL,RF,100,25,75,94,56,77,64,53,58,60,17,63,58,63,69,19,$343K  343000,Colorado Rutting Jackalopes,2816,0.26038,0.31724333333333343,0.4119570000000001,485.93166666666673,942.3457055091858,0.9628130918201833,94.15416947357804,77.1801332507857,-10.55828427925169,-4.321243276678166,1.3296866712792403,2.7508641843515,-0.02626913131832721,0.7292003333333335,0.0,16.197722222222225,-4.847457332866182,-0.07845457395156041
Luis Mota,AA,COL,LF,100,25,85,78,30,47,31,28,38,46,47,60,48,43,44,2,$38K  37500,Colorado Rutting Jackalopes,2816,0.22376266666666667,0.27180999999999983,0.3677495000000001,505.5602380952381,904.1612207889557,0.9337921828112796,58.320263339803866,63.16330473194586,-30.24564463266495,-3.241571262666319,-2.182259570678374,-0.46975485681992357,-0.014781700667213342,0.6395595,0.0,16.85200793650794,-4.651035086362941,-2.1927811850556136
Malcom Taylor,AAA,COL,RF,100,27,89,92,24,49,24,20,29,61,12,40,29,41,37,13,$55K  54500,Colorado Rutting Jackalopes,2816,0.2257033333333332,0.28776999999999986,0.35792333333333326,468.35666666666674,873.3796638250351,0.6864273438343469,51.57705289063759,58.62966926005963,-29.47046134554208,-4.462208655631142,-3.065645283169176,-4.695823906648253,-0.31373860026991274,0.6456933333333331,0.0,15.611888888888892,-4.492693743955941,-2.772654833533199
