Rank,Player,Pos,Bats,Throws,Age,Durability,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Health,Speed,Patience,Temper,Makeup,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
421,"James, Alex",P,L,L,18,10,82,54,30,31,91,81,50,47,39,0,0,46,24,25,55,13,8,53,24,66,53,86,42.8178701145857,0.41350262082012224,0.578018155501278,1.9308389735626192,1.7692064339223348,6.08657597938791,-0.7175102407465286,-4.123255346878503,0.9915207763214002
205,"James, J.P.",P,R,R,18,25,91,80,32,23,89,51,58,61,36,33,28,56,26,32,49,58,23,91,36,67,19,73,130.47148102507813,0.39166334294510746,0.5699506944819304,1.7947343409616443,1.9940909237842994,5.613933169065136,0.2578291652827728,-2.1743383616646192,0.9616140374270379
138,"James, Travis",P,L,L,21,54,33,96,47,52,44,45,80,78,31,0,0,60,12,31,45,85,12,75,37,53,53,73,69.90473219401316,0.3334265478974101,0.4575021095903728,1.4341923705945059,2.9602401980578703,4.547681701732165,-0.04805295612729245,0.3119047749889004,0.790928657487783
214,"Javier, Tony",P,L,L,22,29,70,47,57,38,52,38,67,75,45,28,0,55,9,22,32,38,9,84,30,78,65,86,90.463951170674,0.38667284654448375,0.519017224406187,1.762371548135252,1.3988455865744809,5.793505379486329,-0.38039227732616415,-1.9539903060297465,0.9056900709506708
160,"Jones, Shea",P,R,R,20,33,79,84,27,37,38,68,63,70,38,34,0,58,35,20,48,55,7,69,40,63,32,66,141.3290735962685,0.3734112150342666,0.5310722803385741,1.6787323386757032,1.9491847878617132,5.399325646272581,0.2535415734912787,-2.819055920630742,0.9044834953728407
242,"Kehrt, Trever",P,R,R,21,39,60,48,36,45,70,44,52,67,41,25,32,54,21,53,47,22,15,91,43,64,73,84,79.41949762731119,0.3928456424726953,0.5365856140388332,1.8046458256308902,1.353855154766978,5.88751044901205,-0.5079149382400134,-1.9139380715297916,0.9294312565115286
82,"Kent, Freeman",P,S,R,19,20,86,93,48,59,28,47,86,55,28,43,10,65,34,45,28,49,0,97,19,47,48,65,137.4835535034281,0.33192219104046583,0.457031107440604,1.4195178683298246,2.4704251064698677,4.651700359029308,0.9756028390294976,1.1005850123703147,0.7889532984810699
396,"Knebel, John",P,S,R,22,29,76,38,34,25,75,63,73,57,31,0,0,47,22,48,38,39,0,60,18,85,32,54,80.16719736115537,0.41897055314141585,0.5689709238509416,1.9645308977005966,1.0153890855075558,6.282307335688216,-0.7743011859808119,-3.9002693190729665,0.9879414769923575
344,"Knotts, Mendy",P,R,R,22,90,6,81,52,71,42,7,84,71,0,0,0,49,5,23,40,15,6,68,25,100,29,67,44.4019813194206,0.32424455609689434,0.43192417151658674,1.3860047546970127,2.0422848899043604,4.630875313190348,-0.2373329217721253,0.19223132171637355,0.7561687276134811
374,"Koehlert, Harvey",P,R,R,20,26,63,27,40,33,86,46,71,62,35,38,0,48,28,23,61,22,17,100,7,53,64,74,72.4284439744433,0.41414719834768965,0.5505628354753671,1.9336848029176519,0.8889516417653002,6.2465338836492315,-1.6827093166737386,-4.241050493373254,0.9647100338230568
233,"Kottaras, Carmine",P,L,L,22,99,29,74,24,27,80,72,76,67,0,0,0,54,51,29,55,91,17,87,35,97,78,75,62.16874041019564,0.38877890483394056,0.5406032748439374,1.7774950219535912,2.0267298675115786,5.462107568728634,-0.2142288913673474,-3.535726175002348,0.9293821796778781
18,"Kramer, Eric",P,L,L,19,16,81,68,100,79,44,63,86,72,51,12,0,75,39,19,38,23,14,80,57,53,51,81,137.7928238445861,0.3115098157827674,0.37127809646812426,1.2818512883839233,2.3180115749642827,4.13117718688342,0.8745092471244517,3.9494548146265003,0.6827879122508916
259,"Kratz, Crash",P,R,R,20,66,45,72,22,29,83,64,64,41,33,0,0,53,43,27,58,47,6,79,29,86,48,68,53.398060658113195,0.3980835490973979,0.569519349103192,1.8397015821299854,1.9787703275735165,5.770326007140191,-0.42332240457531006,-5.747518816793008,0.96760289820059
457,"Kydd, Dario",P,R,R,21,60,18,76,34,32,39,34,78,60,31,0,0,44,53,5,23,54,0,89,30,55,17,83,32.27952135564834,0.37578281116322954,0.5292407490101102,1.7056085721452212,1.948962670438202,5.535461734055323,-0.39324446186637724,-1.8276757796935759,0.9050235601733397
309,"Laker, Garland",P,L,L,20,14,74,63,44,18,73,59,68,65,41,43,14,51,37,46,42,71,0,98,28,31,40,80,84.42488736555855,0.39956364862687904,0.5589322825358141,1.8413291914470218,1.974079907345864,5.803570549754913,-0.21778960779332626,-1.4844383241079728,0.958495931162693
22,"Lange, Keyvius",P,R,R,21,23,91,74,66,81,86,74,76,62,42,34,0,74,13,20,69,86,20,46,19,67,39,71,181.23889704951458,0.3236873875218491,0.4085879161776243,1.3590722470464418,2.3807731281160702,4.24222240034006,1.314235455453785,2.184180576661825,0.7322753036994734
280,"Lankford, Brian",P,L,L,21,48,39,76,41,38,35,30,67,61,43,0,0,52,28,19,26,71,0,85,45,97,32,85,54.28404037978092,0.37197186270501326,0.5265572756947706,1.680626921317801,1.85434327810024,5.535508414988259,-0.5169466419549757,-1.7064355503821134,0.8985291383997839
175,"Lazzeri, Milt",P,R,R,20,27,89,57,46,44,85,49,63,51,46,30,47,57,2,27,58,64,3,66,29,66,77,74,98.04478515737334,0.38380062260653425,0.527726091788731,1.7450251858581012,1.6095337751768533,5.588690293680516,-0.1747029933246618,-2.1626881346512947,0.9115267143952652
438,"Lee, Lazy",P,R,R,19,65,30,59,28,39,26,23,69,57,36,0,0,45,32,38,25,22,0,82,31,61,45,82,49.637302808045426,0.3884457768808048,0.5447565578638923,1.7866129297459543,1.5988519286000644,6.006920927075577,-0.7797729733354672,-5.453998992148447,0.9332023347446972
84,"Lee, Leandro",P,S,R,21,21,77,81,56,47,88,76,78,65,32,25,0,65,9,0,81,83,17,64,49,24,68,85,131.05675947247042,0.35281358584867956,0.47352488474503357,1.5444755424415515,2.1795690953862716,4.70336336344087,0.47442467594376647,-0.03400230973210465,0.8263384705937131
325,"Lee, Richard",P,S,R,22,31,88,50,27,33,19,24,72,69,60,16,37,50,46,35,32,22,17,90,52,73,32,100,123.49532292804844,0.3978385371378592,0.5552144819602383,1.8368954621895757,1.3774714610979344,6.197327031190023,-0.3378935674749867,-6.876941023191034,0.9530530190980975
179,"Limon, Jhonny",P,R,R,18,31,92,66,17,41,34,83,82,63,39,40,0,57,19,44,15,78,7,80,30,26,25,93,130.3318252251787,0.38213691077252665,0.5214837760480684,1.7271063559021096,1.642094395196942,5.555412982041281,0.16693050048928262,-4.054920233426256,0.903620686820595
285,"Lindstrom, Brandon",P,S,R,22,28,75,77,27,43,70,32,49,57,40,41,21,52,12,46,72,57,6,54,42,94,57,57,124.58552564611385,0.3791095500916931,0.5518868453966581,1.7238475989682147,2.067861032498234,5.637667230498523,0.058336861729104565,-3.520322870979261,0.9309963954883512
420,"Lugo, Santiago",P,R,R,18,35,66,64,10,33,23,62,48,51,19,47,0,46,40,40,22,45,21,80,40,81,33,72,118.7287041826599,0.4074278963525586,0.5881917583304468,1.8990342050171354,1.5672409716148221,6.340473134094586,-0.26426012269643456,-5.001003010846804,0.9956196546830054
434,"Lynn, Preston",P,R,R,20,29,82,65,25,31,30,29,54,59,50,52,30,45,16,31,19,16,14,45,28,42,44,66,126.32550976789577,0.3970085270629667,0.5776002254878102,1.835838510650061,1.561493177141623,6.1807034089145825,-0.2572734625071292,-5.173851909370736,0.974608752550777
419,"Maddox, Carson",P,L,L,20,28,63,61,27,24,30,51,62,58,45,40,2,46,30,30,25,21,5,73,56,19,50,99,106.99580654877738,0.40430752966678085,0.5756530248871392,1.8778479745343581,1.4894427032069306,6.19754091030198,-0.29397541605807315,-5.139640289049074,0.9799605545539201
323,"Manning, Shawn",P,R,R,20,25,47,84,29,33,40,70,64,68,56,43,5,50,22,29,30,70,38,76,19,59,57,56,60.77303840390861,0.3732388101988359,0.5282932598208456,1.6798454755776873,2.0814173619738283,5.351873792256528,-0.3067768662371937,-2.823491350171048,0.9015320700196816
308,"Manuel, Carlos",P,L,L,18,18,76,70,46,26,44,30,69,71,47,50,0,51,17,27,19,30,31,76,36,47,26,69,95.07933543218327,0.3832175747506297,0.5442589087042959,1.7441052943410142,1.8097412790883336,5.720151139972594,-0.3005751052957338,-1.9422955566013773,0.9274764834549256
435,"Martin, Paolo",P,L,L,22,72,33,82,28,22,30,24,59,58,46,0,0,45,32,18,32,86,23,57,36,33,36,92,94.7302572694674,0.39040506836278766,0.5789466554945533,1.8010783970674846,1.8672461795842856,5.949799191589941,-0.8561067381406412,-4.6158601455627455,0.9693517238573409
220,"Martinez, Yorvit",P,R,R,21,34,82,40,41,52,40,45,60,58,43,18,0,55,51,26,51,37,0,73,52,88,48,87,107.52815536621573,0.3919254798089431,0.5269571107994455,1.7969248582034627,0.9707028660565871,6.04846547567716,-1.0230945600310075,-2.5613986136918387,0.9188825906083886
234,"Martis, Pepe",P,L,L,21,60,25,78,49,29,80,66,87,58,0,0,0,54,38,32,79,83,29,91,21,33,62,70,42.66944218984132,0.3721699720677899,0.5074211931276186,1.6745947003955495,2.2416539761677594,5.111325866080097,-0.06309936217631897,-0.7644786122456713,0.8795911651954085
95,"Matheson, Mendy",P,S,L,18,70,32,49,71,70,100,61,88,68,0,0,0,64,47,25,65,15,16,55,20,34,15,69,78.13582432961937,0.3461154772234145,0.4187651255946083,1.5062910152892817,1.7555290398775618,4.6753924843114385,-0.09747665779282792,0.2101656730276819,0.7648806028180228
311,"Mays, Adron",P,L,L,18,64,36,68,32,38,25,59,58,75,30,0,0,51,11,32,0,68,5,79,4,80,48,75,73.87510802616264,0.3830081092962728,0.5314357425620331,1.7448501212397738,1.6252531418784615,5.714971583199049,-0.6857741331582508,-4.233530585209036,0.9144438518583059
80,"McEnroe, Jody",P,R,R,19,27,56,67,48,74,33,81,97,67,53,69,0,65,34,16,30,35,8,79,35,43,26,40,92.15726601481589,0.32847312410094254,0.4043216784492602,1.3884140885161136,1.9193357829769255,4.469209098364024,0.3969103356724103,1.1111768660400325,0.7327948025502027
229,"McEnroe, Willie",P,R,R,21,58,26,70,55,69,33,35,74,64,28,0,0,54,11,3,51,18,2,54,19,46,42,68,49.5627126318574,0.33925410280618606,0.44645206497852014,1.4744904371436187,2.0388756319673162,4.926391484059593,-0.3018481894302017,-0.4693833488419687,0.7857061677847061
261,"Meacham, Arnold",P,L,L,19,32,64,63,38,29,72,39,78,56,29,50,0,53,40,48,45,29,29,81,36,67,37,50,91.68040411931817,0.38912476795722256,0.5440675467451648,1.780923220207888,1.8208228352208768,5.7177104093787765,0.009730717743624828,-1.1400383662732196,0.9331923147023873
2,"Melancon, Tim",P,S,R,18,30,92,86,76,96,88,90,70,59,39,74,40,89,12,47,53,47,28,89,40,49,64,91,217.00432518322697,0.29685144052406276,0.3633870588551172,1.1854212009941831,3.0191638397345333,3.6127097528522762,2.672629260987167,5.002930815523873,0.6602384993791799
231,"Mendoza, Junior",P,R,R,19,25,65,53,40,39,32,78,94,64,41,40,0,54,40,31,17,27,23,68,23,74,31,53,74.34955215054393,0.37961547359591513,0.4956536061400748,1.7123704294825042,1.4087516796347916,5.5119911104420725,-0.1819565661040825,-1.0059365967022424,0.8752690797359899
56,"Middlebrook, Whit",P,R,R,18,31,95,83,34,51,77,66,68,64,45,45,0,68,41,60,71,70,1,89,62,98,13,83,151.5872217373651,0.3581018588635943,0.49797845800018264,1.5776735410338947,2.079647930246878,4.947782855819521,0.6205619844111547,-0.12223825305272723,0.856080316863777
352,"Milliard, Preston",P,R,R,22,31,76,60,32,35,31,38,74,59,11,44,15,49,22,33,17,24,15,66,53,67,30,72,94.0032537825813,0.3896513433743189,0.5447230513158486,1.7867075123795462,1.5983043565400497,5.956849760103525,-0.27795671132436656,-2.468906527362466,0.9343743946901675
26,"Mota, Harry",P,S,R,18,21,66,76,58,80,38,92,82,66,72,39,0,73,44,31,29,55,39,100,25,61,41,82,136.93965019775828,0.319288309018415,0.39416901843362795,1.328471327774015,2.1327471595543432,4.211128529828643,0.814377080697472,2.49890076994131,0.7134573274520429
114,"Mullin, Les",P,L,L,22,21,53,64,72,59,49,81,94,61,39,57,7,62,9,28,18,43,22,63,21,34,34,84,78.88978080126347,0.34020596689799865,0.4226082054920096,1.4635245902845782,1.8076187636605108,4.6221643526091425,0.06495367089763444,0.4128630430706089,0.7628141723900083
218,"Nady, Tyler",P,R,R,19,31,100,64,32,47,26,55,70,61,31,38,0,55,56,3,37,30,10,40,32,100,26,84,126.6216500644171,0.37799992424557693,0.5235733102681688,1.7080126391753465,1.9233699084761224,5.701684802818459,-0.15899448912328715,-1.9675455389003722,0.9015732345137457
402,"Negrin, Michael",P,L,L,22,22,50,74,28,24,82,52,80,62,32,25,29,47,6,8,49,55,7,67,13,1,15,100,50.425163712648484,0.38648682477483465,0.5438951412191237,1.7661868962495992,2.100481840665342,5.489854044972841,-0.20863130683341685,-3.6889694838038216,0.9303819659939584
222,"Neill, Hughie",P,R,R,19,27,68,77,41,34,44,61,76,56,23,21,24,55,23,36,27,54,11,90,10,97,54,65,102.25794341255339,0.37446780236534416,0.5218504516560658,1.6878614467851878,1.8153949379367054,5.397780725687537,0.08359099203884557,-0.9524000613136274,0.89631825402141
102,"Nolan, Carl",P,R,R,20,19,74,61,55,68,53,56,72,46,56,56,23,63,13,13,10,25,21,96,42,56,17,79,87.0977216487055,0.35025567532771384,0.45923497863613344,1.5318266004839367,1.856099644402259,5.03370953427971,-0.3039495429460103,0.03535099876938167,0.8094906539638473
150,"Nunez, Melky",P,S,L,21,65,37,82,38,31,79,74,88,70,0,0,0,59,44,30,87,66,27,65,32,55,53,70,54.550044735971326,0.3692058567303571,0.5038685398348761,1.653465706649924,2.2614919809575853,5.008075355849979,-0.11689884462732433,-0.6033347231544884,0.8730743965652332
322,"O'Brien, Mike",P,L,L,22,17,83,89,26,25,77,19,64,61,42,36,25,50,36,13,89,58,0,64,34,82,25,88,104.80712886534248,0.3809266178729423,0.5688910618700409,1.7358812076710723,2.333908676992462,5.562459760273088,0.09191019421030337,-2.762521933726718,0.9498176797429831
169,"Oramas, Gus",P,R,R,18,24,77,22,44,66,46,59,70,57,67,43,66,57,31,32,19,8,65,97,23,18,64,80,64.66110427494634,0.38342190204111903,0.4813980585070924,1.7374597092664406,0.9832026546488551,5.803098882897771,-1.2940488362192442,-2.7281647801377127,0.8648199605482114
441,"Oropesa, Alberto",P,S,R,18,39,79,39,9,26,79,61,51,59,26,35,38,45,49,51,27,39,32,62,10,100,6,83,109.83140647232263,0.4313826345805059,0.6059873498483048,2.045196570287922,0.889776472348089,6.608503310687693,-0.8849125831769088,-8.037862009000797,1.0373699844288107
400,"Osich, Jarrett",P,R,R,18,14,89,36,36,28,37,85,62,61,45,48,26,47,30,11,29,39,23,94,63,84,26,66,46.83900754686567,0.41726392537541407,0.5612863043397971,1.9469467850107565,0.9447833175240327,6.34579929778425,-1.3010074946767627,-4.58630536321227,0.9785502297152111
498,"Padilla, Omar",P,S,L,22,100,18,45,29,25,92,28,71,75,0,0,0,42,48,13,98,24,6,92,35,79,37,75,26.630576957217635,0.4097505297620856,0.5632211611482594,1.915555800062924,1.1406718546477324,6.103085878760687,-0.8184226921232157,-6.792394494526055,0.972971690910345
423,"Pascual, Damaso",P,L,L,20,21,71,68,41,23,43,23,54,59,19,31,24,46,37,31,32,79,13,66,25,25,52,73,95.69972964305735,0.3984776010547392,0.5800291120772088,1.8479357437569517,1.6436594382507979,6.139959057082168,-0.4619799945343628,-2.154999288942615,0.9785067131319479
496,"Peacock, Sam",P,R,R,18,69,17,39,32,58,48,55,62,54,29,0,0,42,36,45,32,21,45,47,23,74,24,86,55.78462159621929,0.3886030708606616,0.5122180861815566,1.7831856780378779,1.246129683600801,5.92093460391132,-1.4455185706038853,-3.3687300807394562,0.9008211570422182
399,"Peters, Dann",P,R,R,18,21,70,73,34,28,23,35,72,55,36,23,0,47,75,0,37,13,4,77,4,47,52,63,95.50921025185197,0.3867218597953423,0.5550572041907215,1.7705806004837452,1.8310120974200188,5.881943666919046,-0.17549803301013153,-2.4830819239176902,0.9417790639860637
136,"Peters, Dick",P,R,R,22,24,70,59,52,52,28,64,85,71,44,55,65,60,20,11,34,40,1,80,43,37,34,65,98.75889843320478,0.3570917380837188,0.46137416349733734,1.572691910254843,1.6827414526863906,5.121655412198443,-0.1017803969908742,-0.7425711993902067,0.8184659015810561
286,"Ponson, Stephen",P,R,R,22,6,94,83,40,36,83,58,72,53,25,0,0,52,35,25,74,45,8,90,28,86,38,59,63.26983969871427,0.37368715648023654,0.5288037723395687,1.681432498046389,1.955089273314735,5.240168982761396,-0.6291829648266627,-1.9422465767314632,0.9024909288198052
124,"Portugal, Seth",P,L,L,18,14,77,46,66,43,52,72,100,76,47,0,0,61,73,6,35,0,21,100,60,89,22,58,42.80267659889268,0.3693005800519525,0.4591249110104968,1.6429230672479709,1.5984225481567444,5.178707787976137,-0.33276275421356133,-0.8814763582837359,0.8284254910624493
375,"Power, Charlie",P,R,R,22,24,64,45,36,38,29,48,86,68,52,19,0,48,19,15,24,11,0,67,21,93,32,90,60.3948232680354,0.389731205110684,0.5186392992328626,1.7823026630014969,1.2629475770617384,5.890176459143912,-0.7513109885156778,-1.7479527329314513,0.9083705043435466
180,"Pride, Clark",P,L,L,18,38,68,71,24,34,85,87,60,57,47,51,33,57,23,77,46,17,39,50,41,54,16,55,87.41640390456485,0.3895248954402244,0.5454438483371914,1.7773935631006348,1.8649012241117935,5.502960405039753,0.13067242372353072,-3.9364184288661885,0.9349687437774158
312,"Purcell, Andrew",P,R,R,18,66,42,68,20,26,81,54,65,56,53,0,0,51,3,22,63,18,7,96,32,67,42,81,61.48950965275541,0.39962260864963767,0.569029353334823,1.8481219734249599,2.0637488381812306,5.808410001346408,-0.27243601490619856,-4.3286012977913755,0.9686519619844607
262,"Ramirez, Troy",P,R,R,20,45,41,73,29,47,95,43,86,53,36,0,0,53,26,5,47,29,23,50,32,53,37,53,49.88440101364839,0.3661011972573399,0.5029003326591512,1.6403784390936134,2.2140596628703277,5.1145693774257515,-0.10741707960993167,-2.752952787504757,0.8690015299164912
239,"Ramsay, Bip",P,L,L,19,17,76,73,31,34,54,79,75,47,54,46,27,54,26,21,16,30,6,87,26,27,32,97,87.68527788283673,0.3816731330243053,0.5313444836986612,1.7280967874041033,2.0216089368982497,5.460219183835671,0.26925123850973126,-1.1656175486656806,0.9130176167229664
221,"Reynolds, Gordon",P,L,L,18,33,74,86,30,27,81,60,70,43,58,29,15,55,23,37,42,37,26,60,11,91,33,61,118.52917160228375,0.38222864093272757,0.5556416511967746,1.7371046844800686,2.3078855285004742,5.41011662328789,0.1610735143939253,-0.7611941558751748,0.9378702921295021
215,"Riggs, Chief",P,R,R,22,12,53,87,50,57,39,35,73,72,41,0,0,55,14,7,30,73,0,83,44,9,37,81,54.291648703573436,0.33845548283913335,0.4637643009372993,1.4669304907233551,2.1876587510945638,4.7889207412993855,-0.5005857506008815,-0.539247900894034,0.8022197837764327
25,"Riley, Harvey",P,R,R,18,52,38,89,47,82,88,77,84,72,45,0,0,73,71,42,91,62,33,65,39,100,56,84,81.10768045591162,0.3109949124297954,0.3919687471531308,1.2844109005202622,3.725872367359621,3.848778914073316,0.3045560709252522,1.074786853399652,0.7029636595829262
382,"Rios, Delino",P,L,L,22,61,30,85,29,28,33,41,75,48,0,0,0,48,0,5,23,27,9,100,34,72,44,94,49.94390992705314,0.3803081096533224,0.5494323267781414,1.7351809573520236,2.0784694574768428,5.637674146542179,-0.34793273862239454,-2.6101256476580215,0.9297404364314638
254,"Romero, Alex",P,L,L,20,59,6,71,77,69,80,62,93,54,31,0,0,53,51,30,72,39,10,69,58,90,70,63,55.14939885178869,0.3256923207987581,0.4016757362636722,1.3819636678359573,2.195748689323336,4.2546600995561485,0.08368665257081667,0.5530927404090598,0.7273680570624304
413,"Roosevelt, Don",P,S,L,22,38,17,32,65,53,52,68,81,72,44,0,0,46,25,62,27,37,20,99,48,61,39,65,26.84130080016475,0.3755316921939776,0.4593037801183198,1.6903647187915336,0.973337722596904,5.44256234685103,-2.064982108213313,-1.9765772616883077,0.8348354723122974
123,"Rossy, Graham",P,L,L,18,22,47,68,85,51,20,26,99,74,51,62,41,61,70,51,33,7,7,100,48,37,45,78,92.80455503504643,0.33124323510506837,0.4225544903849781,1.4151174379478721,2.028956139393014,4.686449654684721,-0.04078440332081816,0.32847047999443624,0.7537977254900465
197,"Ruettiger, Jeff",P,L,L,18,91,17,67,59,56,90,55,81,61,0,0,0,56,2,26,41,8,6,100,11,71,52,56,55.74838958018217,0.35251184543328884,0.4577421271561031,1.5506558645471684,2.19894804383372,4.8054656096588735,-0.1357976278737358,-0.18331177192386355,0.8102539725893919
232,"Ruffin, Garry",P,L,L,21,16,57,62,66,36,75,57,62,56,31,39,0,54,4,0,67,44,20,80,58,66,41,76,68.74684023636817,0.3798721718873746,0.517464453826506,1.7207211511794775,1.8013637284262227,5.481468924862013,-0.5679203305177679,-2.172200155800857,0.8973366257138806
236,"Ruiz, Wilkin",P,L,L,19,12,67,83,43,43,76,66,53,60,43,0,0,54,14,34,66,56,11,72,29,70,73,44,76.47087572620812,0.3694332310477293,0.520592674350289,1.6569852259024163,2.245214526064767,5.20058105391472,-0.07105642643541427,-1.434660168276568,0.8900259053980183
237,"Sandberg, Brendan",P,L,L,22,25,82,93,26,20,82,48,74,59,54,21,33,54,42,43,30,58,31,32,30,93,53,93,126.37501133640325,0.38021706054741033,0.5606750567230392,1.726682906543818,2.7323928215173097,5.345689740557314,0.6381130371437085,-2.1188288740720362,0.9408921172704495
255,"Sanders, Pete",P,R,R,18,19,64,36,44,72,22,50,54,63,35,70,24,53,6,32,23,6,0,91,40,11,45,65,97.53916781884486,0.3720277406713848,0.480459706228773,1.671560828652105,0.8897274726402177,5.771616227457825,-1.542003653769502,-1.7263650882598078,0.8524874469001578
235,"Sanders, Scott",P,S,R,19,26,81,65,34,33,24,55,75,65,40,32,0,54,40,31,19,60,35,89,17,26,48,75,121.75939989315798,0.38549729847916614,0.5352127690417965,1.7545764400625115,1.645010064784771,5.769214590614238,-0.18550271427832968,-1.838308049733229,0.9207100675209626
477,"Santiago, Rico",P,R,R,19,97,39,18,30,39,35,38,63,61,29,0,0,43,34,26,40,31,1,83,56,29,54,46,45.98149450262496,0.42249871047933374,0.5641730325246203,1.9928597366581502,0.6311459525548571,6.7281324779923715,-2.2096664914244912,-4.499053979344653,0.986671743003954
459,"Sardinha, Aramis",P,L,L,19,38,77,50,32,30,28,31,50,52,42,40,17,44,13,7,20,2,2,63,29,58,37,66,119.20251693347376,0.41114488865363386,0.5888636364828272,1.9242498425430137,1.2805103098322415,6.526581164008607,-0.4846112152389749,-3.0851740384997717,1.0000085251364612
126,"Savery, Neal",P,L,L,20,36,97,58,54,44,38,61,61,60,45,49,25,61,4,27,32,17,7,80,35,100,47,63,134.38173380822653,0.37935410510463546,0.5169820678501544,1.712122048407763,1.3182030744449986,5.640783982262309,-0.37577564500767774,-1.7789167258199086,0.8963361729547898
378,"Scoroposki, Art",P,L,L,22,78,27,53,40,36,46,64,63,73,55,0,0,48,12,20,16,21,19,69,11,33,43,72,46.39889948320022,0.39110962693855356,0.5277400937391246,1.7920612909477258,1.727303844824996,5.775930564285685,-0.4604619707634179,-2.1321427092368515,0.9188497206776781
81,"Scott, Ellis",P,S,R,21,39,53,49,62,65,31,71,70,96,65,41,35,65,44,17,33,38,6,63,45,62,49,78,76.99912018970215,0.3492854914833875,0.4299998607395527,1.5203887287639892,1.8091281810669526,4.966184126340742,-0.09186231403586358,0.31901817864586696,0.7792853522229402
202,"Seanez, Miguel",P,S,R,18,43,38,99,37,48,46,40,75,44,0,0,0,56,16,17,19,88,12,82,22,69,33,78,60.92815405656803,0.3490033492991397,0.501328246564094,1.539281574453299,3.3262298310428258,4.967374129790594,-0.18304997426184766,-0.22202019126173733,0.8503315958632337
139,"Seaver, Johnny",P,R,R,22,74,38,89,29,44,30,75,68,60,44,0,0,60,46,8,29,86,0,84,27,66,43,89,66.16436683808308,0.3615141620540341,0.5070520525760118,1.6073022819179639,2.119776003457478,5.1257642447384,-0.38991576854917936,-2.96553017966189,0.8685662146300459
257,"Shea, Don",P,R,R,18,98,26,69,32,44,76,38,80,51,0,0,0,53,25,46,80,97,12,80,25,43,68,84,48.74736758469791,0.374389586249701,0.5176040470076313,1.6946102596406545,2.0523245392403986,5.4061286361937695,-0.1808734632212355,-1.7642728689769438,0.8919936332573323
442,"Sheets, Luther",P,R,R,21,25,72,72,17,21,26,44,76,58,26,14,0,45,6,20,27,60,19,71,28,39,26,81,98.83100440060026,0.39929641540485616,0.576459895450431,1.8489259876494084,1.7396675562377246,6.07135680304115,0.03335194540189812,-3.625636512554984,0.9757563108552871
348,"Sheffield, Hawk",P,L,L,19,20,81,43,42,28,74,49,76,59,33,0,0,49,16,34,81,17,24,81,29,33,64,61,78.42521566134688,0.40749323780582547,0.5534361909327307,1.8931241089646833,1.192454630351678,6.078243752728767,-0.6023425077148696,-3.1965960249733425,0.9609294287385561
230,"Sierra, Albert",P,L,L,21,9,52,93,49,52,29,83,68,53,42,0,0,54,43,47,17,54,12,79,18,31,36,75,35.2028818235769,0.3460041600153253,0.47507415894365895,1.5092470481029736,2.465999559609404,4.802729445954307,-0.8582105087826374,-0.9151769583800803,0.8210783189589843
394,"Simmons, Herman",P,L,L,22,70,30,94,26,23,27,44,71,53,0,0,0,47,1,16,24,34,6,79,31,92,51,74,63.92546168232499,0.3798331491591473,0.5594680853985311,1.733001024259734,2.6760574945403155,5.614899529603422,-0.3991987496304437,-3.097348902965043,0.9393012345576783
351,"Smalling, Rick",P,R,R,21,61,21,83,36,45,84,24,68,62,28,0,0,49,0,40,56,49,5,85,22,81,50,73,31.08708281923411,0.36108160455934435,0.5110962451311937,1.6143763228883843,2.246575416344458,5.122055656693113,-0.4568953762992887,-1.1251843985314276,0.872177849690538
125,"Song, Koji",P,L,L,21,26,82,80,55,35,34,67,81,68,39,41,12,61,29,0,25,76,23,86,16,52,37,60,143.51265347572286,0.36160123474467365,0.4951429759547367,1.600359727560359,1.9459974367088286,5.105176435024587,0.2598530104081756,-0.6260906364047297,0.8567442106994103
92,"Soriano, Erik",P,L,L,19,30,64,37,57,59,100,75,87,60,48,59,0,64,15,39,41,33,23,82,52,74,51,83,88.23038362298702,0.36976790956899247,0.457113520073658,1.6456763969873547,1.2111564515731943,5.135756284445519,-0.5262977416589628,-1.2786763248763,0.8268814296426505
177,"Stang, Jim",P,R,R,21,23,71,80,39,47,22,68,69,56,36,38,17,57,0,42,7,48,13,78,19,72,45,76,112.95871990488132,0.3621112092685901,0.5021672048400876,1.6093404210518365,1.8647113361741017,5.266191474890745,0.06809166413724248,-1.1383237441433387,0.8642784141086777
377,"Stock, Tim",P,S,R,18,29,87,69,14,25,35,53,61,65,33,30,0,48,0,16,7,18,0,93,35,100,55,71,137.56058046261091,0.40303334629880394,0.5819942897855888,1.867284842804918,1.7291417096619432,6.117233967929721,-0.1312550865861369,-4.479881518516789,0.9850276360843927
216,"Stowers, Antonio",P,R,R,18,36,79,82,20,31,74,33,87,61,60,23,22,55,34,27,51,84,16,54,53,46,45,52,126.0477400944022,0.3742576160717377,0.5378440530563386,1.688776668193512,2.2634728698198443,5.333583295051831,0.6453774830613672,-2.525013094457432,0.9121016691280763
