Rank,Player,Pos,Bats,Throws,Age,Contact,Power,LH,RH,BattingEye,BaseRunning,Bunt,Push/Pull,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Durability,Health,Speed,Patience,Temper,Makeup,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
321,"Dickson, Chip",LF,L,L,21,31,14,39,31,45,39,59,64,49,73,46,51,70,0,89,77,32,64,36,90,0.22748530120937333,0.2855501862358083,0.2480488995947469,452.1778680058196,931.3584902193397,0.6675124999999998,38.03686003956731,46.5236342435523,-36.218140524201175,-3.886280134202172,-0.13492008272061815,-0.7420340826302092,0.0,0.5335990858305553,0.0,15.072595600193988,-4.790938735696192,-3.080617768515003
56,"Dinkelman, Eric",SS,S,R,18,28,87,34,33,54,32,27,0,68,80,81,82,72,6,90,92,42,57,38,79,0.22651470741646082,0.2860422770707696,0.4287951085238524,527.8532986845821,1057.7394044939429,0.9696599999999992,76.96098724944072,77.60970544325525,-10.353699774428641,-3.5920999352686196,1.9497282426104556,7.282238688885398,0.0,0.714837385594622,0.0,17.595109956152736,5.441046319413287,1.650189478178114
195,"Donatello, Mario",2B,R,R,19,29,89,38,54,52,48,17,65,56,69,66,53,56,1,71,95,0,72,9,21,0.24146944982429858,0.2969664591917098,0.44737029490350744,471.5343154538423,938.1452347617596,0.7530599999999997,84.0960724349648,82.41372380785772,-10.659828212548998,-3.7109343758043147,1.0529622223705875,10.779817008199327,0.0,0.7443367540952173,0.0,15.717810515128077,1.6086166576847734,1.384395500483235
424,"Doran, Shae",DH,R,R,18,38,22,21,14,18,70,49,38,40,41,15,26,26,18,88,67,65,71,6,59,0.22086366469463392,0.2653812496176702,0.27757248930016476,427.3371043568477,861.720129609108,0.4442900000000001,34.7566702119589,42.224677873100774,-53.94898318335732,-0.4800337469390458,-3.502014295248154,-27.52594428754137,-10.425094188579301,0.5429537389178349,0.0,14.244570145228257,-11.820577909589957,-8.015905002331658
273,"Duffy, Ted",1B,L,L,20,24,37,20,30,64,56,56,19,52,62,35,73,51,3,84,70,55,88,49,57,0.22954157252850677,0.30190446799829807,0.31925880636463316,448.95846002269536,853.6090895831585,0.8049199999999996,57.106257184227196,65.22759142354298,-24.644974587299405,-3.5028044801711276,-0.6536338118651975,-2.1001865589534248,-0.00391184692840997,0.6211632743629312,0.0,14.965282000756513,-7.318322098621044,-2.2779492965010815
115,"Duncan, Eddie",SS,R,R,22,28,12,28,46,47,74,87,69,62,80,97,73,86,0,96,57,82,43,35,76,0.2287944571431189,0.28409781167420584,0.25011744509986633,515.5534502733499,1031.1215319857001,0.9612499999999997,39.053966890140636,53.204271158856635,-36.524632310441966,4.714935677450596,1.8023092487969508,10.551917283793076,0.0,0.5342152567740721,0.0,17.185115009111662,5.304123106922326,0.12411839834936236
160,"Dykhoff, Rod",RF,S,R,21,16,70,28,15,45,39,16,21,58,71,50,75,62,29,100,73,46,52,50,75,0.2139850675844575,0.27133714676115794,0.37200034350226385,487.5230842959136,1010.8170082699507,0.8966299999999997,58.50015915155431,71.35202323018645,-12.112972532853913,-2.5108386819424537,-1.1065568850195866,-3.5433297904982717,0.029257005191339294,0.6433374902634218,0.0,16.250769476530454,-5.199675968466825,-0.717224515932287
83,"Epstein, John",2B,S,R,18,73,36,61,56,66,84,79,66,64,91,82,56,74,4,66,17,61,47,100,51,0.26182062997547056,0.3302314542318626,0.35991177112384454,468.8794228192419,840.9063839316368,0.808558,80.47563198539915,70.02724342649836,-25.46561427260728,0.7339206763997426,4.02001985675758,19.325168564456128,0.0,0.6901432253557072,0.0,15.62931409397473,1.4418833743683759,1.175679201846055
384,"Estrada, Al",2B,R,R,21,39,11,8,10,32,63,46,32,45,76,75,86,62,0,82,95,14,45,43,58,0.20968929067763473,0.26122279267664644,0.20132149346033246,398.210414936766,851.9628338646144,0.8774770000000001,16.75544753571061,34.22844526463889,-57.31899944091977,-5.623088601298945,-1.547218682774826,-4.04900290731249,0.0,0.4625442861369789,0.0,13.273680497892201,1.4608416218529052,-5.266925536656358
489,"Everett, Connor",1B,S,R,21,10,33,23,14,18,22,11,42,34,34,54,61,36,0,93,74,15,62,71,54,0.21181483515709565,0.25200127260070376,0.2688756509884629,427.78396230656654,914.9214920252562,0.70336,26.608995024748346,44.89656495017731,-55.09149485642523,-3.270584660526259,-2.805205699994784,-14.397742498411075,0.0,0.5208769235891666,0.0,14.259465410218885,-7.843977126416806,-6.686827577244859
24,"Farnsworth, Roland",2B,R,R,22,75,48,84,68,51,45,92,61,76,89,86,50,75,0,77,59,96,70,38,93,0.26827628201739195,0.32451115416565457,0.4119290470045266,569.9456144236028,1044.3630125839263,0.9813099999999995,91.55397588910323,89.93562449517965,-14.416075856350025,4.584130251654833,4.6438099985345085,20.254542767291035,0.0,0.7364402011701812,0.0,18.99818714745343,1.7907459063510398,3.1458017473427997
360,"Fassero, Jackie",CF,S,L,18,41,0,18,0,30,54,89,30,45,90,72,62,60,9,71,49,83,75,44,100,0.20585989501466354,0.25878218930702956,0.19765490726774368,360.01424515619874,732.365343650803,0.8755899999999994,16.784781282004168,42.82182956822342,-60.805407828378335,3.052384811009725,1.105495031875094,9.400500439100563,0.0,0.45643709657477327,0.0,12.000474838539958,1.2557704795109792,-3.5373443584770095
316,"Fassero, Sam",3B,R,R,18,9,33,29,14,52,62,67,71,47,61,68,83,87,8,79,53,19,57,77,76,0.21022393023468106,0.27131186309163297,0.2607879491414209,380.2748424289748,787.7184365037829,0.86533,34.5665285777582,51.8908876821165,-34.803799571971254,-3.2241482336937204,-1.2437653453683526,1.8075862016716653,0.0,0.5320998122330538,0.0,12.675828080965827,1.3506831901642369,-2.2369122139580226
315,"Fernandez, Rigo",2B,R,R,21,15,23,16,20,14,37,71,23,49,72,78,89,66,0,100,100,48,70,18,70,0.20539030218116947,0.242179721667927,0.2373104148045697,471.0421954859048,1016.4181424081326,0.8736449999999994,19.083132975029493,37.08200604103837,-61.21455598156123,-3.308021553090313,-3.1117920039145908,-10.348964314773085,0.8233446643935749,0.4794901364724967,0.0,15.701406516196828,1.7428294622910365,-5.788082734215188
136,"Field, Cy",1B,L,L,19,72,77,43,54,61,31,45,48,60,52,41,36,39,0,81,71,5,55,43,73,0.2634737460295867,0.3301567271735015,0.45532740195155386,528.3637944525108,1004.5860601495951,0.8555449999999999,97.6982717618162,88.67603768489185,-1.1475220783447457,-6.002049955373815,0.5938633965118434,1.9946633549608843,0.0,0.7854841291250554,0.0,17.61212648175036,-8.612706277002701,0.387487284099384
248,"Field, Homer",1B,R,R,19,0,30,40,34,50,62,51,46,53,73,33,75,54,22,93,87,54,3,31,86,0.22367985773853716,0.28358701588981094,0.2897610763734235,454.2766393618658,916.5290763992816,0.7216333333333331,44.855308125894716,61.58464138930299,-30.27127191082381,-2.497535265585534,-13.111436458066203,-66.8803766227742,0.0,0.5733480922632345,0.0,15.142554645395528,-7.857759571324431,-9.30938193126563
432,"Fitzgerald, Chuck",1B,R,R,20,8,30,1,16,25,54,68,55,41,58,56,34,74,4,75,100,48,55,37,100,0.19743000254364734,0.24173185506578249,0.2507323534161121,380.65759951621294,833.7586336638778,0.7603320000000001,21.896816652494216,32.21499425951116,-65.86084694455275,-4.636263082138128,-1.1519895080329428,-1.1058224398939211,0.0,0.4924642084818946,0.0,12.688586650540433,-7.148136434018157,-6.658419842127741
119,"Flair, Clarence",2B,R,R,22,58,37,53,35,34,63,58,56,62,82,78,65,85,3,81,83,44,81,59,97,0.2346568058613088,0.2825931998224634,0.31446246581126447,483.5152733065188,969.6458214540035,0.9550949999999999,53.451164884078516,49.286943352430605,-34.76191837157784,-6.238188154078929,1.5896723133413053,5.529862943715114,0.0,0.5970556656337278,0.0,16.11717577688396,1.6626300093518576,-1.7830144739186329
369,"Flynn, Timo",DH,S,R,18,58,36,13,25,63,61,17,68,44,25,35,32,37,0,76,97,9,65,15,6,0.23775302999939973,0.31012899684694956,0.31230889368637665,447.37916732020676,871.6564595215023,0.6175066666666666,56.5787036343177,64.14303225773077,-30.59439091399157,-5.924962567490817,-1.748461539576294,-2.272633376318334,-0.3559383487252157,0.6224378905333262,0.0,14.912638910673559,-11.9568787314335,-3.6119236616073414
193,"Font, Jordany",DH,L,R,22,55,5,14,28,58,86,75,59,56,82,59,22,45,0,91,100,63,70,4,58,0.23028128873658885,0.29856334494981884,0.23555492772070954,507.2274143304676,1019.6772405952215,0.7206500000000001,37.905110868152896,67.16785334683476,-43.02850721852979,1.6706210973118576,1.4825578874686076,5.511246138569433,0.0,0.5341182726705284,0.0,16.907580477682252,-13.987342120647757,-3.318643176076658
337,"Fonville, Richie",DH,S,R,21,23,74,2,38,42,71,28,31,48,56,49,27,33,19,77,100,11,91,38,47,0.22461541318811185,0.2771474573896128,0.3898602130069434,441.5458627361804,922.2559164687991,0.5102625,62.05251638567328,63.30598534740492,-28.158158714786357,-4.451402185114975,1.0027327993354778,6.938595448687954,0.0,0.6670076703965562,0.0,14.718195424539346,-12.650972791067204,-2.379014898822995
319,"Foster, Ernie",CF,S,L,18,32,9,1,30,33,80,75,32,47,70,85,50,53,0,71,100,80,91,81,24,0.21517356020476192,0.26475648056881174,0.228434386871482,419.35925658699125,849.3473744541407,0.7830049999999998,24.401002461724183,46.85456328063187,-50.17804265344957,3.251084790647636,0.29127242564770617,5.073892600915567,0.0,0.4931908674402937,0.0,13.97864188623304,1.4563569520818598,-2.66266981914974
48,"Foulke, Danny",DH,R,R,18,62,72,52,48,46,53,49,62,69,78,51,30,48,28,100,53,52,72,56,70,0.2524498885088761,0.30795307480316486,0.4373578160131482,574.9022922348231,1137.7759463861585,0.8808300000000001,87.84865666733144,80.58255267873338,-12.93276569120388,-5.522974557399065,2.2840420102504195,8.009854524299394,0.06547030379028787,0.7453108908163131,0.0,19.16340974116077,-15.607351802279265,-0.6944238919398724
402,"Fowler, Daniel",2B,L,R,20,6,9,10,24,38,47,69,22,44,70,67,69,63,20,81,65,57,73,25,80,0.2085850590895461,0.26198655863120157,0.21256280642429,381.8585188323632,811.5369369219989,0.9038529999999996,20.197256915555535,40.16995248722425,-53.70377797067595,-1.9003165868787422,-2.7658492761719264,-13.47238730276751,0.0,0.4745493650554916,0.0,12.728617294412105,1.3915242402640584,-5.539034780586983
161,"Franco, Carlton",LF,R,R,20,54,35,35,34,37,26,50,36,58,55,69,75,50,4,99,100,35,59,42,72,0.2372263351148952,0.2895923494824416,0.31040884976689165,537.6259475275874,1088.8969572801143,0.8414899999999998,51.49294136900475,58.25567624582929,-37.693601663616825,-5.513199282352254,-1.9919984099309178,-0.9983904898574232,0.08166116668128186,0.6000011992493333,0.0,17.920864917586247,-5.601321796708407,-3.2137459294327404
452,"Franco, Dusty",DH,R,R,22,14,48,11,23,17,21,59,48,39,5,31,50,82,77,67,100,32,57,53,53,0.20577638599837786,0.24466170306297186,0.30092257209707135,321.4178089275956,744.1863142577931,0.7119399999999996,34.54543716948732,43.89305301218987,-36.07254401024398,-4.01188708822013,-1.311628297951146,-0.870852559037184,1.961152494792809,0.5455842751600433,0.0,10.713926964253186,-10.208317068008137,-4.076911753937122
192,"Gao, Jacob",DH,R,R,18,49,44,59,25,68,28,22,63,54,20,38,40,46,15,92,55,21,71,100,100,0.24713545686065402,0.32048992328057613,0.3486985269830306,503.746956827119,973.9460688252002,0.6928633333333332,69.77117478445193,73.90531140044774,-22.042772182530808,-5.74544368407533,-0.7970714474328371,-4.369930587500933,-0.3720731470561019,0.6691884502636067,0.0,16.791565227570633,-13.360028378946504,-2.895347266398303
403,"Garcia, Andrew",2B,R,R,18,23,0,4,8,16,62,69,41,42,85,72,51,65,20,88,100,47,81,34,56,0.19594598254900925,0.23611587365384773,0.16518648259422725,397.6878008833155,909.0467792749405,0.6261719999999997,1.0710122028181477,13.059835362041147,-77.1978717082158,-5.05722459040737,-0.3618771032817084,-0.11851885657210398,1.6586091288322211,0.401302356248075,0.0,13.25626002944385,1.5587221866854262,-6.809216468218254
334,"Garrido, Bengie",DH,R,R,20,19,39,28,38,49,27,28,49,48,23,10,77,71,49,80,79,35,71,19,83,0.23030177460377682,0.29203622907065124,0.3183769530372637,393.4951513679698,794.5998355410993,0.5917299999999998,55.04874942800283,61.69120590778599,-22.125117137407585,-4.771153328793929,-0.7926135846596758,0.26946449019952246,0.8830041539298393,0.610413182107915,0.0,13.116505045598995,-10.899860569836752,-2.460293621234391
357,"Gartrell, Mac",LF,R,R,19,24,47,15,11,44,18,18,15,47,54,61,75,45,0,94,72,35,69,51,62,0.21512076061977642,0.274221792804571,0.31364858032895093,465.5976904844865,951.4277330935001,0.7477000000000003,44.75313703103942,65.05387059511953,-22.8163707923436,-3.1483425876212703,-3.531736712135527,-6.728266125469695,0.0,0.587870373133522,0.0,15.519923016149551,-4.894175581756688,-2.2241503933576854
339,"Gates, Troy",DH,S,R,20,21,17,0,13,46,97,86,41,48,84,66,31,40,0,75,94,84,84,4,53,0.20656723878488117,0.26648607388275414,0.2414475607738053,416.6969096567482,840.413978362456,0.588258333333333,26.48199956688817,57.91541958943289,-52.106014758221455,9.237863591024928,0.4204486780171313,-8.701888969963205,0.0,0.5079336346565595,0.0,13.889896988558272,-11.528312460390342,-4.959707023831413
481,"Gehrig, Vin",DH,R,R,18,33,6,35,4,51,0,15,31,34,19,23,62,58,30,66,85,34,61,26,38,0.21855241388528132,0.2864228773520638,0.21899139001834425,330.0331229651347,668.6985360905528,0.5920833333333332,29.479605899010984,54.30986188594176,-39.14746689107528,-5.512912190036872,-1.3588030409160277,-14.444426212343835,-3.8053483891310025,0.5054142673704081,0.0,11.001104098837821,-9.172819425110463,-5.772885129245638
11,"Gibson, Graham",CF,S,L,21,33,61,63,75,76,75,77,43,81,90,78,70,61,8,92,92,84,53,19,79,0.2613434069101444,0.3314834774830424,0.42574282726841706,606.8747997861356,1131.855885643512,0.9785883333333332,93.69962686922422,93.91344850564387,-7.055763048093499,6.345783090022135,2.7772356229468707,14.064799609280557,0.0,0.7572263047514595,0.0,20.229159992871185,1.9407679794984771,3.5805297713165163
125,"Gleason, Damon",C,R,R,19,49,89,70,81,53,26,6,33,61,19,25,63,67,41,69,97,2,44,40,62,0.2722204231934299,0.3283049982642043,0.4947055069622007,484.5266191828996,921.0641799978912,0.5279933333333332,108.04852857684504,91.04472994991964,2.9012780233548767,-5.043304822180952,0.039816112000041454,-1.4774018489455611,-0.7476766741912279,0.823010505226405,-5.159663026482038,16.150887306096653,4.737984465009728,1.2205414833713932
491,"Glynn, Larry",DH,L,L,21,0,20,18,25,46,31,36,33,34,36,25,52,39,10,79,91,21,28,55,48,0.217384227980785,0.27715297623076557,0.24968732170335922,377.9057402955368,784.9639591481537,0.6306999999999999,31.30955969448454,52.439612288608075,-42.931005851405445,-3.994032334804482,-14.380694129529326,-58.9343131061492,-0.05946529690901769,0.5268402979341248,0.0,12.596858009851227,-10.767681195447924,-10.485173343957664
355,"Goetzman, Stephen",DH,L,R,20,24,20,23,38,17,38,58,48,47,0,36,75,60,65,90,88,50,73,41,100,0.22569627240800488,0.2648870727429116,0.261050170964337,419.49761830456555,893.9041295554489,0.8798499999999998,32.24861411650685,49.787694171518105,-45.86182323546061,-3.1116632544500344,-0.5236098239887147,0.21639362922986155,-0.47896552367503004,0.5259372437072487,0.0,13.983253943485519,-12.262059390335375,-4.740735556948714
158,"Gonzalez, Alving",C,S,R,18,65,60,10,26,42,49,86,33,56,20,23,63,74,92,85,43,19,83,25,69,0.23272882845663115,0.2915468250370795,0.3630328402756272,403.9660826167092,854.6636606473476,0.9799199999999998,65.10627368691398,80.51739425108325,-20.221767662231898,-5.297349055591468,-0.84214583440472,-6.316851259463455,-0.2142021143188142,0.6545796653127067,8.629250653824272,13.46553608722364,4.396418007445204,-0.5386972502693242
176,"Gonzalez, Omar",LF,R,R,21,29,35,20,25,67,46,73,15,57,82,48,58,50,17,90,48,80,62,44,69,0.22689238904118758,0.3016587363118609,0.31708995258323763,471.5482861325145,914.7241273447871,0.9002499999999998,57.18406447121428,68.39649288215392,-35.116103850587464,1.7270089362419894,0.48160586972478003,3.8944103790468967,0.0,0.6187486888950986,0.0,15.71827620441715,-4.705371025436148,-1.8627735772646565
191,"Greenwood, Marc",DH,S,R,18,43,79,43,31,73,28,42,5,54,23,26,21,31,24,72,97,31,57,68,58,0.24477030740472303,0.3205242384136934,0.4426483880089529,474.96788255590945,902.6661573573947,0.32359000000000004,89.17273540712681,82.57012578086719,-9.150666103109245,-3.7224153683723937,-0.1529263249567141,-8.796172331431274,-0.11930108748401848,0.7631726264226463,0.0,15.832262751863649,-12.382251815602123,-1.8363125949864092
75,"Guerrero, Bob",1B,S,R,22,59,19,72,58,73,61,14,61,67,36,62,53,43,0,97,87,68,25,74,86,0.26881927711848863,0.34207307743060744,0.32604966875409935,602.5592710431665,1112.502879112959,0.7537979999999999,73.7481834778378,77.38382655750277,-17.947872342360952,-0.6862724939964323,0.3019487661863838,0.2808125071609675,0.0,0.6681227461847068,0.0,20.08530903477222,-9.537919059610417,-0.7867588332492642
466,"Guerrero, Cito",DH,L,R,22,39,26,14,25,50,81,38,58,38,15,34,51,50,42,48,94,47,94,81,55,0.22652102315080158,0.2897571518725206,0.28235830293864217,312.4318164512515,594.7475365605205,0.7230500000000002,43.94169240321984,62.011915099412036,-32.04918920622313,-4.2044318398306455,0.13054646667834724,-27.563183102793573,0.8633407851887234,0.5721154548111628,0.0,10.414393881708383,-8.158402421955014,-6.204697776190277
140,"Guerrero, Willie",1B,L,L,22,38,86,32,62,65,43,34,43,60,60,55,35,36,0,72,99,44,29,58,36,0.25241242799772584,0.3183906867718863,0.4741164770664539,519.0659754024819,977.73652346991,0.7195299999999999,96.84892230043674,87.63347714291835,-7.929116704245856,-5.066102175161476,2.7959008219203945,6.389645094638601,0.0,0.7925071638383402,0.0,17.30219918008273,-8.382514775976595,0.23323858777135342
26,"Gutierrez, Joaquin",RF,L,L,22,98,58,72,61,60,72,19,63,76,81,52,60,72,0,81,43,69,89,33,82,0.2756547466158895,0.3420942580207593,0.4424318713719281,565.951037408784,1004.143165115267,0.9223799999999993,104.012521795165,88.68711353777071,-3.530064266273631,1.5542798885430522,5.926784336768644,8.887005343928312,0.0,0.7845261293926874,0.0,18.8650345802928,-5.165345499564131,2.0773680877035905
268,"Gutierrez, William",LF,S,R,22,10,59,31,23,64,47,0,51,52,44,56,52,56,17,97,82,10,51,42,68,0.22237072183723086,0.28959042449944833,0.341679473821626,489.6951670059934,1016.4853903464973,0.8439299999999998,56.32700776989126,74.62646619654191,-12.89029137915385,-3.104536864386916,-0.4543480517582176,-0.9595633458971329,0.0,0.6312698983210743,0.0,16.323172233533114,-5.2288343124819825,-0.5906332352730049
433,"Haas, Arthur",1B,L,L,20,0,24,0,29,31,77,46,38,41,38,33,38,67,0,84,100,73,67,5,47,0.20689587925953198,0.2554368752456004,0.25979523741015853,422.7887171516195,868.2718003485352,0.60599,28.507043765792822,50.12426058132257,-59.39259681247191,2.3315879058806517,-11.24766912767667,-53.78616601392972,0.0,0.5152321126557589,0.0,14.092957238387315,-7.444031210121187,-10.502113519031417
271,"Hall, Kris",LF,S,R,21,29,0,20,20,46,100,100,60,52,87,84,42,55,12,83,53,86,58,100,51,0.2161814694807537,0.2744845819786173,0.20713457490247242,434.7311534350738,878.047325944528,0.9454199999999996,23.618221746634426,58.98118741370526,-54.554184638884365,8.473815822029312,2.0933698694760006,13.297525664922265,0.0,0.4816191568810897,0.0,14.491038447835793,-4.516704351566502,-2.2988635015366294
362,"Hamilton, Harvey",1B,R,R,22,37,0,27,14,22,68,87,62,47,85,68,38,60,0,82,79,77,11,0,80,0.2113635475676784,0.2556812790967863,0.20282904723849324,426.2777303894982,887.1138485055417,0.7916539999999999,17.318547696974328,31.115970777757212,-73.86784676949543,2.734979984567309,-2.1403074267584876,-0.3819958393601859,0.0,0.45851032633527955,0.0,14.209257679649937,-7.605571403511159,-6.542380029505518
174,"Hammond, Barry",DH,R,R,18,60,57,72,81,49,0,51,40,55,0,25,51,54,54,59,85,47,63,66,82,0.2769478343889308,0.3334731507681986,0.4380271972482038,451.62262626271695,827.9469208624214,0.6087425,97.52492038782707,103.49423708574068,1.025639838948708,-4.959202163835596,-0.05185554531365991,-7.616329253133193,-3.6137581603904745,0.7715003480164024,0.0,15.054087542090564,-11.357296582474916,-0.7915119020487641
162,"Haynes, A.J.",DH,R,R,20,54,15,43,44,66,65,53,33,58,50,49,31,60,12,81,90,84,46,48,31,0.2467529848732408,0.31838091896736065,0.29364221710892746,506.6298823338002,958.1132054347545,0.8724433333333331,59.459707265480155,65.0038750485095,-28.894008772569354,3.8714999364944163,0.7966508411085161,0.7699171329009099,0.0,0.6120231360762881,0.0,16.887662744460005,-13.14284232420788,-2.0669727593818266
178,"Hernandez, Josias",2B,L,R,21,30,74,10,28,58,32,17,17,57,72,60,77,60,5,87,57,31,76,34,91,0.22505201902646638,0.2913324577581382,0.3957501409017406,470.0353012289852,933.8201312888414,0.8990924999999999,70.40091297920348,70.49559781671535,-13.271195658503283,-4.050224315366147,-0.06258879377477614,-0.6042561765675433,0.0,0.6870825986598788,0.0,15.667843374299506,1.6012004994664633,-0.06618179079947537
303,"Herrera, Yasmani",3B,R,R,20,23,9,22,14,52,83,37,52,50,60,73,67,83,0,100,54,47,58,56,68,0.2132545809187201,0.27568850755654595,0.20994234258018288,469.0595396794379,964.7938210535794,0.7835117857142858,25.15267967053709,37.975330434373035,-45.506971518497636,-6.580898280997438,-2.611443136966725,-3.8282322877940946,0.008098550054107907,0.4856308501367288,0.0,15.635317989314597,1.6543103927530511,-3.893151909986382
147,"Hobbes, George",1B,L,L,21,40,65,34,41,66,85,21,77,59,66,43,48,59,13,73,100,25,100,31,79,0.23946511613980836,0.30843917177870883,0.3912408581206479,463.43551893159747,896.1866582240909,0.9579666666666656,75.9572695931934,84.18857990864132,-12.370905596004611,-6.046566236174433,2.362109342761836,4.460706943824732,0.0,0.6996800298993567,0.0,15.447850631053248,-7.6833561233203955,-0.6241172684683796
368,"Hogan, Dickie",DH,L,L,21,0,55,28,34,62,25,0,33,46,24,27,46,29,27,94,86,27,49,65,85,0.2299029785277329,0.297378546604214,0.35564849113870184,474.71489532478154,961.526355670765,0.40200999999999987,60.86268412583062,66.88096514405588,-23.07066224002718,-5.53770325111248,-5.68064176143245,-56.45011628411397,-0.09174587977811027,0.6530270377429158,0.0,15.823829844159384,-13.189661943357544,-8.307524456892404
415,"Hollandsworth, Andy",LF,S,R,20,21,51,7,20,40,49,25,23,43,58,59,44,44,5,83,73,16,62,76,46,0.21505678958326221,0.2689851450282851,0.31853054982115225,425.2011600481346,894.2794782919809,0.8053633333333334,43.96096814452225,57.02684684740671,-34.02640514772263,-3.81068894781555,-2.9327845224343605,-1.6647483722360918,0.0,0.5875156948494373,0.0,14.173372001604488,-4.600203077633647,-3.0165029678768343
214,"Holmes, Ronnie",SS,L,R,19,52,26,47,48,38,42,78,58,55,81,75,76,88,5,73,79,18,49,63,82,0.2394362837475119,0.28971506129372876,0.2859039745583548,433.63560286164284,881.8719914406538,0.895185,49.733071420043906,50.32396754428134,-36.99302503640544,-6.160111235728996,1.881744756489225,5.182662077242804,0.0,0.5756190358520836,0.0,14.454520095388094,4.536378556793486,-1.912946321187067
272,"Holt, Clay",1B,S,L,21,43,39,20,35,31,60,38,41,52,46,37,44,65,3,81,94,87,33,28,44,0.22777349652778256,0.2776046416649646,0.33372251184373153,474.81016300525516,920.8151614665985,0.8347300000000004,54.32619160744847,60.75375382617678,-40.47550966860833,3.4531156942821712,0.0011156332217327584,-1.021943678286481,0.0,0.6113271535086962,0.0,15.827005433508505,-7.894505842477696,-3.0349640704271916
313,"Hughes, Morgan",SS,R,R,18,39,0,45,21,49,67,49,67,47,82,69,81,94,22,61,72,52,65,66,27,0.22082959271862265,0.28199608844168766,0.20321610992488326,344.5442698672414,690.5765907038003,0.833185,28.322386389766088,40.10908604107075,-49.310839784618466,-4.0623592171346194,-0.2952320749839151,6.23346632433275,0.0,0.4852121983665709,0.0,11.484808995574713,3.5523487176121415,-3.235609908149389
263,"Hutchison, Anthony",RF,L,R,20,31,13,31,31,61,65,49,21,52,58,70,56,69,2,86,42,58,58,21,71,0.23043791755930368,0.29820401256089274,0.25349346356282254,457.26677097473294,893.3203485235572,0.8544449999999998,42.72176245843779,54.896563078595044,-30.35839365939012,-2.16299034360192,-0.40282460319802593,-3.0122189788617306,0.0,0.5516974761237152,0.0,15.242225699157766,-4.5952692825285855,-2.5083184229541238
383,"Hutton, Stan",2B,R,R,18,16,48,22,8,26,37,2,25,43,66,67,61,64,18,85,87,4,83,72,64,0.20330920071320427,0.24736355174480104,0.28559941361563596,402.656251385808,901.3629962075502,0.8944649999999998,30.42429615981431,52.79561265397974,-32.506666178447944,-2.9713674113942274,-2.0383388469156665,-5.416242440892437,0.0,0.532962965360437,0.0,13.421875046193598,1.5455469756645237,-2.613160651808372
267,"James, Evan",3B,R,R,20,18,30,34,4,34,43,48,56,52,60,76,85,67,4,99,64,76,86,50,52,0.20751812835400088,0.2589356122531684,0.2680679447848958,478.7651242930442,972.8409658726305,0.8346219999999999,31.527341604691664,52.76938186771889,-47.01715810760595,-0.4177286460042333,-1.793812202131215,-6.076132144317372,0.05444077778752124,0.5270035570380642,0.0,15.958837476434805,1.668108652044977,-3.616746056256774
116,"James, Marc",LF,R,R,18,54,53,71,51,53,62,69,42,60,48,61,64,55,0,78,49,34,20,85,68,0.2595458794023499,0.31859486418182864,0.3930253975551797,499.62244700454175,919.5067487545311,0.9696799999999994,81.14888817158548,80.87499114856601,-11.15477685354553,-5.215926988941421,0.406750097641434,1.4710158132488436,0.0,0.7116202617370083,0.0,16.654081566818057,-4.729972987420428,-0.29990785353250377
480,"Jefferies, Albert",DH,R,R,19,0,22,12,3,42,0,64,51,36,0,41,76,55,65,87,61,27,96,48,100,0.20354035037727383,0.26226728472683647,0.22708731073547078,347.65463221725076,778.1983068939298,0.74987,20.83704308699138,44.323330109147406,-44.10350646609381,-1.4762112800249998,-14.552120167919616,-87.0810928834728,-2.2719081515830415,0.48935459546230725,0.0,11.588487740575026,-10.674873894292588,-13.278764577543006
443,"Jenner, Terry",C,R,R,21,32,0,3,6,50,39,51,47,40,6,44,68,63,66,96,63,28,74,0,46,0.21275198622125957,0.27844024805921896,0.1793848719296784,394.4270330723375,866.8848463073373,0.8367099999999996,17.02518384303452,40.257436555050106,-54.834500672338905,-5.048491572285052,-3.62796824710867,-17.03961764271913,-1.4160445687036614,0.45782511998889736,1.8148230166673198,13.147567769077916,4.4592841888237515,-5.795503785565801
264,"Jimenez, Jhonatan",2B,R,R,21,40,56,29,28,19,33,28,53,52,74,72,64,72,11,76,66,46,73,36,68,0.22042980354815406,0.2596699489369723,0.34847940408335265,428.5561767583713,885.5421050097793,0.8999729999999998,51.49222357232842,58.04418008470835,-33.33990510027021,-4.5879344746826884,-1.0406969499815582,-0.5483907802627642,0.0,0.608149353020325,0.0,14.28520589194571,1.5184192472732843,-2.2851657900392963
388,"Jokisch, Jiovanni",RF,L,L,18,46,41,28,6,25,34,45,10,43,64,44,68,60,18,75,77,0,79,58,78,0.21519771820106098,0.26284841567006967,0.2892564939964796,369.402395891957,791.4086426310241,0.8564899999999999,37.543137822409825,59.120302199069585,-35.293706321049406,-4.210840273470201,-2.0671745842379448,-6.927106411847373,0.0,0.5521049096665493,0.0,12.313413196398566,-4.071032112299506,-3.8490864597114034
