Rank,Player,Pos,Bats,Throws,Age,Durability,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Health,Speed,Patience,Temper,Makeup,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
103,"Hoover, Ken",P,S,R,19,42,61,94,23,43,100,65,72,59,71,24,16,63,35,34,96,35,0,60,23,94,65,79,98.25666666666675,0.35235000000000005,0.4606123333333334,1.5201833333333328,3.052188744588747,4.649019392803229,0.5219946765934137,-0.08108400840127146,0.8129623333333335
87,"Houston, Clarence",P,L,L,22,30,66,58,56,74,45,62,94,66,56,31,0,65,16,23,57,0,0,66,0,95,21,54,129.54283333333345,0.33638514285714277,0.43195366666666685,1.4654000000000007,1.6784666666666663,4.541511680426921,0.6361849170710806,1.2889199718706112,0.7683388095238096
166,"Hull, Paul",P,L,L,19,91,40,56,54,41,42,65,55,39,59,0,0,57,12,15,43,36,3,71,31,72,33,87,130.8550000000002,0.3501133333333334,0.5363300000000002,1.6318999999999997,2.0526833333333334,5.468290127291165,-0.43349067600019725,-0.9148265205846396,0.8864433333333336
123,"Hurst, Bob",P,R,R,18,24,56,39,42,77,59,69,82,53,69,31,0,59,20,43,16,25,5,100,21,83,52,45,75.81266666666666,0.34897999999999996,0.41875,1.5303000000000007,1.4861499999999992,4.846835721788404,0.26011063632112136,-0.08197827900029693,0.76773
13,"Huskey, Lyle",P,S,L,21,88,39,100,72,59,100,65,88,58,0,0,0,79,30,34,38,75,3,97,16,23,31,95,92.84240000000011,0.32708833333333337,0.4334125,1.379858333333333,3.400933333333332,3.9870564168145104,0.1656894266138804,0.6191507502011214,0.7605008333333334
152,"Huskey, Steve",P,R,R,20,88,35,46,43,53,83,73,66,85,0,0,0,58,30,43,76,32,0,63,35,68,52,49,92.13500000000003,0.3641700000000002,0.45730166666666683,1.7193666666666658,1.6104999999999992,5.121196169170485,-0.4428231695862012,-0.6003544517881584,0.821471666666667
326,"Iannone, Spencer",P,R,R,22,24,79,64,28,21,38,55,67,48,45,36,0,48,46,53,40,30,0,69,15,99,44,73,97.8290000000001,0.3790273333333334,0.5648033333333333,1.8458333333333323,1.905291666666667,5.777048619859786,-0.4610395090909803,-2.2920728903899574,0.9438306666666667
44,"Ibarra, Dellin",P,R,R,19,33,78,55,59,71,74,88,78,81,69,59,0,71,0,15,39,24,11,56,31,68,29,77,151.0535000000001,0.32981699999999997,0.41794333333333356,1.3847119047619045,2.0471333333333335,4.427521041098631,0.8318455229539906,1.692484553036187,0.7477603333333336
61,"Ishida, Yao-Hsun",P,S,L,19,65,35,91,52,69,58,79,87,44,0,0,0,69,12,71,56,45,7,95,23,67,45,65,85.37158333333335,0.29783499999999974,0.4293854999999996,1.247100000000001,3.1773416666666656,3.9520132787591247,0.19308810203879276,0.5180949256986865,0.7272204999999994
171,"Jacobsen, Pierce",P,R,R,22,97,32,94,27,24,80,70,69,69,42,0,0,57,6,30,78,85,15,89,43,84,75,62,84.79300000000005,0.35727,0.548072,1.6205666666666667,2.991650000000001,4.718279188519141,-0.3787734189596336,-0.5882731872263353,0.905342
462,"Jaime, Placido",P,S,R,22,69,29,57,10,16,31,45,50,67,42,0,0,38,0,11,24,30,17,95,12,84,23,82,75.11433333333329,0.3886700000000001,0.5740850000000004,1.901868333333333,1.8011666666666668,5.968216752483887,-0.07944968069642808,-1.1549343720133882,0.9627550000000005
289,"James, Kerry",P,L,L,22,40,63,51,45,40,32,0,69,55,57,53,0,50,34,33,28,33,16,52,47,79,34,84,101.42000000000007,0.37044666666666687,0.4594984999999997,1.6504749999999995,1.8203683333333345,5.645959045321091,0.013112953983604953,-1.0327092330437464,0.8299451666666666
450,"James, Willie",P,L,L,19,17,88,40,22,25,45,32,76,47,39,37,27,39,57,52,23,34,0,59,5,45,44,37,87.68900000000005,0.3972699999999999,0.5696833333333339,1.9175883333333332,1.3283399999999999,6.105747520324607,-0.8107159085024489,-3.191675382053599,0.9669533333333338
250,"Jamison, Kenley",P,R,R,22,14,85,61,41,53,21,77,70,55,44,0,0,52,1,7,34,9,20,48,29,74,39,55,95.48983333333337,0.36681416666666683,0.4510175,1.6713416666666674,1.6903866666666665,5.261942231550782,0.2437961139073066,-0.324729036743821,0.8178316666666668
51,"Jefferies, James",P,L,L,18,34,66,59,65,42,78,79,84,87,52,0,0,68,9,32,42,21,14,100,53,100,12,71,115.17575000000015,0.35565500000000005,0.4631133333333333,1.6625999999999996,1.8968250000000009,4.568016752795421,0.4306794963136051,0.364288936361339,0.8187683333333333
170,"Jensen, Tony",P,L,L,21,45,68,59,42,40,85,35,68,60,49,31,0,57,18,29,62,37,0,45,48,65,43,84,102.49933333333341,0.37619166666666687,0.48278000000000015,1.775290476190475,2.140849999999999,5.317135817278405,0.06439737863654839,-0.45703122753276143,0.858971666666667
71,"Johnson, Arodys",P,R,R,20,35,80,43,54,70,82,93,81,74,20,0,0,67,56,14,46,34,7,50,37,85,64,60,142.32200000000014,0.35788,0.4292433333333336,1.6349000000000005,1.5239000000000005,5.001448477477584,-0.21932497360221884,0.28635930084892275,0.7871233333333336
18,"Johnson, Robin",P,R,R,18,26,63,82,61,77,84,65,90,54,70,61,21,74,27,61,50,64,21,80,39,62,67,68,162.2955833333335,0.3145375,0.3773113333333334,1.3026000000000002,2.537166666666667,3.9289010110943137,1.1619344797006284,1.685433234450999,0.6918488333333335
256,"Kelly, Jackie",P,L,L,19,22,71,52,42,41,47,11,74,47,60,46,34,52,22,52,10,51,4,100,74,89,40,87,90.78350000000002,0.3742990476190476,0.509515,1.736054047619048,1.7865433333333336,5.5431959750858475,-0.3559386164365014,-1.1230122939072311,0.8838140476190477
69,"Kimbrel, Sherman",P,R,R,20,28,63,83,55,61,42,87,86,68,28,37,19,67,31,62,24,89,16,66,32,51,33,33,112.31300000000012,0.3342083333333332,0.42217916666666644,1.4191333333333334,2.0928666666666653,4.538925100153916,0.5030071835943989,0.9389155789277922,0.7563874999999997
4,"Kimura, Antonio",P,L,L,19,100,48,98,85,55,60,99,89,51,67,0,0,87,27,39,44,72,51,68,35,73,39,100,121.70350000000015,0.34274999999999983,0.4708846666666667,1.536116666666666,3.3072880952380963,4.7071966822635485,0.067396867544853,-0.20898053651731008,0.8136346666666665
473,"Kinney, Abraham",P,L,L,20,65,23,76,14,2,72,49,60,42,0,0,0,37,56,52,62,68,0,70,19,67,56,70,65.70679999999996,0.3890525,0.6081400000000005,1.8641550000000007,2.2161666666666666,6.040006594662584,-0.6459120903283823,-0.8761037559779463,0.9971925000000005
251,"Lankford, Peter",P,L,L,18,10,77,55,47,41,25,89,76,71,42,20,18,50,39,10,27,40,0,57,49,58,53,80,93.78353333333334,0.3539725000000001,0.4446225000000002,1.5362333333333336,1.7596500000000006,5.09009317783564,0.3882714580853156,-0.30303001290635917,0.7985950000000003
330,"Lanning, J.J.",P,L,L,18,29,70,55,24,31,31,72,72,35,54,23,22,46,10,32,34,18,15,49,22,63,50,62,100.27815238095245,0.38072400000000023,0.5523750000000002,1.9098,1.755866666666667,5.808648141029644,-0.49253671333719756,-2.947376008653084,0.9330990000000003
261,"Larkin, Brian",P,R,R,19,82,35,64,28,32,70,47,67,66,57,0,0,52,0,16,78,26,0,86,34,87,23,98,82.24100000000003,0.3867203333333332,0.5188699999999997,1.8355583333333325,2.0597333333333334,5.493212272149426,-0.3150647600743307,-1.4462673676362505,0.9055903333333329
234,"LeCure, Kip",P,R,R,18,43,32,78,52,48,19,39,58,41,25,0,0,51,27,10,19,71,0,79,31,51,25,82,111.5726666666668,0.37963000000000013,0.5034529999999999,1.7302714285714296,2.375849999999999,5.593591317545853,-0.705347817504159,-1.591538291012395,0.8830830000000001
131,"Lee, Frank",P,L,L,21,16,68,27,74,48,96,71,77,89,75,54,27,60,39,43,59,32,8,79,20,81,60,62,96.88301666666672,0.41201416666666696,0.4731075,1.8723500000000006,1.271363333333334,6.111241447997576,-0.9501490726361069,0.2415530564433518,0.885121666666667
427,"Leone, Mitch",P,R,R,22,40,31,60,10,24,33,67,62,66,38,0,0,41,2,65,32,52,15,85,50,51,20,89,79.32600000000001,0.3893064761904762,0.5643233333333336,1.9276116666666667,1.6631083333333339,5.860134922096182,-0.6875852195154744,-1.1774381589525742,0.9536298095238098
436,"Lloyd, Donte",P,L,L,20,17,72,36,25,24,45,43,67,38,57,49,19,40,53,22,14,29,0,95,23,81,39,61,93.78100000000006,0.410101666666667,0.5826500000000003,1.9432283333333331,1.1226666666666665,6.275836720883898,-1.1596894359838794,-3.52395613624114,0.9927516666666674
377,"Lockwood, Harold",P,S,R,22,24,73,54,31,26,27,3,78,66,42,44,31,45,27,22,30,2,13,100,34,32,39,79,109.22600000000007,0.3761081904761903,0.49518900000000005,1.7648249999999988,1.67444,5.839437123963645,-0.025125175860042037,-0.962639455625675,0.8712971904761904
96,"Long, Micah",P,L,L,18,67,25,91,72,51,86,53,79,39,0,0,0,62,0,24,53,80,0,71,23,82,60,100,81.75310476190471,0.3449466666666665,0.4773389999999998,1.4885,2.5988750000000005,4.679616357472958,-0.007623616552040731,-0.0013205606254829954,0.8222856666666662
492,"Lopez, Donaldo",P,L,L,18,32,22,45,15,34,42,29,77,62,19,0,0,31,26,12,23,15,0,60,38,50,37,35,54.26299999999998,0.38976999999999995,0.49954000000000015,1.8603726190476189,1.603941666666667,5.521223551697907,-0.3376642594867436,-0.9762670605115399,0.88931
392,"Lueke, Patrick",P,R,R,18,27,40,45,51,30,56,5,73,63,44,51,25,42,46,32,47,42,15,55,34,52,30,89,74.96399999999997,0.3718520000000003,0.5211339999999999,1.7592833333333338,1.6115999999999995,5.444949713120236,-0.05095051799267427,-0.730249587906523,0.8929860000000002
156,"Maholm, Thomas",P,L,L,20,79,34,99,37,36,47,58,65,53,54,0,0,58,29,54,34,35,0,80,19,95,34,70,85.88300000000005,0.36928000000000005,0.5021707500000001,1.6172000000000006,3.1240666666666654,4.834658861467993,-0.2289290924352905,-0.8682942452256118,0.8714507500000002
90,"Malloy, Clint",P,R,R,21,19,77,79,47,51,93,39,88,74,51,0,0,65,18,29,27,64,8,100,0,79,2,91,93.42486666666672,0.34177516666666663,0.46420004761904765,1.5229416666666662,2.233404999999999,4.432421428337547,0.6097095642157115,0.3224648757142585,0.8059752142857143
293,"Malone, Oscar",P,S,R,22,44,86,47,31,27,56,45,64,40,36,0,0,50,37,28,34,14,21,73,55,45,0,60,113.5730000000001,0.387991,0.58764,1.8435250000000007,1.8288999999999993,5.683158447058828,-0.6568958765902082,-2.695604405797375,0.975631
500,"Martinez, Rigo",P,S,R,20,34,26,56,11,3,37,56,64,40,42,0,0,30,21,16,20,24,15,67,33,67,20,95,72.96099999999997,0.38889857142857154,0.5971600000000006,1.9186049999999997,1.957716666666666,5.954614888266941,-0.8690222806870627,-1.0430333185559892,0.9860585714285721
27,"Masao, Tony",P,L,L,18,77,29,97,70,71,22,74,89,100,0,0,0,73,1,33,11,74,0,83,30,55,50,79,84.70663333333337,0.3076450000000001,0.38754999999999995,1.3042133333333326,2.941085714285715,4.179771472555912,0.2858942188434087,1.154797485525349,0.695195
41,"Matthews, Nate",P,R,R,18,12,73,100,61,85,19,47,74,85,54,73,20,70,51,53,32,44,24,65,30,89,44,89,117.40550000000012,0.29486249999999997,0.38603414285714277,1.2431714285714286,3.2222666666666675,4.039222547420212,1.4763485448274587,3.195113366111882,0.6808966428571428
482,"Maxwell, Joe",P,S,L,21,30,76,27,9,10,44,49,44,70,38,31,0,35,0,0,49,15,10,89,34,70,21,81,116.78700000000009,0.41833000000000004,0.5486500000000002,2.071783333333334,0.7467999999999997,6.909167184648667,-1.1734912787993876,-3.0680424834673823,0.9669800000000002
226,"May, Cliff",P,S,R,20,70,25,82,31,40,53,70,87,85,0,0,0,54,70,35,21,41,36,69,47,80,39,54,68.85866666666668,0.31182333333333323,0.42624000000000023,1.3131999999999993,2.344545238095238,4.173191501338869,-0.06280679545570575,0.2264523836776003,0.7380633333333335
217,"Mayne, Charlie",P,R,R,18,85,22,54,41,46,88,60,90,80,40,0,0,52,18,0,49,12,4,71,47,89,44,64,55.76408333333332,0.3566659999999998,0.45378083333333324,1.625258571428571,1.9788666666666672,4.883848783374544,-0.20721285655171037,-0.5704910553870994,0.810446833333333
332,"McAdams, Bruce",P,R,R,21,15,68,78,28,25,47,31,69,50,36,54,17,48,20,30,5,70,10,100,29,81,38,81,90.60783333333333,0.3751106666666665,0.5778950000000004,1.7913899999999987,2.5512666666666663,5.456788849147147,0.32721595377549145,-0.6653024418593227,0.9530056666666669
153,"McCann, Jeff",P,L,L,20,58,32,70,48,40,94,88,79,70,31,0,0,58,31,48,72,40,17,54,64,74,62,65,71.90753333333332,0.350552011904762,0.46836875000000006,1.5412233333333336,2.1110678571428583,4.716990050303694,-0.15450954043271242,-0.016298129755958707,0.818920761904762
435,"McCullers, Alvin",P,S,L,18,17,61,21,20,25,63,67,76,40,48,0,0,38,44,36,58,49,9,68,14,64,59,55,91.7896666666667,0.429666666666667,0.5911466666666669,2.0156333333333345,0.8516666666666661,6.394521548838294,-1.0577699322413723,-2.065955867499242,1.0208133333333338
210,"McGuire, Brandon",P,S,L,21,72,48,60,37,29,97,44,82,64,20,0,0,55,39,32,84,17,5,54,21,61,58,63,81.05566666666665,0.38747699999999996,0.5093141666666664,1.8592416666666665,2.0528533333333328,5.536200539822359,-0.26873155113769487,-0.9922891357680668,0.8967911666666664
477,"Mills, Don",P,L,L,18,0,65,68,14,31,84,67,79,67,20,0,0,34,25,20,34,64,18,60,58,82,67,63,95.79266666666672,0.37275500000000006,0.5025566666666663,1.7956333333333327,2.0689916666666655,5.351990351586588,0.4554954484020316,-2.3243838108251067,0.8753116666666664
347,"Monroe, Lou",P,L,L,21,30,92,83,25,14,22,35,63,65,39,28,25,47,28,23,0,73,25,54,18,21,29,97,154.1176666666668,0.3565,0.5318020000000003,1.6141000000000003,2.003935,5.128180880158536,0.508001780508962,0.24267298326971848,0.8883020000000004
135,"Montero, Al",P,L,L,18,67,24,49,58,58,89,79,98,66,0,0,0,58,8,7,57,24,8,93,32,36,67,70,71.93133333333336,0.37384333333333347,0.43335500000000016,1.6419000000000004,1.5695999999999999,4.62258763290805,0.04007853855442693,-0.047326484919701685,0.8071983333333337
494,"Moore, Don",P,L,L,21,38,33,30,20,8,66,38,52,63,22,0,0,33,0,21,60,40,40,90,19,26,65,92,110.23100000000011,0.42384000000000016,0.5694500000000005,2.057405,0.7961999999999995,6.901672084133074,-0.20030232424782698,-1.7762304669102331,0.9932900000000007
164,"Mota, Antonio",P,R,R,19,15,66,36,62,59,33,59,73,89,30,21,0,57,13,33,9,48,4,100,42,42,44,99,100.02437500000005,0.38543166666666695,0.43950500000000015,1.7910999999999984,1.3440416666666664,5.759371327766839,-0.9396355426417716,0.5386984048559559,0.8249366666666671
14,"Nappo, Will",P,R,R,21,63,41,100,70,63,100,89,86,50,0,0,0,79,44,17,61,47,25,93,45,86,40,82,97.10391666666673,0.3181249999999999,0.42262000000000016,1.3957566666666668,3.4299123809523824,4.036703671507413,0.12230363153139305,0.4195454798334425,0.740745
391,"Nieves, Vic",P,L,L,22,87,26,51,27,44,28,31,71,50,53,0,0,44,22,27,41,16,16,73,19,44,27,77,75.00396666666666,0.37576166666666677,0.5264549999999999,1.827208333333333,1.868916666666666,5.786028462873428,-0.6918915337601664,-0.752599358540307,0.9022166666666667
76,"Norton, Claude",P,R,R,22,55,37,91,53,45,53,89,91,64,60,0,0,66,45,32,36,67,17,63,45,97,40,82,75.35503333333334,0.33303749999999993,0.4470508333333334,1.4339999999999993,2.611449999999999,4.345240900903709,0.1766792041874752,0.4145210109454044,0.7800883333333333
157,"O'Brien, Bobby Joe",P,R,R,22,38,77,62,38,28,89,64,70,34,41,39,0,58,87,23,68,22,28,89,20,61,27,68,119.08297619047632,0.38371219047619043,0.5630859999999999,1.8503283333333322,1.7984666666666667,5.52991560837939,-0.3112873518855279,-2.0997976703257826,0.9467981904761903
46,"O'Connor, Jeromy",P,S,R,22,32,75,43,73,68,92,76,73,57,56,52,0,71,14,40,86,15,6,91,49,35,30,81,138.53446666666676,0.35856599999999994,0.43539,1.6060999999999999,1.4084399999999995,5.023859006023116,-0.24842279107403425,-0.14643307715168047,0.7939559999999999
292,"O'Leary, Carl",P,R,R,20,30,88,81,19,21,70,45,53,67,45,33,23,50,20,1,36,80,0,64,34,33,32,68,154.16800000000018,0.35838333333333333,0.5387700000000001,1.6255583333333332,2.1575999999999995,5.067130579579811,0.21499275843145177,-0.8269458991968319,0.8971533333333335
379,"Ogando, Ubaldo",P,L,L,20,28,72,28,31,31,71,64,68,52,38,0,0,45,17,9,41,26,0,70,40,66,48,70,113.94558333333349,0.42373500000000014,0.5221599999999998,1.9967333333333341,0.8276999999999997,6.666740566984065,-1.1694547965493536,-1.8328705621872698,0.9458949999999999
483,"Owen, Ezdra",P,L,L,22,69,28,53,17,5,84,46,54,46,0,0,0,35,51,17,64,31,7,56,38,75,21,77,77.67720000000003,0.3890053333333334,0.6028914285714287,1.9078833333333327,1.963689999999999,5.835054926856804,-0.3366969975600687,-1.2558455635718326,0.9918967619047622
29,"Owens, Torii",P,R,R,21,37,83,73,57,72,78,88,86,58,55,46,27,75,1,33,20,10,0,67,5,95,28,65,170.56826666666683,0.32949,0.4170046666666667,1.4084550000000005,2.008633333333334,4.470585681727441,1.10279440358241,1.5351651187591162,0.7464946666666668
10,"Pall, Anthony",P,R,R,18,15,78,89,63,87,77,80,93,65,79,52,48,79,37,48,86,93,21,87,41,92,42,63,150.60926666666677,0.3027749999999999,0.3606655000000001,1.2300833333333336,3.6429633333333324,3.6604763922744716,2.3912750818351154,4.337754212759875,0.6634405
168,"Paul, Anthony",P,S,R,18,83,21,70,58,55,95,32,74,58,36,0,0,55,38,20,22,45,0,63,33,80,26,59,58.74916666666665,0.3507658333333334,0.47071750000000023,1.5686285714285708,2.320125,5.1146796291644,-0.27085295910345175,-0.5630195749369038,0.8214833333333336
460,"Paxton, Glenn",P,R,R,19,50,12,95,20,16,77,47,61,43,34,0,0,38,40,15,52,76,10,76,25,80,17,93,58.11433333333334,0.3653599999999997,0.5990000000000005,1.652,3.3395000000000006,4.917893073135244,-0.21672997997745164,-0.6746183351150679,0.9643600000000002
442,"Pena, Yonder",P,S,R,19,38,36,79,17,14,40,43,54,55,35,18,23,40,0,38,8,100,5,88,7,39,43,74,116.85000000000011,0.3771200000000001,0.5615225000000004,1.7118333333333338,2.158991666666667,5.619584518953002,-0.20349540245635087,-1.1484041465818244,0.9386425000000005
410,"Pennington, Crash",P,R,R,19,55,38,88,12,10,45,49,62,36,0,0,0,43,33,54,29,50,21,78,33,67,39,83,82.50500000000005,0.37956999999999974,0.6090100000000007,1.7867000000000002,3.3066266666666673,5.010340670998878,-0.14891624112100058,-0.8810940082639418,0.9885800000000005
324,"Perkins, Endy",P,R,R,21,14,80,26,41,44,40,61,88,46,48,28,32,48,51,27,12,19,0,100,57,89,44,62,93.22418333333334,0.4099000000000001,0.5103649999999998,1.9311666666666674,0.8907999999999993,6.691368545680542,-1.0264904159116812,-0.650350966050357,0.9202649999999999
132,"Peters, Mac",P,L,L,22,31,67,58,65,53,41,53,63,44,51,21,0,60,27,24,42,14,3,87,29,18,16,79,107.1115000000001,0.34092500000000014,0.49457000000000007,1.5037333333333334,1.7045583333333334,5.029504888994722,-0.4330666849479393,-0.01006014207657113,0.8354950000000002
487,"Pineda, Javier",P,L,L,20,53,25,50,25,13,42,26,70,37,37,0,0,34,30,22,34,27,18,65,2,45,14,93,68.17099999999996,0.376377,0.6099575000000005,1.8706866666666664,1.804665,5.801031498570882,-0.7451359754520189,-1.0607103854068398,0.9863345000000006
17,"Pirela, Juan",P,R,R,22,68,45,69,61,85,93,83,77,70,54,0,0,76,23,53,54,17,0,58,6,100,82,73,99.17933333333337,0.3117920000000001,0.40060633333333334,1.3237033333333332,2.542626666666666,3.9791930064951515,0.5171569619139367,1.2829151037900877,0.7123983333333335
167,"Pressley, Freddy",P,L,L,21,75,36,82,34,28,89,53,88,66,0,0,0,57,13,57,59,83,6,74,38,58,52,69,68.82133333333331,0.32856233333333335,0.4752099999999999,1.4444166666666667,2.6109500000000008,4.776322622534448,-0.14891636678672013,0.06071760853336646,0.8037723333333333
207,"Prince, Chad",P,L,L,18,71,20,69,62,69,53,0,74,42,50,0,0,53,40,52,39,16,24,86,8,87,31,57,60.82516666666665,0.336954,0.4735383333333331,1.4837999999999993,1.8450000000000002,5.991048350910113,-0.12221638059214855,0.5805270714805842,0.8104923333333331
221,"Prince, Joe",P,R,R,18,48,27,86,37,44,23,90,66,79,0,0,0,52,41,27,34,84,7,65,20,53,48,65,66.65516666666669,0.3702233333333333,0.4435075000000005,1.6025,2.4297999999999984,4.6913758638248435,-0.32791056018622955,-0.7030026279378825,0.8137308333333337
85,"Putkonen, Emmett",P,R,R,21,34,81,47,44,56,82,71,66,85,58,62,36,65,55,43,76,25,31,72,32,78,60,100,126.03151666666677,0.35456733333333335,0.44842500000000024,1.6365033333333328,1.7341999999999986,5.083009671504654,0.067344820843932,0.12544885275739948,0.8029923333333335
68,"Quinn, Paul",P,R,R,18,26,77,28,60,70,88,55,100,80,72,72,35,65,9,26,75,31,17,69,39,72,83,61,121.12300000000009,0.36905,0.41445499999999996,1.7368499999999998,1.2716000000000003,5.102367058781378,-0.2655829648844704,0.6398621910203623,0.7835049999999999
325,"Radmanovich, Harold",P,L,L,19,16,53,86,36,25,73,37,63,67,21,30,0,48,15,29,74,95,14,72,54,54,43,60,78.95096666666667,0.36715000000000003,0.5507299999999999,1.6820583333333325,2.350949999999999,5.206106978827068,0.24962599301765828,-0.959400578701665,0.91788
60,"Rakers, Sandy",P,S,R,22,79,43,94,42,53,75,80,73,54,0,0,0,69,0,42,49,63,0,84,23,100,53,72,84.50200000000004,0.3637866666666667,0.5084300000000004,1.6285250000000004,2.7541833333333323,4.871338403158653,-0.015476552188109383,-0.9461386410650735,0.8722166666666671
232,"Ramirez, Nipsey",P,L,L,22,73,26,68,40,53,35,33,80,64,40,0,0,53,39,52,40,3,3,78,29,82,14,83,72.94283333333333,0.36067250000000006,0.4547100000000002,1.6579699999999995,2.0384685714285724,5.292050373561016,-0.3900842317259471,-0.7084559358596288,0.8153825000000003
86,"Ramos, Al",P,R,R,18,42,21,85,57,84,93,63,84,93,47,0,0,63,7,30,53,79,10,97,21,56,56,56,55.170999999999985,0.3069140000000001,0.37873050000000014,1.2710095238095247,2.9831166666666666,3.5697296134371874,0.4905066249429691,0.8076850620951807,0.6856445000000002
224,"Ramsey, Stuart",P,L,L,22,64,29,86,21,36,95,78,67,54,47,0,0,54,32,31,41,49,0,100,35,48,26,82,72.113,0.3557490000000001,0.5088579999999997,1.614950000000001,2.4590999999999994,4.802188334977232,-0.21680760519612863,-0.6315161511838561,0.8646069999999998
446,"Randall, Jerrod",P,S,R,21,9,89,40,23,25,51,31,70,65,25,0,0,39,66,68,25,27,14,76,30,57,49,69,95.90616666666672,0.40199333333333365,0.5552960000000003,1.8599933333333332,1.445266666666666,5.904192737553281,-0.7824989125521791,-2.666481702382614,0.957289333333334
351,"Recker, Sal",P,R,R,22,49,42,55,17,42,42,48,68,55,38,27,0,47,7,45,48,23,11,86,39,71,29,85,77.33166666666666,0.3760783333333335,0.4935150000000002,1.8334866666666658,1.8119999999999996,5.296006827818811,-0.6262779187729759,-1.1911722969368261,0.8695933333333337
218,"Reed, Tarrik",P,L,L,19,48,29,54,54,43,58,74,89,51,57,0,0,54,64,20,29,36,10,90,36,26,32,93,68.10333333333332,0.3456326666666667,0.47658499999999976,1.55647,1.9357166666666665,5.008267135234266,-0.2627650700403068,-0.24526327519571559,0.8222176666666665
114,"Riedling, Charlie",P,S,L,20,22,71,97,41,29,96,43,84,69,32,43,0,62,8,22,48,46,9,100,24,89,47,82,109.08550000000008,0.33804033333333317,0.4939,1.4335166666666663,3.1801500000000016,4.549345544701735,0.7090304859019895,1.096784890582429,0.8319403333333332
233,"Rienzo, Yasmani",P,L,L,20,23,69,90,48,25,23,51,68,40,35,49,25,53,16,27,38,79,0,49,21,58,11,100,109.4160000000001,0.35652666666666666,0.5602766666666668,1.62805,3.6847559523809537,5.042408195314164,0.4983044811974065,0.2604976139793213,0.9168033333333334
149,"Robertson, Heinie",P,R,R,22,65,38,67,46,51,34,78,69,65,0,0,0,58,34,21,6,47,31,80,30,15,45,71,80.94383333333336,0.36797300000000016,0.49220416666666694,1.716695,1.8465500000000004,5.396624365073853,-0.761093235910618,-1.019816844005948,0.8601771666666671
310,"Rodrigo, Octavio",P,L,L,19,82,24,77,15,28,95,73,74,49,35,0,0,49,45,10,57,19,0,100,14,85,52,87,68.33733333333335,0.37680699999999995,0.5764133333333334,1.7353500000000006,2.440408333333334,5.499173497200787,-0.2701477055516023,-0.26534884377950707,0.9532203333333333
472,"Rodriguez, Gustavo",P,L,L,21,27,77,23,20,11,69,43,57,65,21,18,22,37,24,27,37,29,0,90,17,52,53,79,112.1431000000001,0.4215233333333336,0.5551640000000004,2.0342916666666673,0.8110999999999994,6.6508909090745725,-1.2021505197252653,-3.1155749371030947,0.976687333333334
262,"Rolle, Justin",P,S,L,19,26,71,87,22,23,87,52,69,65,43,57,6,52,2,53,80,100,16,42,28,72,56,74,80.71658333333335,0.3441575000000001,0.5365600000000004,1.5103685714285715,2.6716749999999987,4.772783718344664,0.36240793205882754,0.05280220734897649,0.8807175000000005
322,"Romero, David",P,R,R,21,42,33,78,34,38,17,34,63,65,30,0,0,48,30,27,17,81,3,100,39,82,46,77,87.48583333333336,0.37335333333333337,0.4940549999999999,1.7370750000000004,2.291877272727273,5.489686071808465,-0.5345937524979586,-0.9473777647644485,0.8674083333333333
323,"Ryan, Branden",P,R,R,21,32,84,45,19,45,65,37,67,57,43,3,0,48,17,54,36,27,0,77,12,41,23,62,112.57050000000005,0.3876433333333337,0.4960696190476191,1.8062916666666666,1.5571699999999995,5.543501593407932,-0.05592377651056214,-3.476391145153638,0.8837129523809528
352,"Ryan, Jim",P,S,R,19,69,11,82,36,39,82,65,74,72,30,0,0,47,13,34,64,58,18,77,16,89,51,64,52.79599999999996,0.3419999999999998,0.46877750000000007,1.4637999999999998,2.921899999999998,4.454064622530861,0.06705799720443532,-0.2554622629412619,0.8107774999999999
20,"Saenz, Rando",P,R,R,18,78,38,60,60,75,85,94,98,64,0,0,0,74,34,45,95,31,30,86,33,89,65,47,98.10016666666672,0.3499366666666664,0.41174166666666656,1.4867,2.0309999999999993,4.282698180745423,0.35280476130509647,0.3589166682191384,0.761678333333333
275,"Sample, Tyrell",P,R,R,22,27,84,34,16,45,89,66,75,52,52,24,0,51,21,34,97,13,0,98,9,55,53,90,108.22450000000012,0.40960333333333326,0.5237300000000001,1.9341500000000005,1.1535999999999995,6.057646635163701,-0.8198717936648373,-3.376723392688916,0.9333333333333333
77,"Schoeneweis, Alvin",P,R,R,19,56,52,95,43,35,100,69,65,41,27,0,0,66,39,24,48,41,23,95,41,94,38,89,77.95000000000002,0.3626866666666666,0.5294566666666667,1.6354000000000002,3.057852380952381,4.916578652284636,0.28807422323675874,-0.6504169054343122,0.8921433333333333
353,"Sellers, Marvin",P,R,R,18,34,64,57,11,30,88,29,62,38,49,31,17,45,49,27,44,36,48,80,25,50,75,95,119.02435000000018,0.3843416666666667,0.5774266666666668,1.9315566666666657,1.9383000000000004,5.6883152706330335,-0.12819508350083686,-2.166079597697734,0.9617683333333334
