Rank,Player,Pos,Bats,Throws,Age,Durability,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Health,Speed,Patience,Temper,Makeup,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
276,"Knight, Gregory",P,R,R,19,64,21,72,38,37,95,35,70,81,0,0,0,48,24,12,53,22,11,69,40,47,33,84,56.47999999999993,0.37347733333333344,0.48043000000000013,1.7393833333333328,2.4208333333333334,4.96600591124197,-0.29364011903195414,-0.3143951620834109,0.8539073333333336
328,"Knotts, Rob",P,R,R,22,31,67,41,15,37,28,74,77,50,33,37,0,45,17,32,41,47,18,59,29,73,54,55,108.50600000000011,0.3909733333333334,0.5223200000000002,1.9659666666666666,1.3671999999999997,6.223762900447949,-0.8505515351860098,-2.551642023821172,0.9132933333333336
113,"Kohn, Louis",P,S,R,19,19,68,85,45,45,56,71,76,77,28,52,22,58,5,37,42,22,8,60,33,55,69,48,93.0746666666667,0.34012166666666666,0.4611733333333333,1.46474,2.278716666666665,4.628688303737319,0.4688851915529335,0.3369027731817074,0.801295
325,"Koloff, Henry",P,R,R,20,55,14,74,17,46,55,82,82,43,0,0,0,45,4,21,45,99,58,93,26,83,54,67,58.89466666666665,0.36087050000000004,0.5026900000000003,1.7196599999999995,2.4489066666666663,5.189265649501741,-0.10234158571299781,-0.27358325346569073,0.8635605000000004
112,"Lange, Earle",P,R,R,19,20,60,51,57,62,63,74,69,46,32,0,0,58,10,24,63,41,33,62,31,73,7,90,103.67400000000006,0.3513900000000001,0.4620400000000002,1.4915499999999997,1.7732500000000007,5.1157454974926235,0.24887654690976477,0.016161578047309718,0.8134300000000003
435,"Lawrence, Harvey",P,R,R,18,79,8,43,9,26,32,6,74,54,23,0,0,29,21,37,16,36,0,100,12,41,22,75,67.29299999999999,0.38905249999999997,0.5513870000000001,1.9033499999999994,1.57125,6.027217188054157,-0.5023690541051858,-0.7352162168130529,0.9404395000000001
106,"Leake, Nash",P,L,L,18,25,63,67,51,47,75,39,84,42,56,60,0,59,20,48,44,49,27,64,33,90,42,74,95.20133333333338,0.3440400000000002,0.505085,1.4917375000000006,2.064483333333334,5.221593700182832,-0.5293820769803321,-0.7854309955744279,0.8491250000000001
280,"Lee, John",P,L,L,18,12,64,51,39,36,84,51,78,46,18,34,0,48,0,20,73,7,19,98,42,92,32,74,97.68220238095246,0.39123833333333335,0.5288,1.8998016666666655,1.8529,5.432963141876553,-0.26938878453003406,-1.137258483920399,0.9200383333333334
127,"Lennerton, Nate",P,S,R,18,24,90,45,48,52,81,71,83,43,24,28,0,57,6,29,48,18,0,57,41,71,42,61,121.87708888888899,0.3611850000000001,0.50031,1.7030999999999994,1.4875333333333338,5.372891906706079,-0.4284096778944424,-0.30108257374818875,0.8614950000000001
251,"Lindblom, Ham",P,S,L,22,27,81,65,47,17,34,33,72,39,46,43,29,49,27,40,39,38,5,77,44,52,58,66,94.95766666666675,0.35912285714285735,0.5703959999999998,1.6760199999999994,1.7544250000000003,5.7055511421217355,-0.2731196377094673,-0.42895079022664345,0.9295188571428572
238,"Liverman, Bart",P,R,R,18,14,49,73,53,47,67,31,48,41,56,22,0,50,63,42,85,70,0,70,47,64,92,87,103.63683333333343,0.3567483333333334,0.5206383333333332,1.7055533333333326,2.5972399999999993,5.319820697520944,0.30474814537762757,-1.0929193971519802,0.8773866666666665
206,"Locke, Gary",P,L,L,19,20,86,50,47,21,20,89,79,47,51,37,24,52,13,34,49,42,44,83,25,31,49,93,98.33816666666675,0.36302333333333336,0.538125,1.6533916666666675,1.6673166666666663,5.456290468146273,-0.015538450374636121,-0.15798209402342075,0.9011483333333333
353,"Locke, Jim",P,R,R,22,19,82,29,35,21,52,48,79,49,23,49,0,43,32,16,48,41,16,72,35,31,37,67,96.32256666666672,0.4149860000000002,0.5648500000000002,2.010908333333334,0.8891999999999999,6.360564543166865,-1.050864580162067,-1.3992636495096575,0.9798360000000004
345,"Lowe, Byron",P,S,R,19,25,81,37,20,25,19,75,66,63,52,19,0,44,2,28,45,15,0,80,6,45,19,89,113.77512500000005,0.41386766666666686,0.5465533333333336,1.97207,1.1301000000000005,6.264707847541129,-0.9675718771506352,-3.301526528293856,0.9604210000000004
299,"Lowe, Pinky",P,L,L,20,35,36,68,24,33,34,54,61,83,34,0,0,47,28,37,28,88,16,100,51,63,20,87,97.60300000000011,0.36868133333333347,0.5058100000000002,1.8442112698412703,2.1184892857142845,5.294888514564398,-0.7707291351293282,-0.9914229599485874,0.8744913333333337
36,"Maduro, David",P,L,L,22,31,84,90,61,62,32,48,63,49,28,48,0,69,14,25,17,38,39,91,56,38,6,62,152.40393333333353,0.32983166666666686,0.4507633333333334,1.409643333333334,3.187551190476191,4.62757350004543,0.9952611630033791,0.9857575495354622,0.7805950000000003
311,"Maduro, Karim",P,L,L,20,64,16,69,27,38,30,55,81,80,0,0,0,46,40,27,34,100,4,100,9,74,28,88,51.56549999999997,0.3617705,0.4551940000000001,1.770373333333333,2.4014499999999996,4.982543433781292,-0.3284795368044029,-0.48108366545571507,0.8169645000000001
52,"Maduro, Roy",P,L,L,18,24,89,35,56,65,97,61,96,65,43,0,0,65,16,49,40,13,0,89,36,40,54,63,132.97200000000018,0.3792409999999999,0.43060833333333337,1.7785000000000004,1.3276799999999995,5.042895396438453,-0.38497323167618946,-0.8191595498070984,0.8098493333333332
434,"Magee, Russ",P,L,L,18,37,62,28,3,7,49,8,73,41,33,63,6,30,4,30,33,29,1,72,34,48,42,70,97.41800000000008,0.42747000000000024,0.6051300000000007,2.09497,0.7337999999999998,6.806270763880291,-1.3989146268047055,-2.3949797390315912,1.0326000000000009
315,"May, Abel",P,R,R,21,60,31,40,18,44,44,82,77,71,42,0,0,46,16,2,24,21,0,79,11,20,24,96,72.32758333333334,0.3922166666666665,0.4661166666666668,1.8790500000000003,1.3216583333333332,5.847619148147521,-0.33675580003761224,-0.5709238212098362,0.8583333333333333
392,"Mayberry, Nate",P,R,R,18,13,54,45,34,19,47,52,50,64,31,37,44,39,26,29,28,28,18,99,0,73,38,54,118.74000000000015,0.3934124285714286,0.5603878571428572,1.89564,1.5883999999999994,6.047882376582276,-0.05569976359241298,-1.1675714339386483,0.9538002857142858
99,"McDade, Lee",P,L,L,22,22,83,86,45,37,68,37,67,50,33,0,0,60,11,35,66,97,37,97,9,89,44,74,122.47050000000014,0.3588349999999999,0.5036029999999999,1.6337000000000002,2.33065,4.985961321250023,0.7615882539897335,0.4462654043490536,0.8624379999999998
357,"McNamara, Tris",P,R,R,20,45,19,66,43,26,65,67,80,51,15,0,0,43,40,9,51,100,9,75,57,14,44,57,58.847,0.38248047619047626,0.5240466666666668,1.7880000000000007,2.497433333333334,5.1752430415120925,-0.34331973001289284,-0.8480686443924522,0.9065271428571431
277,"Mendez, Andres",P,L,L,20,13,96,74,21,11,68,74,52,57,47,23,9,48,36,44,84,80,1,97,8,99,37,100,99.04840000000002,0.3912393333333337,0.5695766666666671,1.867140000000001,2.12835,5.734847178576904,0.43256576166062755,-2.750161909874377,0.9608160000000008
141,"Miller, Lloyd",P,L,L,21,45,38,39,67,58,31,58,67,53,28,0,0,56,33,46,46,49,13,74,29,100,43,100,87.18900000000004,0.38761,0.4310400000000001,1.7622000000000007,1.2812733333333333,5.599810655064669,-0.315469145309982,-0.5018176180432166,0.8186500000000001
343,"Milligan, Kevin",P,R,R,19,37,28,73,12,38,44,46,77,58,25,24,0,44,0,16,49,87,29,98,47,80,45,84,67.15099999999998,0.35828500000000013,0.477036,1.726008333333334,2.30185,5.302941922251916,-0.21470951216463852,-0.24035150163385324,0.8353210000000002
317,"Milner, Henderson",P,L,L,19,32,70,73,9,26,47,24,80,43,38,20,0,46,34,10,23,95,14,84,48,45,64,58,116.19133333333349,0.3666533333333334,0.5778700000000002,1.8101416666666663,2.435625,5.62010743095059,0.15551897190803898,-2.387633139833805,0.9445233333333336
88,"Molina, Danry",P,S,R,19,29,59,39,42,65,87,64,95,81,33,43,26,61,3,76,75,37,33,83,61,87,86,81,87.569,0.383945,0.4373039999999998,1.7486500000000005,1.3841666666666665,5.360923768715703,-0.3389020750803182,-0.22920881698660373,0.8212489999999998
187,"Monroe, Doug",P,R,R,21,9,69,78,33,55,28,81,65,63,36,53,31,53,28,11,29,77,0,78,24,43,26,86,108.17416666666675,0.3377750000000001,0.4416224999999999,1.5558433333333335,2.2571166666666667,4.8842408327889215,0.37398883116139203,0.4492266527887762,0.7793975
391,"Moore, Yank",P,R,R,18,24,95,27,27,34,69,0,56,50,51,0,0,39,22,6,16,0,0,72,32,86,30,52,104.60300000000011,0.4235875,0.55463,1.9723500000000005,0.8931999999999993,6.353788331428143,-1.108479175233484,-2.6141134055464543,0.9782175
222,"Morgan, Todd",P,R,R,22,36,28,61,54,49,11,85,72,45,58,0,0,51,54,4,46,36,15,79,64,65,58,97,66.55249999999997,0.3454606666666665,0.5055183333333332,1.4866899999999996,1.7369749999999997,5.248011360310066,-0.22684563415166917,-0.45793648874123244,0.8509789999999997
344,"Neal, A.J.",P,S,R,18,83,21,20,20,46,94,57,95,43,0,0,0,44,0,81,57,3,17,81,40,81,12,92,59.95550000000001,0.42254000000000036,0.4998786363636362,1.99684761904762,1.0220999999999996,6.1385027817256015,-0.34769582847491604,-1.2458267169786672,0.9224186363636366
172,"Negrin, Dock",P,R,R,21,24,66,36,55,42,84,69,69,69,33,47,24,54,0,0,68,14,0,72,54,79,33,73,98.9442333333334,0.4094586666666668,0.4850766666666669,1.8660250000000007,1.2586999999999997,6.045606067027782,-0.9579349912479992,-0.150567959877778,0.8945353333333337
116,"Nimmo, Coco",P,L,L,18,65,41,73,20,44,99,60,87,43,33,0,0,58,16,48,73,17,6,89,48,63,41,66,86.26099999999995,0.34809750000000006,0.4940274999999999,1.6775833333333336,2.2734600000000014,5.023413742331012,-0.16946058559222002,-0.4077447551080116,0.842125
223,"Nitkowski, Arthur",P,R,R,21,18,66,49,24,49,46,65,74,67,30,34,0,51,51,22,37,34,0,99,24,38,22,74,106.82530952380965,0.3706833333333332,0.4754816666666667,1.7982133333333328,1.6772285714285717,5.30341430049283,-0.2422524097635636,-2.0246109151490463,0.8461649999999998
383,"Nixon, Russell",P,R,R,19,20,72,35,8,30,71,51,79,40,26,28,0,40,34,0,44,63,36,66,10,89,30,65,93.37150000000005,0.4163100000000001,0.5654166666666666,2.0440583333333335,1.2036666666666664,6.29184019872142,-1.0293799865870836,-3.7246925352560165,0.9817266666666666
173,"Nolan, Mario",P,S,L,22,15,89,54,56,39,45,55,63,55,30,63,27,54,0,41,41,22,13,95,31,77,48,58,92.68366666666671,0.36448833333333325,0.4770957142857145,1.6426200000000002,1.7914219047619035,4.9630238990018185,0.21633150881971666,-0.27888904815114934,0.8415840476190477
226,"Nolasco, Raymond",P,S,R,22,28,59,90,36,17,51,60,77,44,46,0,0,51,39,19,35,38,6,66,28,64,37,55,97.62030000000009,0.34826999999999997,0.560365,1.5719000000000003,3.527183333333334,4.707492473777209,0.5632251710710423,-0.02043144598671918,0.908635
188,"Norman, Douglas",P,R,R,20,37,74,90,10,30,37,50,64,65,29,44,10,53,0,16,25,66,21,91,49,66,42,47,131.31478333333342,0.35466000000000003,0.5074460000000004,1.5313249999999996,2.677213333333333,4.939218723600913,0.5752565425242169,0.26627169058563394,0.8621060000000005
256,"Nunez, Sammy",P,R,R,22,17,83,75,18,25,29,100,62,58,33,6,0,49,2,27,36,35,20,86,35,19,38,66,89.40533333333339,0.37452333333333326,0.5525940000000003,1.8293916666666663,2.2389916666666654,5.490051196078022,0.4502405969627101,-2.7190458403303235,0.9271173333333336
432,"Obispo, Gerald",P,R,R,18,60,28,4,6,35,57,42,76,39,27,0,0,31,0,28,25,21,0,87,36,52,26,42,72.53349999999996,0.4207300000000004,0.5292900000000001,2.005348214285716,0.7578999999999999,6.445824204886622,-0.3018178303195075,-1.5369946635652383,0.9500200000000005
230,"Ohka, Hawk",P,S,R,22,68,37,77,37,22,23,56,71,52,22,0,0,51,71,2,0,75,0,86,26,88,26,71,86.85103333333335,0.37674733333333327,0.5476200000000003,1.7844642857142865,2.125260000000001,5.496009859561609,-0.7118785933047062,-1.2716653125009223,0.9243673333333335
406,"Olmeda, Deven",P,R,R,21,37,30,55,6,27,27,24,65,68,32,0,0,36,39,46,23,46,0,100,23,68,17,87,67.1276,0.37669000000000014,0.5454000000000001,1.803786666666667,1.8336833333333342,5.737399785714848,-0.6461670002195983,-1.0558630013193782,0.9220900000000003
183,"Osborn, Sam",P,L,L,21,12,85,57,47,51,23,54,68,62,47,54,42,53,33,0,23,38,0,80,17,39,21,81,99.41966666666673,0.3467220833333333,0.47407416666666663,1.5294066666666675,1.8064700000000002,5.288405441461614,0.3716135578368121,0.5974208074249981,0.8207962499999999
298,"Osich, Darrin",P,R,R,22,20,70,52,31,28,41,67,55,51,32,49,8,47,18,43,56,46,42,80,23,76,33,83,98.1168333333334,0.3862366666666668,0.560335,1.9019533333333325,1.8113,5.600941465218496,-0.20846337175536456,-1.765661446089232,0.9465716666666668
175,"Owen, Dane",P,S,L,20,28,70,66,41,27,7,68,57,58,42,72,9,54,7,60,47,40,34,100,27,54,43,93,123.73366666666683,0.37911233333333344,0.5340600000000001,1.7800700000000007,2.1566600000000005,5.886866611796867,0.0003457758070754169,-0.5496390381889958,0.9131723333333335
56,"Patterson, Perry",P,S,L,21,70,33,79,46,47,87,83,83,56,38,0,0,65,12,45,84,77,43,100,44,48,60,79,77.12650000000002,0.34588666666666656,0.46961100000000017,1.5383533333333335,2.2545999999999995,4.602572306383784,-0.15462841364970573,0.5072522594867205,0.8154976666666667
139,"Pelfrey, Glen",P,R,R,22,10,43,52,57,79,31,89,86,97,63,60,36,56,55,0,24,41,16,90,20,67,33,98,86.95021666666673,0.32737499999999997,0.3790133333333334,1.3949333333333331,1.769825,4.379075321631541,0.3450222616050518,0.41151953022518106,0.7063883333333334
228,"Pena, Benji",P,S,R,21,31,66,42,19,26,86,94,82,66,41,20,0,51,32,46,73,27,25,79,24,68,46,75,109.68558333333347,0.3887566666666668,0.5191333333333334,1.894050000000001,1.3771200000000001,5.794302043139711,-0.2390118050274371,-2.9500651673299068,0.9078900000000003
355,"Perez, Woody",P,L,L,22,7,97,43,28,36,11,49,69,84,50,46,26,43,39,19,24,42,0,99,15,87,20,64,107.31273333333341,0.4034343333333333,0.4840558333333334,1.8873839285714282,1.1981333333333333,6.152210271035434,-0.44917098975722775,-1.8041201864770091,0.8874901666666667
98,"Pescado, Vic",P,S,R,19,68,32,93,26,51,89,67,76,79,33,0,0,60,18,20,55,39,13,79,41,85,34,75,72.7633333333333,0.3287649999999999,0.4434878333333335,1.4658500000000003,2.9716666666666667,4.24170798478096,0.041713802015960116,-0.30912334118539264,0.7722528333333334
90,"Peters, Rock",P,R,R,19,21,68,92,52,36,29,93,81,56,71,29,0,61,40,6,43,87,31,50,35,83,63,61,97.38050000000007,0.3450516666666666,0.4506825,1.4655249999999995,1.9896483333333332,4.6022832284756845,0.6153473807783496,0.8950482039275244,0.7957341666666666
308,"Peterson, Bryce",P,L,L,18,68,38,38,48,13,32,41,89,75,24,0,0,46,13,67,13,59,0,98,44,42,38,53,90.81600000000005,0.39258000000000004,0.5012366666666666,1.9044333333333336,1.283433333333333,5.728444083980777,-0.46289611296323846,-0.8472247928371537,0.8938166666666666
326,"Pino, Pedro",P,S,R,20,45,26,68,6,34,85,83,80,43,22,0,0,45,32,29,64,66,27,72,44,93,39,72,64.87066666666665,0.3738106190476191,0.5488566666666668,1.8832499999999996,2.2472828571428574,5.212232475791231,-0.09236201611123357,-0.3515420661748098,0.9226672857142859
310,"Piper, Mike",P,L,L,20,30,66,67,30,33,61,32,50,46,26,24,0,46,9,9,43,17,34,64,27,35,17,48,114.39815000000013,0.4022700000000002,0.5540900000000001,1.9900833333333323,1.9607749999999975,6.129457743622323,0.0018548181396862518,-1.9152849404318217,0.9563600000000003
185,"Plata, Dellin",P,L,L,19,40,30,73,60,26,69,64,77,68,24,0,0,53,24,27,44,79,0,100,17,42,56,85,67.8083333333333,0.36360449999999994,0.4891271428571427,1.6304966666666665,2.1570749999999994,5.295123310260923,-0.20355351184177656,-0.09211121604721843,0.8527316428571426
31,"Polcovich, Logan",P,R,R,22,16,68,87,71,74,24,69,52,57,38,66,14,70,12,40,38,100,13,90,52,65,41,99,98.16675000000004,0.32215583333333325,0.4099233333333332,1.4132666666666662,2.6010100000000005,4.344612794088025,0.7569933129432035,1.600865774390905,0.7320791666666664
309,"Porter, Allie",P,L,L,20,28,83,40,38,17,70,36,72,54,24,0,0,46,87,1,4,49,0,92,42,50,40,56,112.93850000000012,0.3892333333333333,0.5273733333333336,1.8284016666666667,1.4229999999999996,5.8790574746536,-0.6959287713598737,-1.0495181100709956,0.9166066666666669
208,"Pote, Mario",P,S,L,21,66,25,64,35,46,77,51,70,69,0,0,0,52,30,0,57,42,0,100,23,94,55,100,67.5615833333333,0.37444299999999997,0.5154475000000001,1.785288333333333,2.052785,5.303443934968568,-0.39681489490395,-0.7377857946629648,0.8898905
410,"Puckett, Marty",P,S,L,22,10,76,55,34,4,48,76,51,37,41,35,0,36,52,0,34,27,19,26,37,81,33,75,88.37233333333336,0.40511000000000025,0.5968200000000001,2.0836166666666656,1.8528875000000007,6.319092542831532,-0.15589936861050765,-1.304534811427645,1.0019300000000004
87,"Pujols, Zoilo",P,S,R,21,22,87,70,31,61,89,57,78,57,34,43,0,61,0,37,46,58,36,61,34,68,25,56,123.81466666666682,0.35427285714285717,0.45299666666666655,1.6461150000000007,1.898258333333333,4.660080000207852,0.6355061078675874,-1.3031109544712418,0.8072695238095238
381,"Quintero, Raul",P,S,R,18,38,16,57,52,37,41,39,81,70,23,0,0,40,21,29,17,41,0,80,29,100,49,52,49.386333333333305,0.3554584999999999,0.46512249999999994,1.624265476190476,1.7956000000000003,5.057529154209118,-0.35246841379453714,-0.5615417097150821,0.8205809999999998
397,"Quintero, Yoslan",P,L,L,22,20,60,50,26,14,29,52,64,55,51,24,0,38,27,0,39,38,6,61,37,66,34,74,111.3840000000001,0.38833499999999993,0.5420000000000003,1.8635633333333328,1.7701649999999995,5.619416540449343,0.08592850515384186,-0.7833671449316634,0.9303350000000001
252,"Ramirez, Anthony",P,S,R,18,66,35,58,26,26,98,77,40,76,9,0,0,49,26,42,72,87,8,61,20,91,80,71,112.6465000000001,0.4000633333333336,0.5501291428571431,2.007984999999999,1.8746666666666665,5.724992337031478,0.31373131851641806,-0.963820412820821,0.9501924761904768
51,"Ramirez, Yamil",P,S,L,19,24,58,74,72,62,71,56,72,80,53,71,27,65,34,19,14,22,5,49,41,60,46,78,99.9274666666667,0.3330586666666665,0.4150442857142855,1.4396666666666667,2.3161033333333334,4.241376110651033,0.5247711203071861,0.8243297580793054,0.7481029523809519
117,"Ray, Kerry",P,L,L,18,39,77,64,29,19,91,97,46,69,36,42,5,58,13,24,95,81,1,80,52,62,50,90,119.04700000000014,0.39736933333333363,0.5547353333333334,1.97928,1.7894250000000005,5.703362149596741,0.0638708776169234,-3.0572806230690905,0.952104666666667
221,"Redmond, Bruce",P,L,L,20,21,64,49,43,34,29,53,84,67,66,29,19,51,11,33,39,29,0,100,31,75,22,76,97.9982142857143,0.3704508333333334,0.4687300000000001,1.7264452380952378,1.7886000000000002,5.618873519298144,0.12268127766208123,-0.1846367926911488,0.8391808333333335
347,"Reith, Bobby",P,S,R,18,34,72,52,5,37,39,57,81,44,24,18,17,44,18,33,26,10,0,64,27,61,42,94,120.07050000000012,0.3784500000000001,0.5215233333333333,1.8457666666666668,1.8076249999999998,5.58054274603993,-0.29475521932782106,-2.026628030778955,0.8999733333333335
9,"Rice, Keury",P,R,R,22,23,82,85,79,88,85,72,75,76,76,46,31,82,27,40,100,79,37,47,32,89,53,90,184.5513333333335,0.2904625000000001,0.3491749999999999,1.158968333333333,3.0774999999999992,3.602386537961712,2.4320995320488152,4.513442746808757,0.6396375000000001
192,"Richardson, Bobby",P,R,R,19,9,74,78,46,32,19,86,73,55,60,33,0,53,13,24,48,78,12,84,57,73,63,63,96.70733333333335,0.37209166666666654,0.49446083333333346,1.7553600000000003,2.057333333333334,5.259499202751309,0.36955964620479465,-0.16149609670807907,0.8665525000000001
89,"Richardson, Lawrence",P,R,R,18,48,44,70,43,51,94,67,86,49,17,0,0,61,12,12,72,24,26,79,55,67,37,74,79.9824857142857,0.35496966666666685,0.483352,1.567831666666667,2.2954678571428566,5.209389546183003,-0.25206418204847847,-0.42196076843893815,0.8383216666666669
436,"Rodgers, Tim",P,L,L,19,53,20,53,0,11,37,36,57,63,19,0,0,28,0,23,1,25,12,72,18,45,22,37,55.974666666666614,0.3892816666666667,0.5772000000000004,1.8425033333333332,1.89914,5.769503165917111,-0.8771584225480927,-1.3056306968174811,0.9664816666666671
40,"Rodriguez, Felipe",P,L,L,20,80,50,78,58,40,24,85,73,67,42,0,0,68,30,25,46,76,0,78,34,100,43,89,94.84283333333339,0.3692049999999997,0.48812750000000027,1.75255,1.8680333333333325,5.063175184722175,-0.3768943945602156,-1.3020997781999488,0.8573324999999999
23,"Romano, Bob",P,S,L,19,30,67,100,56,64,42,57,81,87,50,54,0,73,11,8,18,81,42,81,47,60,29,73,134.6041916666668,0.3133933333333334,0.41054500000000027,1.328576666666667,3.4843952380952383,3.880362100223349,1.2797427600987956,1.9955935768495638,0.7239383333333337
239,"Romero, Wilin",P,L,L,18,48,27,82,43,14,84,79,86,78,8,0,0,50,0,23,65,100,14,58,48,100,52,82,66.02283333333331,0.32631999999999983,0.48492,1.4136333333333329,2.3884499999999984,4.243761275740709,-0.023922573392519728,0.34498805410233957,0.8112399999999999
69,"Ross, Hick",P,R,R,18,41,77,24,34,69,98,94,89,45,35,46,0,63,43,47,99,9,10,47,42,32,33,78,107.10025000000005,0.39053000000000004,0.4591534999999999,1.7991249999999992,1.1405999999999996,5.544010775427523,-0.24950531249480798,-1.200485588243379,0.8496834999999999
207,"Roth, Hootie",P,L,L,21,47,27,97,37,42,94,50,53,50,33,32,43,52,33,20,74,74,23,57,35,77,34,82,64.11808333333335,0.35321499999999983,0.5099366666666666,1.5584999999999996,3.1881250000000008,4.816315796495115,0.3852527230850584,-0.1660437352523172,0.8631516666666664
29,"Rucker, Chad",P,L,L,21,40,58,61,72,70,100,19,65,55,37,0,0,71,96,1,76,42,31,97,52,68,12,90,99.24700000000004,0.33754799999999996,0.44574000000000014,1.461516666666666,1.9894,5.01437839480254,-0.07349348777634,0.0702165664449084,0.7832880000000001
278,"Rusch, Chad",P,S,R,20,35,65,70,6,27,89,56,64,67,31,41,29,48,0,11,42,29,27,79,50,50,31,59,111.31700000000009,0.38081499999999996,0.5508600000000003,1.8267816666666659,1.9888500000000002,5.551404178734255,0.41704796393974974,-2.2112857869552247,0.9316750000000003
144,"Sanchez, Gerardo",P,R,R,22,29,67,92,9,29,93,70,67,71,21,0,0,56,20,36,35,79,21,95,16,82,52,84,112.68500000000013,0.34649833333333324,0.52126,1.5337249999999996,2.8276999999999997,4.689629314056275,0.5801581683684683,0.13187833166320848,0.8677583333333332
382,"Sanchez, Kiké",P,R,R,21,46,21,52,21,45,37,58,76,52,33,0,0,40,46,7,28,53,28,63,62,54,54,66,59.29766666666666,0.3762942857142857,0.48494666666666675,1.7915499999999998,1.9224416666666668,5.4044382186197195,-0.3828231028826658,-0.8711615471826859,0.8612409523809524
20,"Selby, Henry",P,S,L,19,11,58,100,92,68,100,94,89,83,43,70,0,76,32,27,50,56,7,96,63,45,50,66,120.90983333333344,0.3101766666666666,0.40590583333333335,1.31416,3.697166666666667,3.7353816001396023,0.7954295341772806,1.6323629695472877,0.7160825
329,"Seneca, Alex",P,R,R,19,17,79,52,32,29,26,28,85,72,32,39,21,45,24,0,34,30,14,68,51,100,45,86,103.21725000000008,0.3833213333333335,0.48371749999999986,1.8631933333333324,1.6965800000000004,5.709913259658603,0.14202341949908526,-1.0661566927963246,0.8670388333333334
70,"Severino, Edinson",P,L,L,18,37,78,79,28,34,85,65,83,53,30,38,0,63,27,9,49,89,16,89,27,50,44,100,143.0963333333335,0.34862928571428553,0.4815207142857146,1.5402500000000003,2.2765499999999985,4.8095193914519845,0.7004449306826501,-0.24807298745821413,0.8301500000000002
191,"Shaw, Joey",P,R,R,20,15,82,60,38,33,64,79,58,40,27,62,10,53,0,59,69,39,33,89,32,28,6,97,93.64338333333339,0.3928873333333334,0.5527900000000003,1.9343083333333326,1.6963750000000004,5.56003617959426,0.004898439312865259,-1.079861125617565,0.9456773333333337
356,"Sherman, Vince",P,L,L,20,37,26,64,45,31,26,51,62,54,15,0,0,43,25,42,50,36,28,100,34,72,44,52,67.34400000000001,0.3799025000000001,0.4968033333333332,1.790823333333333,1.7417500000000001,5.7006197248379396,-0.9932771372575715,-0.7778867275344546,0.8767058333333333
249,"Shin, Vinny",P,L,L,21,20,89,32,58,31,28,28,84,51,37,33,0,49,69,14,23,46,0,79,56,26,25,66,110.36200000000007,0.41840000000000027,0.5131266666666668,2.0041000000000007,0.8786999999999991,6.565302111219926,-1.0243343101922786,-0.04698417496117994,0.9315266666666671
78,"Smart, Cory",P,L,L,22,18,79,87,53,49,13,65,66,60,33,55,6,62,22,44,34,99,33,84,50,61,48,94,98.85800000000005,0.3590919999999999,0.4768533333333334,1.5563916666666668,2.3880749999999993,4.69663483845289,0.6828478027556453,1.1633143988011168,0.8359453333333333
396,"Smith, Chad",P,R,R,19,70,15,78,35,21,0,41,64,44,59,0,0,38,44,42,46,76,28,35,36,74,46,60,64.696,0.3741140606060606,0.5896800000000001,1.7734,2.3338200000000002,5.644947180061478,-0.7510619147233848,-0.907632118122327,0.9637940606060607
365,"Smith, Glenn",P,L,L,22,13,77,44,39,23,50,38,55,70,25,37,0,42,0,28,6,8,2,90,26,82,44,42,100.54776666666676,0.4025200000000001,0.5384433333333335,1.9145833333333329,1.5315,5.905611295227918,-0.5313968072542303,-1.5698659861394004,0.9409633333333336
178,"Spencer, Larry",P,S,R,22,75,27,95,33,47,91,45,52,47,0,0,0,54,70,18,57,33,11,55,36,77,28,96,67.60366666666664,0.37570999999999993,0.5320499999999998,1.6414666666666669,3.183506666666668,4.834677424348453,-0.055779240208517704,-0.49451277659046683,0.9077599999999997
18,"Spooneybarger, Floyd",P,L,L,22,24,100,94,73,49,31,88,79,68,47,93,40,77,17,47,61,78,13,68,18,69,48,100,170.87033333333352,0.32960880952380933,0.4397046666666665,1.3946999999999996,2.523325,4.263114751570677,1.619174089131524,1.5277697546261708,0.7693134761904759
385,"Stang, Sean",P,R,R,21,17,49,72,18,17,14,45,61,58,46,12,0,40,8,21,47,74,18,95,20,37,27,100,99.84433333333341,0.38363333333333344,0.5644650000000005,1.804796666666667,2.380229999999999,5.814072519861518,-0.539276830691107,-1.4433517071761102,0.9480983333333339
240,"Starr, Malcolm",P,L,L,22,20,64,64,41,31,88,53,70,67,31,30,0,50,16,7,75,12,4,47,35,99,41,69,98.7548666666668,0.38493566666666673,0.511747,1.8084259523809514,2.0022222222222217,5.325281448084087,0.4743245538029349,-0.9799966038102587,0.8966826666666667
176,"Stilson, Courtney",P,R,R,19,18,51,78,30,50,22,77,70,73,42,52,30,54,31,16,35,54,1,99,12,52,24,79,81.328,0.36620880952380963,0.449095,1.6637833333333327,2.401243333333334,5.060826228918515,-0.07233015277135503,-0.742716704127997,0.8153038095238097
