Rank,Player,Pos,Bats,Throws,Age,Contact,Power,LH,RH,BattingEye,BaseRunning,Bunt,Push/Pull,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Durability,Health,Speed,Patience,Temper,Makeup,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
50,"Dirks, Tyson",SS,L,R,18,3,51,42,38,63,88,100,50,69,99,100,94,89,16,87,89,42,82,53,91,0.22017966443723078,0.2821707603985314,0.3192445892331542,480.9952053949237,984.3654439616948,0.981119999999999,52.01804722093997,64.89507905397407,-133.7452326312205,-3.8627570766092774,8.082460480560687,7.536044677130472,0.0,0.6014153496316856,0.0,16.033173513164122,5.063608250831764,-10.98357743579097
465,"Dorn, Glenn",DH,R,R,22,43,31,41,25,54,25,13,58,44,33,45,27,43,1,85,70,25,74,73,49,0.236494107353244,0.3009744893113103,0.30401527505234827,469.26753152906895,934.150222837925,0.8211499999999999,53.00504438409602,68.48204379732246,-55.01385535127193,-5.574832466668365,-1.1044115153363125,-0.9237597175217647,0.0,0.6049897643636586,0.0,15.642251050968966,-11.212365500455205,-5.75333609054187
275,"Drew, Merv",LF,R,R,20,20,10,67,32,25,71,74,46,53,88,59,54,47,0,85,86,81,70,49,81,0.22788435011397845,0.2702548732429674,0.25500105189787237,466.13644486293197,924.052775727585,0.8298566666666664,33.94496179057072,58.449738006028305,-112.97153270989601,3.416244419323743,1.3004484811451078,-1.2173652377602886,0.0,0.5252559251408397,0.0,15.537881495431066,-4.753357899833256,-10.077776759905774
302,"Dubler, Claude",LF,R,R,21,30,17,28,15,62,56,69,45,52,77,45,52,57,3,85,81,80,72,97,42,0.22019007503220756,0.2924784380183888,0.2615434145295259,455.243237237446,887.1459632497281,0.9141433333333329,41.95362012145828,59.4256550413772,-111.28449443183362,2.0478906709726483,-1.3166013328085557,-0.3705534172006935,0.0,0.5540218525479147,0.0,15.174774574581534,-4.563508041408067,-9.977769228591281
129,"Duensing, Ron",LF,L,R,19,63,39,53,57,55,43,52,22,61,59,54,47,55,8,94,53,40,70,100,42,0.260573142777401,0.32281800248021986,0.36063744607259784,548.2608194518834,1056.949143204838,0.9180416666666668,76.19431047495941,71.14296070619997,-38.63423538499732,-6.2620149589107195,1.3253465120013417,0.9722773989260648,0.0,0.6834554485528177,0.0,18.275360648396116,-5.436981189325299,-3.133108618102399
467,"Dugan, Tyler",1B,L,R,22,12,50,24,28,23,22,41,34,44,58,39,61,45,17,88,87,22,63,20,97,0.21748741823511025,0.2601750706724349,0.32476773269152426,428.10114629752934,913.2169589968398,0.7940200000000002,43.56660564516691,56.35432516864134,-86.45403743894289,-3.1191528571195963,-1.5042939460400302,-2.112697103301168,0.0,0.5849428033639592,0.0,14.270038209917644,-7.8293635030593265,-8.591842091093087
385,"Easley, Trace",DH,L,R,20,38,50,33,42,55,31,24,81,48,7,9,63,51,60,70,58,45,64,78,62,0.24473194704589948,0.310839074414799,0.372804904842018,390.5922352997586,740.3251854339615,0.8198099999999999,72.71839634741677,80.77384426414235,-20.87899375193379,-4.708286460821882,-0.28910034574595944,-4.994375475749281,-5.867217606638169,0.683643979256817,0.0,13.019741176658622,-8.88593329567512,-2.6656714768390164
363,"Eaton, Adam",RF,R,R,19,37,28,39,24,19,61,44,28,49,59,52,56,61,6,79,80,62,92,75,96,0.22220167501818006,0.2631158687426103,0.28688389874770537,430.89378674607724,865.5813511796296,0.8906699999999995,38.51500121223993,51.813166201143495,-132.06876910263253,-1.4246322831679088,-0.9219338546138256,-0.15721644836157406,0.0,0.5499997674903156,0.0,14.36312622486924,-4.452578966973403,-12.471728477785405
356,"Eichhorn, Marshall",DH,R,R,18,50,39,20,25,52,22,27,24,49,1,25,46,65,60,86,91,28,47,45,60,0.23139386820497077,0.2963908542794782,0.3121750669163801,439.7673352668062,915.8341615535319,0.9401699999999994,54.135097035316484,62.98001217415037,-54.43711381264707,-5.3259168060860205,-0.48846039201563485,-3.472865860938023,-2.482696172112693,0.6085659211958583,0.0,14.658911175560206,-10.992522515217289,-6.003994693215196
45,"Eiland, Banjo",RF,R,R,22,41,84,68,56,54,42,43,33,70,70,54,82,75,2,91,41,33,82,41,100,0.2551810370099243,0.31374046098327113,0.46603736632502346,540.2011197134852,1018.185784490779,0.9109833333333327,97.24797958781032,83.7675210020002,-10.103344198133742,-5.037091144574958,1.8524795429764147,1.4721869731382788,0.0,0.7797778273082946,0.0,18.00670399044951,-5.237581195940222,-0.0906226252124504
252,"Elbert, Clint",LF,R,R,18,28,11,30,38,36,66,69,49,54,85,60,54,51,0,100,59,82,92,28,62,0.22900647052305212,0.2806009325272261,0.25792821950086586,507.90949910040945,1015.3194275442511,0.8519274999999996,38.056006848339656,58.42656576771664,-126.86459074563416,2.6220854239244544,0.8969234362276307,1.5630164939835975,0.12186714461598885,0.5385291520280919,0.0,16.930316636680317,-5.222836561441621,-11.18483895596636
483,"Enright, Bert",DH,R,R,19,25,46,36,5,35,40,59,54,43,2,42,61,77,88,63,89,32,56,46,30,0.20951495371994222,0.2609071412426751,0.2961790175927354,315.50736831407994,697.1381341330707,0.9402599999999995,38.131117664096145,50.795624991419615,-120.02223622144442,-2.878019026257112,-0.40466375305481683,2.1589578016832727,2.086985001830987,0.5570861588354106,0.0,10.516912277135999,-8.367570197070464,-11.952851328480618
212,"Fasano, Christopher",1B,L,L,20,15,22,42,52,43,76,58,53,56,61,39,71,70,5,89,71,74,73,33,80,0.23609463910072354,0.2902655232147408,0.29492994278749185,475.1468544630334,914.5293037872761,0.9058599999999997,50.64582673046292,67.29818978449744,-71.36959053877088,3.6047025797438046,0.597309461677629,0.8449066105464029,-0.10018841246730023,0.5851954660022327,0.0,15.838228482101114,-7.840614744403945,-5.938769605412678
145,"Feliz, Marino",DH,R,R,20,35,75,34,29,82,49,28,49,60,64,19,67,63,0,100,64,3,36,87,75,0.2394546241507185,0.32242612135520804,0.4125401416919494,520.6647913828492,1007.914290484041,0.6349933333333331,85.24506027047077,81.63181077238958,12.46167481294229,-6.526353649306589,-0.7113080154371476,-2.344931079334723,-2.003749831847419,0.7349662630471574,0.0,17.355493046094974,-12.097736682764552,0.8918023039151732
267,"Ferrell, Jeff",RF,R,R,20,46,30,59,39,29,57,24,47,53,55,59,69,52,0,86,49,47,58,73,90,0.24357924799738329,0.2893094673156753,0.31671036843665473,477.36574377678335,918.975352678448,0.8955899999999999,54.1547529056484,60.99911037145461,-88.20800670451142,-5.289494795511677,0.3388155553379147,0.12937732644749622,0.0,0.6060198357523301,0.0,15.912191459226113,-4.727239468510535,-8.283219850565605
332,"Figaro, Luis",DH,R,R,20,35,34,33,25,49,47,43,8,50,48,62,30,51,1,90,90,36,71,72,63,0.22737613581577193,0.28654462778764545,0.2969709244850566,494.4114569472149,1009.6686707697809,0.8431599999999997,46.639142772932736,59.82345504632561,-84.1959339249639,-5.25960227348635,-1.1607792619607302,-0.4867893457787452,0.0,0.583515552272702,0.0,16.4803818982405,-12.118794059308069,-8.62565956701297
330,"Foster, Hooks",DH,R,R,19,45,52,43,41,63,17,6,71,50,9,16,55,60,52,70,76,33,67,78,53,0.24719590717335335,0.3177594999736765,0.3757611691413844,414.99152150470763,796.9629257190973,0.6127799999999999,76.24769898020217,80.23066268621083,-31.42621397901085,-4.903024948491782,-0.31990296512394895,-2.7219352213527657,-2.6322309510883546,0.6935206691150608,0.0,13.833050716823587,-9.56574156384376,-3.505856410265469
487,"Foxx, Frank",DH,S,R,21,12,63,37,20,62,40,9,45,43,40,26,40,31,8,73,99,4,88,80,70,0.22614877881083562,0.29451906484308865,0.3665069704883239,412.1860099323094,819.4892024695873,0.5478066666666664,62.209938473992715,72.45623385123615,-51.63704893557915,-4.0823824463929,-2.947194219086049,-2.155434091704188,-0.051252862359232536,0.6610260353314126,0.0,13.739533664410313,-9.836118685334554,-5.439767999049457
98,"Freeland, Justin",3B,S,R,21,56,47,59,61,40,73,45,67,64,61,60,75,63,3,79,92,57,47,23,43,0.2562010130877477,0.30662911836092177,0.37885564351374157,518.5608059763908,970.4960957150906,0.9518933333333329,75.1437340305934,70.67797890853497,-57.21521603725778,-2.078450054130401,0.7533936569272222,0.3189130783373628,0.0,0.6854847618746633,0.0,17.28536019921303,1.6640879556157249,-4.034139726182412
493,"Fujiwara, Dario",LF,R,R,22,13,11,27,16,39,55,43,33,43,71,54,54,47,19,74,76,65,58,79,71,0.2119926505242711,0.2671370644732487,0.22923992800294765,375.34547286015004,771.2361691966653,0.8769600000000001,25.052161790249137,52.317122748608455,-159.49104944251798,-0.9396258436940677,-1.584433118103284,-0.7919590509359429,0.0,0.4963769924761964,0.0,12.511515762005,-3.967264244838813,-15.388413196229543
36,"Gabriel, Fred",SS,R,R,22,47,76,26,33,44,46,79,42,71,100,78,94,84,5,96,75,42,50,38,100,0.22740800852896728,0.2826028665343341,0.40176023774022757,530.6051302105188,1070.0885586906224,0.8499219999999995,71.70875719928203,78.48711219837094,-74.78536140501227,-5.527896537938509,5.900171281231646,5.043977459786799,0.0,0.6843631042745617,0.0,17.68683767368396,5.504570775157523,-5.248914734638117
443,"Gabriel, Ivan",DH,S,R,22,29,35,37,20,43,45,23,44,45,15,18,64,51,48,79,89,36,80,57,42,0.2268114468797922,0.2854282142038497,0.3019142639577728,397.2727575264871,801.196756053716,0.6887099999999999,47.26585151289377,59.66126530275767,-88.63883620402946,-3.925416471490812,-1.5885700547088364,-6.184555857552898,-6.8827048919257185,0.5873424781616225,0.0,13.242425250882903,-9.616559143305919,-9.587415817801775
472,"Galloway, Nathan",DH,R,R,22,42,0,26,6,3,81,59,40,44,53,31,42,39,21,92,98,81,84,6,67,0.21113105502892554,0.24602769786476616,0.20666296596289926,435.2555970149115,908.2842060830444,0.6465308333333334,13.505214584460683,41.48154745142509,-213.46837008906707,5.086453057166917,-6.566025051257508,-5.40891108587292,3.2181677686938523,0.45269066382766543,0.0,14.508519900497049,-10.901902336387707,-21.184410127900467
227,"Gibbons, Sidney",1B,L,L,22,42,35,27,22,42,64,60,18,55,68,69,38,57,4,89,88,65,72,100,36,0.22269047443305745,0.27811205083778023,0.3014172826103667,497.82784192077816,1007.0110263545066,0.7677099999999999,45.8133768978228,59.06439463998478,-121.87374622785596,-1.0009502909200092,-1.1646338702112196,0.4526710171758357,0.0,0.5795293334481469,0.0,16.594261397359272,-8.633496453656607,-11.536519708248422
39,"Gibson, Alvin",RF,R,R,19,39,94,56,40,60,65,24,16,71,76,48,66,61,22,96,81,30,52,65,59,0.24344769137123173,0.3067220759658427,0.4700303045749825,554.6114853043109,1086.0137784760445,0.9186799999999998,93.5781819536865,89.76190198241032,1.8664000584337337,-4.941596645736846,2.179942321331444,1.582275493729844,0.0,0.7767523805408252,0.0,18.4870495101437,-5.586490630020805,1.1497727485057725
196,"Gibson, Sean",1B,R,R,18,40,43,50,42,41,49,71,36,57,45,39,62,41,8,87,92,51,74,13,66,0.24419312708441054,0.29840825043277586,0.3536018790676255,501.91507817432284,964.804182106629,0.8777599999999999,64.1229811976596,66.22358000060456,-63.30970965283596,-4.66909819965402,0.054010036203244835,0.15286549116256717,0.0,0.6520101295004014,0.0,16.730502605810763,-8.271640793095242,-5.98359210297005
111,"Gil, Bralin",2B,S,R,22,48,53,56,48,44,76,64,24,63,70,71,61,55,20,71,72,73,79,53,59,0.2463097473635025,0.29941665275343826,0.38478499967308066,477.2286940552294,896.6603536326438,0.9455873333333329,72.98043450514574,81.26248372447927,-35.240373316624286,3.297151809711345,0.9057408037571825,0.40563404078078086,0.0,0.6842016524265189,0.0,15.907623135174314,1.5374834595895814,-1.420377361897195
452,"Gomez, Kiké",LF,R,R,19,34,7,33,20,2,55,46,34,45,75,59,43,55,19,82,66,82,80,38,94,0.21339370823757692,0.24403346031177858,0.22767248445849406,409.20990186277777,864.4872744530439,0.8585250000000001,19.288694970943233,43.43770609022334,-193.395531481406,2.2830489255718365,-2.13408145351505,-0.9213054010458938,0.6910871370134255,0.4717059447702726,0.0,13.640330062092591,-4.44695100027286,-18.428435703056962
108,"Gonzales, Buddy",SS,R,R,18,40,48,48,31,46,89,38,26,63,71,74,71,80,10,72,78,88,66,70,75,0.22944753711102406,0.28529359894326745,0.35046428532137375,463.0526253245771,871.742704782635,0.8919100000000002,61.309087045542164,77.99438314663652,-48.29613265661137,7.443798516362407,-0.028430297435906648,-1.0378003640702063,0.0,0.6357578842646412,0.0,15.435087510819237,4.4842731727501794,-2.214428392218678
188,"Gonzalez, Alberto",1B,R,R,18,21,92,38,37,48,22,32,30,57,62,33,55,37,0,94,70,40,77,80,48,0.23575865841887833,0.29369281059660945,0.4677237300826049,525.1849617464468,1022.1941179893911,0.6512366666666667,86.7516501338037,89.25736961789886,14.171971685941603,-3.598898025222523,0.9559405651966363,0.2388674365356734,0.0,0.7614165406792144,0.0,17.506165391548226,-8.763666992364463,1.9708867046794838
115,"Gonzalez, Alex",2B,R,R,21,82,0,50,41,43,70,97,74,62,73,73,48,54,5,78,100,90,60,57,46,0.24937970164578324,0.3068774652998053,0.25839960380933175,511.9918278027326,972.2074748948216,0.9147299999999998,48.522940922172474,64.34111275764296,-101.43945482142793,4.595069999708562,1.3065467246054676,1.2632912664866704,0.0,0.5652770691091371,0.0,17.066394260091087,1.667022419229804,-7.745456711649796
104,"Goulet, Scooter",DH,R,R,22,59,80,68,51,46,30,27,30,63,46,26,35,27,3,86,82,42,62,0,98,0.26249310014249416,0.31894128495652885,0.4777678951873111,555.2730213198811,1036.7479611970484,0.49229999999999996,98.92213798668722,91.6721999930485,0.0901260022969731,-6.637140902766064,0.1541025771284023,-0.8346619611258574,-0.36606731380263113,0.79670918014384,0.0,18.509100710662704,-12.44381983604139,-0.13267919795360533
68,"Grabow, Junior",2B,R,R,18,35,58,50,37,60,54,54,20,67,92,74,54,57,15,84,89,60,60,12,75,0.23542184492068594,0.2993369797555555,0.37561457174680146,513.6279904674739,1013.428956458345,0.8331949999999995,70.08800112763906,78.4118015420774,-40.1761191591497,-2.2295237940044554,3.8283647195978827,2.710809623873642,0.0,0.674951551502357,0.0,17.120933015582462,1.7377039719793297,-2.1000746328456055
445,"Green, Moe",LF,L,R,18,27,55,14,34,21,30,35,19,45,51,58,54,66,10,89,81,4,42,6,39,0.21970678904592073,0.2593097471640074,0.33010772397389354,447.50987110100687,970.1443047896028,0.8375599999999999,45.61026713967343,55.69298730581875,-81.5415607602927,-2.6468731236974583,-1.0099738410172527,0.24872542880976237,0.0,0.589417471137901,0.0,14.916995703366895,-4.99045424274487,-7.459767222034941
298,"Green, Toby",LF,L,L,18,40,42,0,31,33,80,85,82,52,65,65,51,40,10,84,33,78,74,17,45,0.22553545923742624,0.27633914609032434,0.3320363016972084,452.84363146685064,883.3004567325115,0.6384659999999999,51.13935718131737,59.86763379982048,-95.33366687771343,4.541743639200833,0.2536720989128208,0.21531883156784493,0.0,0.6083754477875327,0.0,15.094787715561688,-4.543726629282467,-8.065753017066932
300,"Griffey, Rob",LF,L,L,20,46,32,16,25,43,65,76,37,52,68,61,49,51,0,76,75,71,61,64,61,0.22544661994840098,0.28360370654028516,0.3041055828439671,446.2247799532488,867.2843276355416,0.8419250000000001,48.13766036176143,66.98983763512142,-81.323483894146,0.5915990994375814,-0.5258218354354308,-0.46933879210038243,0.0,0.5877092893842523,0.0,14.874159331774962,-4.461339133927683,-7.134744164372629
74,"Griffin, Brian",3B,R,R,21,44,52,62,47,50,56,29,45,66,54,77,64,73,25,87,88,47,98,100,70,0.24482513873096715,0.3002875103718299,0.36500331435639144,526.1628685351461,1042.0520603395998,0.9475166666666659,69.19293864181286,72.70424169785473,-36.81060238145159,-4.8044803145894885,1.0058183601346777,0.4631181358050428,0.0,0.6652908247282213,0.0,17.53876228450487,1.7867833682091905,-2.199878899287029
48,"Griffin, Freddy",DH,R,R,18,75,90,56,82,65,46,20,53,69,0,13,65,56,51,81,55,37,88,18,33,0.2858514041685333,0.35361955561973263,0.528967437004317,541.6707677133381,969.5037586912513,0.62069,124.25341058539247,109.65691368545934,66.772538665682,-6.51298329060933,0.23975561738321055,-1.9562585296999797,-2.7301083520243825,0.8825869926240497,0.0,18.05569225711127,-11.636704922563029,6.5233416386046885
152,"Gross, L.J.",2B,R,R,18,55,24,41,31,63,92,75,37,59,73,72,45,64,2,67,95,65,78,30,85,0.23637126883474602,0.30509101105906533,0.2920344854200111,454.249742500484,859.0353284217417,0.8423549999999999,53.849947661678506,70.65391254425619,-61.81808789471269,3.411513000141747,0.6610255534316465,-0.07665572086403069,0.0,0.5971254964790764,0.0,15.141658083349467,1.472968670133302,-4.219925337672955
388,"Guillen, Jose",1B,R,R,21,17,30,29,26,40,63,53,59,48,53,42,54,40,23,86,81,54,61,10,70,0.2226427281293875,0.2771461776763753,0.2887900342598179,437.1784909488633,885.0147855952382,0.89601,41.16166337840745,55.852660356892656,-95.26532509301606,-2.6703764245072326,-0.9929595288184633,-0.5047521843080719,0.0,0.5659362119361933,0.0,14.57261636496211,-7.587575322318572,-9.217766477724814
454,"Guillen, Matty",LF,R,R,20,9,0,18,37,38,56,95,51,45,68,57,46,44,2,80,100,85,76,5,61,0.2191465008718753,0.2720574726206311,0.2184770952475637,432.18862109817564,873.0432403367013,0.8150599999999999,24.730212165792672,41.34813633030223,-126.49654393425067,2.017045060475872,0.34080996084796106,-1.5650219281775375,0.0,0.4905345678681948,0.0,14.406287369939188,-4.490963170456283,-11.704630534186506
448,"Hall, Gerald",3B,R,R,22,9,16,30,18,42,78,69,38,45,78,58,81,68,23,72,71,31,87,75,84,0.211022863483373,0.2664042676027458,0.22460933336363773,344.79936254024506,723.0974314864725,0.8180899999999994,24.547513777907206,47.71312212858019,-187.32055222244333,-3.454110216002164,-0.48873201682386913,-0.4136087624795871,0.0,0.4910136009663836,0.0,11.493312084674836,1.2398789977477236,-17.986439593532047
482,"Hansen, Pep",C,S,R,18,63,2,71,7,17,12,82,50,43,7,31,73,72,90,74,93,8,85,12,24,0.22817367924118165,0.27095327400039,0.2033747636095129,339.95261856447905,763.7520324485376,0.9715499999999997,23.11644506261704,35.04123244759345,-184.559503897831,-6.176363642959725,-2.275312214001795,2.0500528426287112,2.1705427926524616,0.4743280376099029,7.241159529511685,11.331753952149302,3.9287655990151116,-16.74965439315245
343,"Harris, Ben",1B,R,R,18,29,28,55,17,55,83,41,43,50,57,38,54,60,11,73,69,52,58,67,79,0.22763247520795798,0.2925241547601688,0.29124878329720394,408.1976335057989,776.2543399520218,0.9075399999999995,48.661930320486626,64.66200880734168,-84.49909212265928,-2.780784899582837,-0.1662234654405083,-0.38679897921960166,0.0,0.5837729380573727,0.0,13.60658778352663,-6.6551298006860575,-8.135265144632752
132,"Harvey, Archie",SS,R,R,21,44,15,33,22,54,63,39,29,61,88,68,77,82,32,92,92,55,47,76,59,0.22229300108781697,0.28678318353434235,0.23971006922134855,470.5549753382802,976.9000052530318,0.8549174999999998,37.02369007915744,47.57089093989344,-133.39299797352209,-3.6290539016821777,1.484456848780761,2.1734358704686896,0.0,0.5264932527556909,0.0,15.685165844609338,5.025205788338642,-11.503962993609978
339,"Hatley, Derek",DH,L,L,20,43,44,33,19,37,50,19,29,50,46,30,46,48,13,94,99,37,78,87,28,0.22675177851454728,0.28111748959428823,0.3259208620531891,489.3254531538114,993.6885835379362,0.7380399999999996,51.58165012491421,58.23669432521866,-98.3027709268271,-5.077026542270707,-2.1600335872418466,-2.313695609477623,0.0,0.6070383516474773,0.0,16.31084843846038,-11.9269891714087,-10.210970780903509
485,"Hawkins, Wil",C,R,R,18,16,19,22,19,54,53,74,21,43,16,35,62,77,86,69,79,25,71,33,79,0.21488346164634023,0.2791972783348182,0.2321384313760956,313.9662367589772,695.8977816877887,0.9023899999999998,30.34133192954372,52.21420374249028,-89.10670626381756,-3.472692077023677,-1.3729473313075171,0.6559587705751878,1.3016094745731908,0.5113357097109138,5.74100279861645,10.46554122529924,3.5797210992170205,-7.270686437056613
87,"Hayes, Adam",DH,L,L,21,32,66,59,38,65,26,72,28,65,63,27,63,67,0,88,87,79,99,72,54,0.24158818601402238,0.3122796301061232,0.42123325448333226,531.7905269470066,987.4509330261499,0.6266366666666664,85.97241086174522,86.93719761065947,-12.479640920593685,0.24183781854444608,0.8779901139418996,-1.1267037944960476,-0.7837905839750234,0.7335128845894554,0.0,17.726350898233555,-11.852120252371483,-0.7549429314778753
318,"Hayes, Posiedon",1B,R,R,20,33,27,31,19,46,59,48,38,51,58,38,69,64,0,96,86,34,45,67,92,0.22326712109906105,0.28367305725116254,0.2740982280250954,474.18910817895085,956.1755369864404,0.8469466666666663,41.70767050928456,60.35820065939841,-96.48525311749174,-4.2708953575201125,-1.3238517287877005,-1.431270907168322,0.0,0.557771285276258,0.0,15.806303605965029,-8.19766406881379,-9.532569817474213
110,"Henry, Vince",LF,R,R,18,35,15,62,43,49,62,82,68,63,79,85,42,57,23,82,97,92,78,25,63,0.237487365948797,0.29354031526761104,0.2768367449328909,505.8151331245899,1003.510143045336,0.8989699999999995,47.139529746251846,71.41907231342772,-81.5489734220365,4.634276687942964,1.3142294301055704,1.9043235181098728,0.0,0.5703770602005019,0.0,16.86050443748633,-5.1620892131961735,-6.3811952408956145
119,"Hensley, Alan",1B,R,R,22,78,23,14,41,37,76,57,55,62,62,48,34,43,17,93,96,91,70,7,73,0.24283362903331646,0.2981435275959645,0.31102124400263925,543.6573966145515,1061.7348395492882,0.8636479999999996,55.92963456571355,71.1128648880206,-96.49791185045332,7.62479594036838,2.0491653289280096,0.23577944009797092,0.0,0.6091647715986037,0.0,18.12191322048505,-9.102664948124898,-8.024685724655056
334,"Heredia, Jordan",RF,R,R,19,42,10,32,23,33,64,29,57,50,56,44,64,55,19,90,90,54,66,67,80,0.22560177555444677,0.2777295954639471,0.23961734930047798,452.89768392499536,921.0352862253785,0.8891899999999999,32.29828249866163,48.13802895400529,-156.41085116714586,-4.085761725281891,-0.9828836300745086,-0.4352830555264548,0.0,0.5173469447644251,0.0,15.096589464166513,-4.737835834492688,-15.176226571513874
28,"Hodges, P.J.",RF,R,R,22,73,74,66,44,58,47,46,41,72,72,51,60,63,5,91,47,54,68,73,77,0.2591896294418243,0.3241852710148556,0.454098286766179,565.9200634565204,1051.1780529487878,0.9530200000000001,98.12085042637095,89.07669078324547,5.418010141238301,-4.526152268291856,2.2591966902321006,1.7194725798345116,0.0,0.7782835577810346,0.0,18.86400211521735,-5.407294511053435,1.619493240012551
154,"Howell, Jerry",SS,L,R,20,43,52,37,6,31,66,51,44,59,77,73,88,92,12,78,57,67,20,20,85,0.2116355146937422,0.2610086452407248,0.3282623083915197,424.1440379023552,842.6842559035867,0.900941666666666,48.195290703901755,54.178010130243266,-101.57158061725205,-0.1584483775237595,-0.8317982124925855,0.04834145895754931,0.0,0.5892709536322445,0.0,14.138134596745173,4.3347955550596025,-8.386588307525852
303,"Huff, Mark",RF,L,L,22,39,49,29,46,32,84,24,42,52,62,46,61,61,10,69,100,41,48,77,59,0.23435269069647024,0.2812804131881324,0.35035084190694105,428.19839464873075,838.8375041913241,0.8967199999999995,58.62600534280549,66.61626255783695,-63.47924076242394,-4.715205813522405,1.4905076941150903,1.1957968080104056,0.0,0.6316312550950735,0.0,14.273279821624358,-4.315007737609692,-5.749084346171724
406,"Hull, Dwight",LF,R,R,21,22,47,32,18,37,33,0,51,47,49,60,65,54,3,80,73,51,67,58,62,0.2185092220277858,0.27092962637135143,0.32556183454734977,434.47486824169755,866.967149168253,0.9064866666666663,47.66791595232693,60.708137881146186,-103.9744668264525,-3.280307122300933,-2.0657524710329835,-1.136358962388804,0.0,0.5964914609187012,0.0,14.482495608056585,-4.45970755744986,-9.914519057540168
163,"Jacobs, Farmer",LF,R,R,21,47,29,46,56,35,61,62,52,58,48,55,62,57,1,85,81,70,61,58,53,0.24883786548029108,0.2977419496063544,0.3288035602926093,511.1239664060995,972.5547004565597,0.9611399999999993,60.38178613053655,64.6603877514296,-81.8313717750698,-0.07789626534590458,0.46507063138866117,0.2916869694454264,0.0,0.6265455098989637,0.0,17.03746554686998,-5.002853397410287,-7.013248748168337
446,"James, Stefen",LF,R,R,21,14,39,21,27,41,21,0,37,45,47,58,65,54,0,100,47,51,89,57,31,0.22144468785631016,0.27650183215354845,0.30889362646699947,485.50938520021737,984.0278935916722,0.8016749999999998,46.017090280475294,55.60818913367566,-86.78946614486739,-4.10988930821807,-3.323207543595506,-0.5559491177367655,0.1162650969656806,0.5853954586205479,0.0,16.183646173340577,-5.061871880615598,-8.096794939783633
320,"Javier, Rubby",LF,S,L,19,46,0,13,2,39,75,83,55,51,68,55,46,45,6,100,91,89,61,25,64,0.21203551029617634,0.27121898177243015,0.20513787297264366,492.91346306167543,1000.8516805749387,0.9146100000000003,21.19729246733963,51.27394357113033,-201.5037495183815,7.74833812066877,-3.0840306118578074,-2.6096668182216627,0.05444077778752124,0.47635685474507383,0.0,16.430448768722513,-5.148413994727051,-18.654470236683103
17,"Johnson, Jose",RF,R,R,18,65,73,84,60,63,40,35,5,76,55,50,58,57,8,84,75,91,75,46,68,0.26987491012774895,0.33593437316912217,0.47998380100888416,592.7156849876046,1058.3271827548742,0.9452999999999999,108.11320001107428,104.60528096056069,10.268833182012234,2.7653058328754963,1.1451135826407095,1.0442382215010941,0.0,0.8159181741780064,0.0,19.757189499586822,-5.444069870138241,2.86157134337804
133,"Johnson, Sammy",RF,L,L,22,41,91,19,37,72,73,10,30,61,65,48,57,57,8,77,70,29,60,81,59,0.23799015324916287,0.31172997647257794,0.4578256808663397,481.7856837939471,912.3246482294053,0.9580299999999999,91.14933566882296,87.87501174260197,-2.7432226398568176,-4.605149880870416,1.4567735602695928,1.4737800925290094,0.0,0.7695556573389176,0.0,16.05952279313157,-4.693028025871426,0.553527361672866
403,"Judge, Sean",C,R,R,22,36,34,42,34,70,48,0,55,47,6,24,67,60,44,64,71,42,87,76,69,0.24226759431031705,0.3177775142660938,0.32344657524919895,380.458019872196,701.9629324488342,0.7205600000000003,63.86153627180514,62.374039343717214,-53.96806772316042,-4.831352034061138,-0.467301836376916,-1.9478899980637585,-2.308548268741816,0.6412240895152928,-3.284068803728422,12.681933995739866,3.6109204344075834,-4.811553024761438
16,"Juengel, Francis",CF,L,L,18,73,48,64,52,77,72,88,32,76,86,76,53,56,11,79,94,71,0,68,88,0.2616791504491062,0.33737654466756267,0.3898774860726429,562.1413867734373,1039.3080590814352,0.9776600000000002,87.58305195759071,83.18889372627497,-34.084236713487634,1.1941761240156337,2.3435594564089093,2.2156738680189165,0.0,0.7272540307402056,0.0,18.738046225781243,1.7820782906060273,-1.023445360294708
77,"Julio, Donaldo",SS,R,R,19,54,19,66,17,50,60,69,23,66,68,79,85,79,0,100,63,92,100,58,14,0.23327446565212062,0.29495958744449574,0.2798785827518569,547.5746776908636,1046.2208869569004,0.9096599999999995,49.327946065976484,70.76052657281868,-75.39416857603054,2.681413241232214,-0.5575589247527816,-0.3504771467884031,0.028198420412850495,0.5748381701963526,0.0,18.25248925636212,5.381794685992285,-4.98193044704771
65,"Kazmir, Brett",C,R,R,21,69,37,82,41,69,71,33,50,67,15,26,72,82,69,80,90,42,71,31,52,0.2599722726454759,0.33268224558082343,0.3479472411711172,479.74478165991604,906.6437006425112,0.98137,77.68737347464098,65.61543148588645,-47.702935265375665,-6.5932862773323935,-0.04606625338667462,1.3366397536385786,0.8792514070057436,0.6806294867519407,2.73529093895343,15.991492721997203,4.663805044457362,-2.980250870906432
