Player,Lvl,Frn,Pos,%,Age,Durability,Health,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,$,team,teamid,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
Brian Rivera,ML,DOV,P,100,30,90,72,49,87,57,64,90,52,90,76,0,0,0,$0  0,Dover Dreadnought,2810,77.06072619047619,0.3218974761904763,0.421780333333333,1.379709999999999,2.6725561904761905,4.178708891005427,0.05824388712564831,0.7020893390270098,0.7436778095238092
Bruce Harbin,RL,DOV,P,100,21,24,64,62,21,30,41,75,68,72,52,33,39,26,$8K  7650,Dover Dreadnought,2810,96.28200000000007,0.4283900000000002,0.5032633333333334,2.1127833333333355,0.8370999999999996,6.88700296786632,-1.4816598756783064,-2.238097729239624,0.9316533333333337
Buck Ellenwood,RL,DOV,P,100,19,24,86,67,48,17,21,65,38,51,43,29,28,13,$8K  7650,Dover Dreadnought,2810,118.2355000000001,0.36928599999999995,0.614405,2.024566666666667,2.057766666666666,5.731674164421586,-0.31891942900156367,-4.173810421783095,0.9836909999999999
Clarence Hoffman,AA,DOV,P,100,25,66,78,22,68,38,30,51,42,64,51,29,0,0,$38K  37500,Dover Dreadnought,2810,69.9615,0.3841510000000001,0.5500600000000001,1.7743999999999982,1.9417500000000003,5.616586808534219,-0.9114959369236968,-1.309310858540676,0.9342110000000001
Clark Allen,RL,DOV,P,100,22,73,84,19,32,17,18,47,57,53,46,28,0,0,$8K  7650,Dover Dreadnought,2810,59.21116666666664,0.43248,0.5944100000000002,2.165200000000002,0.8900499999999991,6.984721508282025,0.04806823843663491,-2.4193570866226866,1.0268900000000003
Damon Nilsson,RL,DOV,P,100,20,33,57,26,59,28,26,32,25,55,47,28,32,19,$8K  7650,Dover Dreadnought,2810,60.14399999999998,0.3772888333333336,0.5844399999999998,1.9496633333333324,1.9177790476190484,5.533776881849051,0.406320621832384,-2.0240776768827025,0.9617288333333334
Darrell Woodson,ML,DOV,P,100,28,30,86,74,90,56,70,35,82,86,74,62,68,63,$3.3M  3350000,Dover Dreadnought,2810,101.18973015873021,0.3111301666666669,0.3726683333333337,1.2357333333333322,2.7495666666666723,3.673019017662233,0.811473433305197,2.0670701709472388,0.6837985000000006
Darren Petkovsek,RL,DOV,P,100,22,30,71,75,27,25,20,69,36,66,48,35,35,16,$8K  7650,Dover Dreadnought,2810,115.62517857142862,0.43181000000000025,0.5778600000000003,2.1990500000000024,0.8875333333333328,7.148175628245506,-1.3819306627767505,-4.461122312241793,1.0096700000000005
Daryl Franco,AA,DOV,P,100,24,67,57,48,85,57,46,31,48,78,66,56,0,0,$38K  37500,Dover Dreadnought,2810,73.67416666666665,0.3390399999999999,0.4599866666666669,1.4793666666666652,2.2079900000000006,4.781143283706598,-0.07453611671942699,-0.1706172277306925,0.7990266666666668
Dellin Margot,HiA,DOV,P,100,23,18,52,83,50,19,22,44,64,60,59,26,27,0,$27K  26250,Dover Dreadnought,2810,97.43395000000005,0.3704899999999999,0.5640549999999999,1.8851166666666668,1.7072500000000006,5.6747476136056125,-0.34286525306936666,-4.683442471763717,0.9345449999999997
Don Lee,ML,DOV,P,100,40,63,59,22,76,60,68,53,72,73,71,0,0,0,$5.0M  5000000,Dover Dreadnought,2810,64.14316666666663,0.3352637142857142,0.46981999999999985,1.407960714285714,2.038566666666666,4.920805243092566,-0.1282782169389008,-0.26311304267363755,0.8050837142857141
Dwayne Morton,HiA,DOV,P,100,25,79,79,25,79,37,53,32,56,85,76,0,0,0,$27K  26250,Dover Dreadnought,2810,58.06809722222222,0.3387545757575757,0.4137775000000001,1.4662970238095243,2.1355666666666657,4.643463979004684,-0.2005111276121962,-0.3701932060192849,0.7525320757575757
Enny Cortazar,AA,DOV,P,100,25,21,68,93,71,19,27,30,33,62,59,54,29,0,$38K  37500,Dover Dreadnought,2810,130.71591666666683,0.3697387857142857,0.54158,1.7630999999999988,2.2126799999999984,5.198940676048444,-0.06083111754938151,-1.8989293641023752,0.9113187857142857
Enrique Altuve,ML,DOV,P,100,24,24,89,89,85,50,71,40,50,86,80,42,80,56,$343K  343000,Dover Dreadnought,2810,170.34577777777795,0.33250099999999994,0.43004316666666687,1.4300622222222221,2.291827619047619,4.546591381094844,0.8893342180414942,1.408856718132399,0.7625441666666668
Eric Salcedo,HiA,DOV,P,100,24,24,66,86,45,36,52,35,55,81,60,32,52,28,$27K  26250,Dover Dreadnought,2810,119.01091666666674,0.37573124999999974,0.46567000000000003,1.7429633333333328,1.351,5.711582819157724,-0.36858544023823336,-0.3075285752658554,0.8414012499999998
F.P. Lennerton,RL,DOV,P,100,20,52,92,21,61,24,27,82,66,61,41,0,0,0,$8K  7650,Dover Dreadnought,2810,64.80066666666667,0.37661200000000006,0.5841099999999999,1.9128433333333326,2.1298333333333335,5.260212271733826,-0.7938879084676798,-1.8474566064574451,0.960722
Gavin Pillar,HiA,DOV,P,100,23,68,90,30,60,19,14,80,0,57,54,38,0,0,$27K  26250,Dover Dreadnought,2810,72.92099999999996,0.37323833333333334,0.5810100000000004,1.9596866666666666,2.145023333333333,5.681940194345561,-0.5122110605941345,-2.265174159503304,0.9542483333333337
George Hollandsworth,AA,DOV,P,100,24,26,94,82,75,49,36,84,42,75,53,35,41,0,$38K  37500,Dover Dreadnought,2810,119.49416666666677,0.370899,0.4923100000000001,1.706324999999999,1.8028150000000007,5.113007753376912,0.1777475771488058,-0.31107824659034194,0.8632090000000001
Gorkys Martinez,HiA,DOV,P,100,25,63,92,16,25,41,40,87,78,77,46,0,0,0,$27K  26250,Dover Dreadnought,2810,58.4565,0.42706000000000005,0.5081800000000001,2.0961000000000016,1.0237833333333324,6.429248825309014,-0.4096666065786536,-1.1988315889979106,0.9352400000000001
Granden Orlando,HiA,DOV,P,100,23,21,92,85,56,38,44,90,78,73,66,39,0,0,$27K  26250,Dover Dreadnought,2810,124.06640000000012,0.37436273809523807,0.49876333333333356,1.6982583333333332,1.681466666666666,5.402271090181979,-0.009602228514320908,-2.1661458380726235,0.8731260714285716
Harold Sabathia,ML,DOV,P,100,35,23,71,88,85,80,67,39,82,81,69,39,49,0,$6.0M  6000000,Dover Dreadnought,2810,193.50600000000003,0.3237325000000005,0.4099500000000006,1.3617699999999981,2.144671666666669,4.229314502730171,1.2237453529335525,2.1973363569109905,0.7336825000000011
Harry Chace,AA,DOV,P,100,25,73,91,27,52,29,36,40,43,67,54,33,0,0,$38K  37500,Dover Dreadnought,2810,71.81999999999996,0.3819433333333334,0.49870000000000003,1.8749166666666657,1.830767857142857,5.131701198970875,-0.43141955731701104,-2.03577944999695,0.8806433333333334
Harry Rodriguez,AA,DOV,P,100,22,36,99,31,81,74,59,86,60,80,72,47,57,38,$38K  37500,Dover Dreadnought,2810,72.05052857142857,0.3271397142857145,0.420948833333333,1.3943866666666667,2.6495726190476176,4.203944967594949,0.1557837266171331,0.2533473974965735,0.7480885476190475
Hisashi Okajima,LoA,DOV,P,100,22,34,73,83,27,20,28,79,67,59,48,34,34,27,$27K  26250,Dover Dreadnought,2810,123.33516666666672,0.4283100000000003,0.5693199999999998,2.1220000000000017,0.9479333333333332,7.036146133546129,-1.2717333108186069,-3.946641021192323,0.9976300000000001
J.C. Sterns,ML,DOV,P,100,31,44,87,20,89,69,56,89,55,80,67,61,0,0,$343K  343000,Dover Dreadnought,2810,51.733166666666655,0.3361406666666666,0.45915166666666685,1.4388499999999984,2.7876489743589747,4.131849553202733,0.15234599667996462,0.4452940111724319,0.7952923333333335
Jack Gennett,LoA,DOV,P,100,22,30,95,82,60,18,24,83,30,58,45,30,0,0,$27K  26250,Dover Dreadnought,2810,119.68250000000006,0.3849700000000001,0.5993900000000001,1.9581333333333324,2.062633333333333,5.571037740269016,-0.12749832077419687,-4.142821740385588,0.9843600000000001
Jeff Figueroa,HiA,DOV,P,100,25,30,88,73,53,37,39,40,40,63,61,49,38,0,$27K  26250,Dover Dreadnought,2810,112.74200000000008,0.3694866666666667,0.4877583333333335,1.6839716666666664,1.6676600000000001,5.287837710436403,-0.15756342731066358,-2.104336393991066,0.8572450000000003
Jin Ho Suzuki,HiA,DOV,P,100,22,58,99,28,41,62,71,90,86,84,65,39,0,0,$27K  26250,Dover Dreadnought,2810,68.04126666666664,0.3753106666666664,0.4450274999999998,1.6094178571428575,1.3876238888888894,5.149694562400352,-0.38030834638201744,-0.5475396068326599,0.8203381666666663
Jody Aldred,LoA,DOV,P,100,22,21,94,61,56,22,26,28,81,71,57,41,31,0,$27K  26250,Dover Dreadnought,2810,100.19150000000008,0.384865,0.5540419999999998,1.920481666666665,1.4670154761904761,5.395419423202683,-0.17850204302095932,-3.7060601709590046,0.9389069999999998
Kazuhiro Koh,HiA,DOV,P,100,25,76,90,32,47,17,21,71,45,59,57,0,0,0,$27K  26250,Dover Dreadnought,2810,103.55214285714294,0.394875238095238,0.5862,2.0059100000000005,1.929366666666667,5.723931483532709,-0.5466306342939521,-1.8444773557962864,0.9810752380952381
Magglio Rosado,RL,DOV,P,100,20,26,38,53,66,24,22,72,64,65,41,19,29,17,$8K  7650,Dover Dreadnought,2810,87.32366666666671,0.3974408333333334,0.6130466666666667,2.0533949999999974,1.9745316666666661,5.866860967029672,0.12038099383667716,-2.435397685618318,1.0104875000000002
Manuel Nesbitt,RL,DOV,P,100,19,66,69,23,58,42,34,44,64,70,46,0,0,0,$8K  7650,Dover Dreadnought,2810,66.02008333333335,0.3599816666666667,0.5482899999999996,1.7319500000000003,1.842156666666667,5.267211956676583,-0.4671477014358319,-1.309115843875384,0.9082716666666664
Matthew Eickhoff,RL,DOV,P,100,22,60,80,17,57,17,24,37,38,56,44,0,0,0,$8K  7650,Dover Dreadnought,2810,61.98399999999999,0.3773585,0.5905200000000002,1.8996599999999983,2.1061166666666673,5.405097120217532,-0.5856088065863418,-2.57463707723621,0.9678785000000001
Miguel Tavarez,AA,DOV,P,100,25,29,73,65,55,30,44,50,86,69,45,50,35,32,$38K  37500,Dover Dreadnought,2810,103.98062222222232,0.3736483333333334,0.47517000000000026,1.7908833333333334,1.7076966666666664,5.501156048818114,-0.06187437448382028,-2.1180472526836307,0.8488183333333337
Morgan Womack,ML,DOV,P,100,26,80,82,19,88,52,67,86,56,88,88,0,0,0,$0  0,Dover Dreadnought,2810,54.68329999999998,0.317478,0.3890503333333332,1.3303499999999995,2.8171833333333343,3.8322728495029565,0.28478335393005916,0.8175898118060829,0.7065283333333332
Nefi Arguelles,ML,DOV,P,100,29,21,82,74,87,52,58,74,79,80,63,59,50,0,$343K  343000,Dover Dreadnought,2810,133.7603357142858,0.335158,0.4473070000000003,1.4739000000000007,2.5655200000000002,4.271264580056784,0.514033740719912,0.4620515695076349,0.7824650000000003
Otis Matthews,HiA,DOV,P,100,24,85,80,33,30,24,25,71,29,62,50,0,0,0,$27K  26250,Dover Dreadnought,2810,108.2990333333334,0.43376000000000003,0.5729700000000002,2.1877000000000018,1.0003818181818178,6.9619199033295445,-0.799721712867653,-2.5770789536523036,1.0067300000000001
Paolo Garces,ML,DOV,P,100,31,31,83,70,93,70,81,78,38,74,80,58,40,0,$10.8M  10750000,Dover Dreadnought,2810,100.98200000000018,0.2677575000000003,0.354901666666667,0.9641500000000017,4.083650000000005,3.380788851570105,1.2663955710435453,3.1301997937115402,0.6226591666666673
Perry Richard,LoA,DOV,P,100,21,32,33,65,63,43,32,37,47,68,50,38,41,16,$27K  26250,Dover Dreadnought,2810,109.07050000000012,0.38404266666666664,0.5329875,1.8193033333333333,1.568129166666667,5.55325655132378,-0.3002311667466522,-2.203964837945966,0.9170301666666666
Placido Guerrero,LoA,DOV,P,100,24,28,41,77,68,41,31,40,45,60,52,54,44,28,$27K  26250,Dover Dreadnought,2810,109.64066666666672,0.3629500000000001,0.5461299999999998,1.7387916666666654,2.1479833333333342,5.47414057312721,0.173442840063985,-1.3334495719817756,0.9090799999999999
R.J. Encarnacion,LoA,DOV,P,100,23,57,88,30,36,44,33,61,6,69,50,28,0,0,$27K  26250,Dover Dreadnought,2810,71.58878571428566,0.4135953611111114,0.5582399999999998,1.927692500000001,1.207835714285714,6.224067815477486,-0.49885667248999105,-1.4150961912464166,0.9718353611111112
Richard Chase,RL,DOV,P,100,20,26,64,60,21,49,34,70,43,61,50,24,0,0,$8K  7650,Dover Dreadnought,2810,100.75166666666672,0.42741999999999986,0.5532333333333335,2.098786666666668,0.8833999999999999,7.184828608046305,-1.4473434191540384,-1.7340595571133448,0.9806533333333334
Rickey Ruffin,ML,DOV,P,100,34,89,87,49,85,59,75,79,61,86,81,74,0,0,$7.3M  7250000,Dover Dreadnought,2810,137.50563333333355,0.34109428571428524,0.4350100000000003,1.4817333333333338,2.3213888888888867,4.443022940716651,0.20035305754034208,-1.1028753074889879,0.7761042857142855
Rip Mayberry,AAA,DOV,P,100,26,27,90,76,74,45,59,80,37,82,53,32,37,0,$55K  54500,Dover Dreadnought,2810,115.5389500000001,0.34084149999999996,0.4485250000000001,1.4738166666666666,2.0265983333333333,4.854847317584911,0.404771608030949,0.08753634094216965,0.7893665000000001
Rodney Capuano,LoA,DOV,P,100,22,31,95,65,37,12,11,49,50,52,33,24,22,13,$27K  26250,Dover Dreadnought,2810,120.86040000000011,0.39605999999999997,0.6166000000000004,2.0026533333333334,1.2731999999999994,6.129438700532968,-0.7520378514703131,-4.154625074759553,1.0126600000000003
Ryan Keller,HiA,DOV,P,100,23,30,65,68,71,69,53,83,80,73,72,57,51,42,$27K  26250,Dover Dreadnought,2810,99.90400000000008,0.3421451904761904,0.4495678333333334,1.4941488095238091,2.066641666666668,4.456447337711291,0.6139037144704869,0.08273839672287435,0.7917130238095238
Sammy Nunez,LoA,DOV,P,100,23,23,77,76,58,20,27,30,83,57,46,15,18,0,$27K  26250,Dover Dreadnought,2810,120.4653333333334,0.39484483333333337,0.5543520000000002,2.0307974999999985,1.857875,5.735006236839777,-0.2161784572476137,-3.471476075584458,0.9491968333333336
Stefen Mercedes,HiA,DOV,P,100,25,75,76,29,64,22,31,36,48,72,37,0,0,0,$27K  26250,Dover Dreadnought,2810,73.38133333333334,0.3774216666666666,0.5706599999999998,1.8733166666666654,1.6297999999999997,5.597796268248366,-0.34897434399243765,-1.9490277822488113,0.9480816666666665
Steve Cowart,RL,DOV,P,100,20,64,85,24,52,21,23,65,42,49,39,0,0,0,$8K  7650,Dover Dreadnought,2810,69.96266666666664,0.37415083333333343,0.60511,2.041574999999999,2.211991666666666,5.267416627380656,0.25805804876002325,-1.5559723019321074,0.9792608333333335
Stryker Paronto,HiA,DOV,P,100,21,32,82,87,68,51,65,32,63,81,79,57,0,0,$55K  54500,Dover Dreadnought,2810,153.91226666666682,0.334017642857143,0.4152411666666669,1.396585238095238,1.9350101190476199,4.418847152495593,0.7016791202332403,1.4414287336686928,0.74925880952381
Ted Fitzgerald,LoA,DOV,P,100,22,20,82,59,59,53,54,71,37,68,55,38,19,0,$27K  26250,Dover Dreadnought,2810,84.96066666666665,0.3544051666666666,0.460625,1.5912590476190476,1.6655149999999994,5.285651658868893,0.015404570035725939,-0.05391805162869373,0.8150301666666666
Timothy Oberholtzer,AAA,DOV,P,100,28,33,99,76,67,60,57,58,81,84,67,73,27,0,$64K  64000,Dover Dreadnought,2810,116.82583333333345,0.3414405,0.4391978333333334,1.4610833333333333,1.9685833333333331,4.584705694299952,0.3805250769886031,-0.14207730864802146,0.7806383333333333
Vern Jacobs,LoA,DOV,P,100,23,24,67,92,54,35,33,28,49,57,47,37,34,23,$27K  26250,Dover Dreadnought,2810,110.58141666666674,0.3738016666666668,0.5367775000000002,1.8185733333333323,1.8306416666666667,5.592285712435812,-0.027459707421044092,-1.523798222526419,0.910579166666667
Victor Carasone,LoA,DOV,P,100,22,36,87,34,48,18,16,75,50,65,48,43,49,29,$27K  26250,Dover Dreadnought,2810,75.46925000000002,0.3822949999999999,0.5772500000000002,1.9067699999999994,2.010600000000001,5.397466008596046,-0.3469013076078457,-2.73086790218288,0.9595450000000001
Walt Gregorio,HiA,DOV,P,100,25,28,88,80,29,33,25,84,39,62,47,32,33,0,$27K  26250,Dover Dreadnought,2810,106.43800000000009,0.4312999999999999,0.5901200000000002,2.146100000000002,0.9456333333333329,6.895891219009917,-1.2638731354602661,-3.7382635927210868,1.02142
Wayne Tucker,RL,DOV,P,100,23,77,81,38,64,25,22,81,60,63,57,0,0,0,$8K  7650,Dover Dreadnought,2810,94.28433333333336,0.3881883333333333,0.5900399999999998,1.9865199999999985,1.9589500000000002,5.516300451310524,-0.666698833005049,-2.172051224675746,0.978228333333333
Wilin Toregas,AA,DOV,P,100,24,23,75,71,75,32,29,28,50,61,52,36,23,0,$38K  37500,Dover Dreadnought,2810,108.70850000000006,0.3797299999999998,0.5350700000000002,1.7728999999999993,2.300129999999999,5.465749323652176,0.004406819027364039,-1.1279785098445363,0.9148
Xander Corpas,ML,DOV,P,100,25,31,68,75,75,63,83,55,51,92,67,67,77,50,$0  0,Dover Dreadnought,2810,191.5236666666669,0.30457999999999996,0.3699041666666664,1.2187299999999999,2.302833333333335,4.122956059426412,1.5620457657146922,4.1325618052330455,0.6744841666666663
Yoenis Sucre,AA,DOV,P,100,22,24,87,61,61,69,66,43,61,79,52,59,39,0,$38K  37500,Dover Dreadnought,2810,118.45600000000013,0.35027616666666644,0.44319716666666653,1.5139366666666663,1.6218600000000007,4.637288407444519,0.21673152287919326,0.44822130721785186,0.793473333333333
Achilles Hughes,AAA,FLA,P,100,21,23,71,65,59,15,12,45,38,51,32,21,26,11,$55K  54500,Florida Marauders,2812,119.8207916666668,0.40320416666666664,0.6149100000000003,2.0256666666666647,2.0829999999999997,5.815770962582592,-0.3578952107059834,-3.7516323988734883,1.0181141666666669
Anthony Peters,ML,FLA,P,100,24,32,76,87,85,93,66,83,65,86,63,55,60,28,$0  0,Florida Marauders,2812,203.13899999999998,0.3073583333333331,0.38354233333333343,1.2276642857142845,2.367549999999997,3.8246206819878297,1.9219733666676218,3.6684832149799576,0.6909006666666666
Archie Baltz,HiA,FLA,P,100,23,31,66,61,33,19,13,83,44,60,47,28,24,0,$27K  26250,Florida Marauders,2812,111.92640000000011,0.4329300000000002,0.5958400000000001,2.1777000000000015,0.9484499999999995,6.827348812070146,-1.319404060925331,-3.540707533658532,1.0287700000000004
Benjamin Gregerson,AAA,FLA,P,100,22,32,74,67,50,16,17,19,14,46,45,28,20,26,$55K  54500,Florida Marauders,2812,123.4176190476192,0.3800851666666667,0.5825800000000003,1.940263333333333,1.8183500000000001,5.717112305897846,-0.45981143542666225,-4.589083248019295,0.962665166666667
Bernard Helms,ML,FLA,P,100,26,25,89,82,56,58,73,93,97,74,74,52,47,0,$0  0,Florida Marauders,2812,151.16658333333348,0.33324691666666667,0.42249674242424234,1.4358800000000007,1.835458333333333,4.41934587518403,1.1817930900243652,1.9853492318463513,0.755743659090909
Bernard Richardson,RL,FLA,P,100,21,43,58,41,34,12,14,24,21,55,42,21,0,0,$8K  7650,Florida Marauders,2812,125.4765000000001,0.4205975000000002,0.6127500000000002,2.0586500000000028,0.9165499999999993,6.531309693927194,-0.07667796379805412,-2.9228611833803004,1.0333475000000005
Billy Baker,AAA,FLA,P,100,21,19,56,69,58,25,21,79,33,53,48,15,21,22,$55K  54500,Florida Marauders,2812,99.12511666666673,0.3953393333333335,0.5944799999999998,2.0301249999999973,1.7495666666666672,5.731594810466021,-0.3627357456328541,-3.446831327191938,0.9898193333333333
Bobby Cairncross,LoA,FLA,P,100,22,22,92,56,41,27,27,70,56,57,45,31,19,0,$27K  26250,Florida Marauders,2812,96.20661904761909,0.3906358333333333,0.5753899999999996,2.008511111111113,1.3652999999999997,6.045098331291719,-0.3524620516395558,-1.9886074010922676,0.9660258333333329
Boone Shaw,AA,FLA,P,100,24,26,67,94,70,31,29,70,47,60,53,37,27,0,$38K  37500,Florida Marauders,2812,116.24050000000007,0.37916222222222223,0.5361600000000003,1.8044749999999992,1.8357749999999993,5.568445814932059,0.0571063549229784,-1.3062361714850477,0.9153222222222226
Boone Wiltse,AA,FLA,P,0,22,27,60,70,58,18,25,16,21,53,36,19,19,0,$38K  37500,Florida Marauders,2812,121.74200000000017,0.4000693333333334,0.6048266666666671,2.0027049999999984,2.010266666666667,5.921857276248021,-0.2530474318177005,-5.0323327783548555,1.0048960000000005
Charlie Milton,AAA,FLA,P,100,33,26,83,88,87,47,66,39,87,80,71,43,51,22,$4.8M  4810000,Florida Marauders,2812,173.93341666666683,0.32026566666666667,0.4143200000000001,1.3466800000000003,2.4676928571428562,4.1527604144523815,1.1293710972870654,1.5147381505416166,0.7345856666666668
Cookie Ankiel,ML,FLA,P,100,26,21,97,58,74,76,84,86,74,73,55,34,57,34,$0  0,Florida Marauders,2812,118.1492000000001,0.3141419999999998,0.4023929166666667,1.2991024999999998,2.438958333333334,3.91121542494555,0.9792724401719975,1.603907432943142,0.7165349166666666
Cozy Pratt,HiA,FLA,P,100,20,74,91,12,56,10,12,69,34,58,46,0,0,0,$27K  26250,Florida Marauders,2812,61.606499999999976,0.3742700000000002,0.5918100000000001,1.926799999999998,2.1494654761904757,5.526140452613395,-0.9258716545477901,-2.00889462173645,0.9660800000000003
Cristian Justice,AA,FLA,P,100,20,23,90,60,43,18,17,26,25,57,45,32,14,0,$38K  37500,Florida Marauders,2812,115.91783333333342,0.3832130000000001,0.5853600000000001,1.9801766666666674,1.2566571428571427,6.109323854340735,-0.46073786226755614,-2.6123558256229007,0.9685730000000001
Dan Holmes,RL,FLA,P,100,21,51,68,32,28,17,19,81,57,45,34,28,0,0,$8K  7650,Florida Marauders,2812,124.98636666666674,0.4336600000000002,0.6180600000000002,2.1701000000000024,0.9413499999999995,6.897497353029295,-0.0468421067332895,-2.5550160542248914,1.0517200000000004
Danny Searle,RL,FLA,P,100,22,65,82,36,28,14,19,68,48,56,41,23,0,0,$8K  7650,Florida Marauders,2812,112.8403333333334,0.4321400000000002,0.6169699999999999,2.1687000000000025,0.8977333333333333,6.811519369342424,-0.36625032666994856,-2.8784808124353543,1.0491100000000002
Dave Siegrist,AAA,FLA,P,100,22,28,84,59,53,14,14,69,29,41,38,26,25,0,$55K  54500,Florida Marauders,2812,107.39578333333334,0.40419333333333346,0.606016666666667,2.051949999999998,2.0818666666666665,5.5053959272413815,0.15088473530411975,-2.3770728302592383,1.0102100000000005
Dean Fleming,RL,FLA,P,100,22,23,77,70,36,11,15,53,71,54,51,36,32,23,$27K  26250,Florida Marauders,2812,94.54490000000006,0.4215000000000003,0.5820000000000005,2.1020000000000016,1.1142399999999995,6.419576769085484,-0.5500054404192997,-4.957047726719585,1.0035000000000007
Dernell Starr,AAA,FLA,P,100,23,27,76,66,32,19,23,78,33,48,50,28,22,18,$55K  54500,Florida Marauders,2812,101.06150000000007,0.4251700000000001,0.5922300000000001,2.155400000000003,0.8993000000000001,7.119391655237454,-1.5597904713742412,-4.678465128769042,1.0174000000000003
Didi Contreras,HiA,FLA,P,100,23,27,34,86,56,48,41,75,50,70,62,53,47,44,$27K  26250,Florida Marauders,2812,103.88958333333345,0.36262400000000006,0.4950200000000003,1.5912483333333325,2.025966666666666,5.308933824654701,-0.0002406023460655221,-1.1009851819825613,0.8576440000000003
Dioner Guillon,ML,FLA,P,100,29,26,99,78,85,76,64,38,68,83,76,58,72,35,$6.0M  6000000,Florida Marauders,2812,206.61400000000032,0.30012316666666633,0.3929533333333336,1.2332333333333312,2.131933333333331,4.329429328797172,1.3348070323879173,2.466810113987207,0.6930764999999999
Domingo Mercado,RL,FLA,P,100,23,68,89,35,18,22,19,44,9,50,41,25,0,0,$8K  7650,Florida Marauders,2812,116.2267500000001,0.4341700000000001,0.6107500000000001,2.178200000000003,0.8575999999999995,7.203037110874976,0.021635532056902745,-2.9321959026243594,1.0449200000000003
Eduardo Tavarez,AAA,FLA,P,100,24,45,99,29,82,80,74,46,70,88,69,0,0,0,$57K  57000,Florida Marauders,2812,71.40074047619045,0.3176001904761904,0.39429107142857134,1.321658333333334,2.228283928571429,4.005124674301887,0.2850468233238836,1.1180261215138207,0.7118912619047617
Elston Ross,AA,FLA,P,100,20,33,94,83,35,24,20,37,34,71,41,32,0,0,$38K  37500,Florida Marauders,2812,127.1490000000001,0.41889000000000004,0.6024100000000002,2.0106333333333337,1.0338333333333325,6.3195503884527815,-0.8073480213653796,-4.740734536024701,1.0213000000000003
Emil Strop,ML,FLA,P,100,24,70,96,28,85,68,80,90,80,83,62,0,0,0,$360K  360000,Florida Marauders,2812,64.85710714285715,0.29221833333333297,0.29470833333333324,1.1473833333333314,2.385366666666664,3.3491584549718687,0.3821555211831389,2.104530421432603,0.5869266666666662
Enrique Asencio,AA,FLA,P,100,23,21,64,90,56,31,40,75,71,75,66,52,33,0,$38K  37500,Florida Marauders,2812,130.46016666666685,0.3661166666666666,0.49663600000000035,1.7003649999999997,1.8449566666666655,5.248977140925188,0.08207770015365462,-1.7100996027122852,0.862752666666667
Eric Benes,HiA,FLA,P,100,20,21,62,57,49,13,18,26,41,50,40,24,22,18,$27K  26250,Florida Marauders,2812,122.37933333333348,0.3701351666666665,0.608345,1.9349750000000001,1.906591666666666,5.701884268383577,-0.11148053674206664,-2.027690916246518,0.9784801666666665
Felix Mahoney,RL,FLA,P,100,20,26,85,59,33,15,16,73,30,44,43,27,28,19,$8K  7650,Florida Marauders,2812,104.95350000000003,0.42794000000000026,0.6094366666666668,2.170100000000003,0.9253999999999993,7.0931902409797,-0.16589955734720832,-2.8453942488975894,1.037376666666667
Frank Stubbs,LoA,FLA,P,100,21,31,64,56,62,31,28,81,17,65,58,32,20,0,$27K  26250,Florida Marauders,2812,80.6171333333333,0.3884050000000003,0.5611399999999999,1.9062766666666655,1.9406449999999995,5.597966814307659,-0.13744901842447405,-1.488208033093507,0.9495450000000001
Greg Paulino,ML,FLA,P,100,28,84,97,29,59,80,77,88,66,84,76,0,0,0,$0  0,Florida Marauders,2812,71.13793333333335,0.35019,0.44891999999999965,1.4645111111111115,1.9423500000000016,5.179236169406956,-0.45043393942704407,0.2292922594529465,0.7991099999999997
Harry Frazier,RL,FLA,P,100,20,27,88,54,41,16,11,58,41,52,37,25,24,0,$8K  7650,Florida Marauders,2812,110.34933333333342,0.3865801666666668,0.6193450000000003,2.0063416666666685,1.3582999999999996,6.237865275402101,0.1800995667544314,-2.62018071240553,1.005925166666667
Harry Montanez,AAA,FLA,P,100,30,32,96,89,65,61,64,28,94,74,60,60,27,0,$1.8M  1755000,Florida Marauders,2812,152.17766666666682,0.34487000000000007,0.43634250000000013,1.5062238095238094,1.8387583333333328,4.656549788908869,0.44521009521486204,0.048598340499494276,0.7812125000000002
Horace Arrowood,AA,FLA,P,100,22,73,64,15,55,16,16,70,28,55,38,0,0,0,$38K  37500,Florida Marauders,2812,65.52966666666664,0.3799078571428571,0.6182750000000001,1.9551333333333318,2.1627333333333327,5.381581892804935,-0.1331799692774193,-1.856170802364549,0.9981828571428573
Ismael Gomez,HiA,FLA,P,100,21,61,77,22,59,23,21,78,61,54,53,0,0,0,$27K  26250,Florida Marauders,2812,66.90816666666665,0.3806633333333334,0.5846949999999996,1.952566666666665,2.0304013095238087,5.4853158780578175,0.39222955962574074,-2.1078001529888737,0.9653583333333331
J.B. Collier,AA,FLA,P,100,22,24,73,74,42,24,18,39,40,61,56,39,27,17,$38K  37500,Florida Marauders,2812,103.64676666666668,0.392005,0.5700600000000005,1.9455450000000007,1.2566000000000002,6.046778043069339,-0.3123089535226627,-4.506015603338843,0.9620650000000004
